Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
11,DET,2014-11-23,1,1,9,54,11,89,3,2,29.4,42.9,Sun,11,12,@,NWE,L 9-34,21,5,12,4,17,5,29.4,3,2,66.7,439,1,9,54,11,89,20,143,4,4,4,2,2,0,335,73,4.59,73,6.01,1,30:11,3:18,29,4,22,3,14,6,42.9,1,1,100.0,0,0,0,4,3,0,0,0
12,DET,2014-11-27,1,2,5,38,5,41,2,1,41.7,41.7,Thu,12,13,,CHI,W 34-17,28,7,19,2,12,5,41.7,2,1,50.0,269,2,5,38,5,41,10,79,2,2,2,1,1,0,474,70,6.77,59,4.56,1,33:25,3:11,18,0,16,2,12,5,41.7,0,0,,4,4,4,2,2,0,0,0
13,DET,2014-12-07,1,3,9,122,5,50,2,1,46.7,28.6,Sun,13,14,,TAM,W 34-17,22,3,19,0,15,7,46.7,2,0,0.0,233,3,9,122,5,50,14,172,2,2,2,1,1,0,407,69,5.90,59,3.95,1,36:35,3:10,15,0,11,4,14,4,28.6,1,0,0.0,4,4,4,2,2,0,0,0
14,DET,2014-12-14,0,2,5,35,3,25,3,0,18.2,36.4,Sun,14,15,,MIN,W 16-14,11,3,8,0,11,2,18.2,0,0,,360,2,5,35,3,25,8,60,2,2,2,3,0,0,233,50,4.66,66,5.45,0,25:17,2:49,21,7,14,0,11,4,36.4,2,1,50.0,1,1,1,3,3,0,0,0
15,DET,2014-12-21,3,1,7,60,5,86,2,0,38.5,33.3,Sun,15,16,@,CHI,W 20-14,22,6,14,2,13,5,38.5,2,2,100.0,234,1,7,60,5,86,12,146,2,2,2,0,0,0,367,69,5.32,63,3.71,3,31:56,3:03,17,2,12,3,15,5,33.3,3,1,33.3,2,2,2,3,2,0,0,0
16,DET,2014-12-28,1,2,10,53,5,40,0,0,36.4,61.5,Sun,16,17,@,GNB,L 20-30,23,8,14,1,11,4,36.4,3,1,33.3,377,2,10,53,5,40,15,93,4,4,4,1,0,1,313,66,4.74,62,6.08,1,25:42,3:16,24,7,14,3,13,8,61.5,1,0,0.0,3,2,2,0,0,1,0,0
17,DET,2015-09-13,2,3,4,29,5,40,0,2,30.0,54.5,Sun,1,1,@,SDG,L 28-33,16,2,12,2,10,3,30.0,0,0,,483,3,4,29,5,40,9,69,4,4,3,2,2,0,302,47,6.43,74,6.53,2,21:48,3:03,28,5,20,3,11,6,54.5,0,0,,4,4,4,0,0,0,0,0
18,DET,2015-09-20,3,1,6,39,10,97,1,2,46.2,50.0,Sun,2,2,@,MIN,L 16-26,25,2,17,6,13,6,46.2,2,2,100.0,350,1,6,39,10,97,16,136,3,3,2,2,2,0,323,70,4.61,61,5.74,3,28:54,3:17,20,12,7,1,14,7,50.0,1,1,100.0,2,1,1,1,1,1,0,0
19,DET,2015-09-27,3,2,9,75,9,94,0,1,33.3,33.3,Sun,3,3,,DEN,L 12-24,22,3,14,5,12,4,33.3,1,0,0.0,354,2,9,75,9,94,18,169,3,3,3,1,1,0,290,68,4.26,62,5.71,3,31:08,3:19,19,3,14,2,12,4,33.3,1,1,100.0,2,1,0,0,0,1,0,0
20,DET,2015-10-05,1,3,4,37,5,30,1,2,23.1,46.2,Mon,4,4,@,SEA,L 10-13,12,1,10,1,13,3,23.1,0,0,,345,3,4,37,5,30,9,67,1,1,1,2,2,0,256,53,4.83,63,5.48,1,27:56,2:49,18,6,12,0,13,6,46.2,0,0,,1,1,1,1,1,0,0,0
21,DET,2015-10-11,6,0,9,85,9,70,1,0,47.1,12.5,Sun,5,5,,ARI,L 17-42,29,3,22,4,17,8,47.1,1,0,0.0,345,0,9,85,9,70,18,155,6,6,6,0,0,0,435,89,4.89,45,7.67,6,36:32,3:15,15,7,7,1,8,1,12.5,0,0,,2,2,2,1,1,0,0,0
22,DET,2015-10-18,3,1,10,98,9,76,3,4,52.9,42.9,Sun,6,6,,CHI,W 37-34 (OT),26,6,17,3,17,9,52.9,1,1,100.0,444,1,10,98,9,76,19,174,3,2,2,4,4,0,546,76,7.18,73,6.08,3,38:57,3:55,24,7,13,4,14,6,42.9,0,0,,4,4,4,3,3,0,0,0
23,DET,2015-10-25,0,1,5,30,3,31,1,5,10.0,38.5,Sun,7,7,,MIN,L 19-28,14,3,9,2,10,1,10.0,2,0,0.0,425,1,5,30,3,31,8,61,2,2,1,5,5,0,274,50,5.48,74,5.74,0,23:33,3:02,25,7,16,2,13,5,38.5,1,0,0.0,2,2,2,1,1,0,0,1
24,DET,2015-11-01,2,0,8,81,3,20,1,1,16.7,61.5,Sun,8,8,@,KAN,L 10-45,16,2,13,1,12,2,16.7,2,1,50.0,340,0,8,81,3,20,11,101,6,6,6,1,1,0,276,58,4.76,63,5.40,2,25:46,2:59,24,10,10,4,13,8,61.5,0,0,,1,1,1,1,1,0,0,0
25,DET,2015-11-15,1,0,3,35,5,55,2,1,31.3,47.4,Sun,9,10,@,GNB,W 18-16,16,2,13,1,16,5,31.3,1,1,100.0,372,0,3,35,5,55,8,90,2,1,1,2,1,0,287,64,4.48,82,4.54,1,30:40,3:36,22,3,17,2,19,9,47.4,0,0,,2,2,0,2,2,0,0,0
26,DET,2015-11-22,0,0,7,55,6,31,3,2,42.9,36.4,Sun,10,11,,OAK,W 18-13,22,6,15,1,14,6,42.9,0,0,,216,0,7,55,6,31,13,86,1,1,1,2,2,0,375,70,5.36,47,4.60,0,36:02,2:54,13,4,7,2,11,4,36.4,0,0,,1,1,1,3,3,0,0,1
27,DET,2015-11-26,0,1,4,29,2,30,1,0,50.0,42.9,Thu,11,12,,PHI,W 45-14,28,6,22,0,10,5,50.0,0,0,,227,1,4,29,2,30,6,59,2,2,2,1,0,0,430,70,6.14,58,3.91,0,37:11,3:03,14,4,9,1,14,6,42.9,0,0,,6,6,6,1,1,0,0,0
28,DET,2015-12-03,1,1,9,108,7,55,3,0,37.5,25.0,Thu,12,13,,GNB,L 23-27,17,6,11,0,16,6,37.5,1,1,100.0,313,1,9,108,7,55,16,163,4,3,3,1,0,0,306,63,4.86,63,4.97,1,33:04,3:15,19,5,11,3,12,3,25.0,1,1,100.0,2,2,2,3,3,0,0,0
29,DET,2015-12-13,1,2,5,45,5,48,0,0,38.5,36.4,Sun,13,14,@,STL,L 14-21,22,9,13,0,13,5,38.5,1,0,0.0,317,2,5,45,5,48,10,93,3,3,3,0,0,0,331,70,4.73,52,6.10,1,33:50,3:02,15,8,6,1,11,4,36.4,0,0,,2,2,2,0,0,0,0,0
30,DET,2015-12-21,1,0,10,92,6,28,0,2,50.0,35.7,Mon,14,15,@,NOR,W 35-27,24,8,15,1,8,4,50.0,0,0,,399,0,10,92,6,28,16,120,3,3,3,2,2,0,396,51,7.76,71,5.62,1,29:36,3:16,27,3,21,3,14,5,35.7,2,2,100.0,5,5,5,1,0,0,0,0
31,DET,2015-12-27,0,1,7,71,11,65,4,1,33.3,11.1,Sun,15,16,,SFO,W 32-17,26,8,15,3,12,4,33.3,1,1,100.0,322,1,7,71,11,65,18,136,2,2,2,2,1,0,371,67,5.54,59,5.46,0,36:30,3:15,20,6,11,3,9,1,11.1,2,0,0.0,3,2,2,4,4,1,0,0
32,DET,2016-01-03,0,3,4,21,1,15,1,2,40.0,58.3,Sun,16,17,@,CHI,W 24-20,22,4,18,0,10,4,40.0,1,0,0.0,342,3,4,21,1,15,5,36,2,2,2,2,2,0,349,64,5.45,51,6.71,0,32:30,2:46,16,6,10,0,12,7,58.3,0,0,,3,3,3,2,1,0,0,0
33,DET,2016-09-11,0,0,8,70,5,45,1,2,55.6,56.3,Sun,1,1,@,IND,W 39-35,28,7,20,1,9,5,55.6,0,0,,450,0,8,70,5,45,13,115,4,3,3,2,2,0,448,64,7.00,68,6.62,0,30:36,3:25,25,6,17,2,16,9,56.3,0,0,,5,5,4,1,1,0,0,1
34,DET,2016-09-18,1,1,17,138,12,83,2,1,43.8,41.7,Sun,2,2,,TEN,L 15-16,22,6,11,5,16,7,43.8,0,0,,363,1,17,138,12,83,29,221,2,1,1,2,1,0,375,67,5.60,60,6.05,1,29:09,3:12,22,7,11,4,12,5,41.7,1,1,100.0,1,1,1,2,2,0,0,1
35,DET,2016-09-25,1,0,4,86,4,45,2,2,57.1,50.0,Sun,3,3,@,GNB,L 27-34,22,4,17,1,14,8,57.1,1,1,100.0,324,0,4,86,4,45,8,131,4,4,4,2,2,0,418,67,6.24,50,6.48,1,35:07,2:54,17,6,9,2,10,5,50.0,0,0,,3,3,3,3,2,0,0,0
36,DET,2016-10-02,2,0,10,76,8,55,2,1,33.3,38.5,Sun,4,4,@,CHI,L 14-17,16,5,9,2,12,4,33.3,0,0,,408,0,10,76,8,55,18,131,2,2,2,2,1,0,263,56,4.70,67,6.09,2,26:46,3:00,23,6,16,1,13,5,38.5,1,0,0.0,1,0,0,2,2,1,1,0
37,DET,2016-10-09,1,2,2,18,14,111,1,3,33.3,45.5,Sun,5,5,,PHI,W 24-23,21,6,10,5,9,3,33.3,2,2,100.0,346,2,2,18,14,111,16,129,2,2,2,3,3,0,244,56,4.36,57,6.07,1,30:24,3:04,18,6,12,0,11,5,45.5,0,0,,3,3,3,1,1,0,0,0
38,DET,2016-10-16,0,1,7,62,8,62,1,0,54.5,66.7,Sun,6,6,,LAR,W 31-28,20,6,12,2,11,6,54.5,2,2,100.0,387,1,7,62,8,62,15,124,4,4,4,0,0,0,348,58,6.00,55,7.04,0,32:12,3:04,23,5,16,2,9,6,66.7,1,0,0.0,4,4,4,1,1,0,0,0
39,DET,2016-10-23,0,2,4,30,4,20,2,1,33.3,60.0,Sun,7,7,,WAS,W 20-17,19,5,13,1,9,3,33.3,0,0,,413,2,4,30,4,20,8,50,2,2,2,2,1,0,344,51,6.75,70,5.90,0,25:01,2:59,26,12,12,2,15,9,60.0,0,0,,2,2,2,3,2,0,0,0
40,DET,2016-10-30,0,1,8,75,6,49,2,2,27.3,40.0,Sun,8,8,@,HOU,L 13-20,19,2,13,4,11,3,27.3,1,0,0.0,269,1,8,75,6,49,14,124,2,2,2,2,2,0,289,56,5.16,63,4.27,0,26:02,2:54,20,8,10,2,15,6,40.0,1,1,100.0,1,1,1,3,2,0,0,0
41,DET,2016-11-06,1,0,6,57,8,54,3,1,50.0,42.9,Sun,9,9,@,MIN,W 22-16 (OT),18,3,12,3,14,7,50.0,0,0,,337,0,6,57,8,54,14,111,2,2,1,2,1,0,311,62,5.02,67,5.03,1,33:31,3:09,22,7,13,2,14,6,42.9,2,1,50.0,2,1,1,3,3,0,0,0
42,DET,2016-11-20,2,3,5,32,4,25,2,2,35.7,28.6,Sun,10,11,,JAX,W 26-19,14,1,12,1,14,5,35.7,0,0,,285,3,5,32,4,25,9,57,2,2,1,2,2,0,277,57,4.86,62,4.60,2,27:05,3:11,16,1,13,2,14,4,28.6,0,0,,3,3,2,2,2,0,0,0
43,DET,2016-11-24,0,1,4,16,5,40,3,2,42.9,20.0,Thu,11,12,,MIN,W 16-13,18,5,13,0,14,6,42.9,2,0,0.0,306,1,4,16,5,40,9,56,1,1,1,2,2,0,308,61,5.05,53,5.77,0,28:29,2:57,17,7,8,2,10,2,20.0,1,0,0.0,1,1,1,3,3,0,0,0
44,DET,2016-12-04,0,3,6,39,10,83,5,2,41.7,46.2,Sun,12,13,@,NOR,W 28-13,24,5,16,3,12,5,41.7,0,0,,369,3,6,39,10,83,16,122,1,1,1,2,2,0,422,67,6.30,57,6.47,0,36:52,3:09,20,3,16,1,13,6,46.2,0,0,,2,1,1,5,5,1,0,0
45,DET,2016-12-11,2,0,7,55,11,139,2,1,50.0,40.0,Sun,13,14,,CHI,W 20-17,25,7,13,5,12,6,50.0,0,0,,296,0,7,55,11,139,18,194,2,2,2,1,1,0,323,66,4.89,50,5.92,2,34:17,2:56,16,5,10,1,10,4,40.0,1,0,0.0,2,2,2,2,2,0,0,0
46,DET,2016-12-18,2,0,2,15,5,46,2,1,35.7,46.7,Sun,14,15,@,NYG,L 6-17,16,2,11,3,14,5,35.7,0,0,,300,0,2,15,5,46,7,61,2,2,2,1,1,0,324,59,5.49,62,4.84,2,29:44,2:51,17,5,12,0,15,7,46.7,0,0,,0,0,0,2,2,0,0,0
47,DET,2016-12-26,2,0,5,62,8,47,0,0,41.7,50.0,Mon,15,16,@,DAL,L 21-42,23,7,16,0,12,5,41.7,2,2,100.0,375,0,5,62,8,47,13,109,6,6,6,0,0,0,319,70,4.56,52,7.21,2,30:43,3:05,23,6,14,3,8,4,50.0,0,0,,3,3,3,1,0,0,0,0
48,DET,2017-01-01,1,0,5,30,10,75,1,1,41.7,53.8,Sun,16,17,,GNB,L 24-31,24,5,19,0,12,5,41.7,0,0,,448,0,5,30,10,75,15,105,4,3,2,1,1,0,408,64,6.38,71,6.31,1,25:51,3:21,28,9,17,2,13,7,53.8,0,0,,3,3,3,2,1,0,0,0
49,DET,2017-09-10,1,4,10,100,6,55,1,1,50.0,40.0,Sun,1,1,,ARI,W 35-23,19,3,15,1,16,8,50.0,1,0,0.0,308,4,10,100,6,55,16,155,3,2,2,2,1,0,367,69,5.32,67,4.60,1,33:20,3:26,24,4,15,5,15,6,40.0,1,1,100.0,5,2,2,1,1,3,0,0
50,DET,2017-09-18,1,1,6,50,7,50,1,1,46.7,33.3,Mon,2,2,@,NYG,W 24-10,12,5,7,0,15,7,46.7,1,0,0.0,270,1,6,50,7,50,13,100,1,1,1,1,1,0,257,56,4.59,55,4.91,1,32:47,2:56,14,2,12,0,12,4,33.3,2,0,0.0,3,3,3,1,1,0,0,0
51,DET,2017-09-24,0,3,9,98,8,68,4,3,23.1,44.4,Sun,3,3,,ATL,L 26-30,21,3,15,3,13,3,23.1,0,0,,428,3,9,98,8,68,17,166,3,3,3,3,3,0,324,66,4.91,65,6.58,0,27:25,3:22,26,9,15,2,9,4,44.4,0,0,,2,2,2,4,4,0,0,0
52,DET,2017-10-01,0,3,6,60,2,10,2,0,23.1,30.0,Sun,4,4,@,MIN,W 14-7,19,5,14,0,13,3,23.1,0,0,,284,3,6,60,2,10,8,70,1,1,1,1,0,0,251,68,3.69,54,5.26,0,36:27,3:05,15,4,9,2,10,3,30.0,1,0,0.0,1,0,0,3,2,1,1,0
53,DET,2017-10-08,1,0,1,10,11,100,1,2,38.5,43.8,Sun,5,5,,CAR,L 24-27,19,4,11,4,13,5,38.5,1,0,0.0,362,0,1,10,11,100,12,110,3,3,3,3,2,0,242,56,4.32,64,5.66,1,24:37,3:09,16,3,13,0,16,7,43.8,0,0,,3,3,3,1,1,0,0,0
54,DET,2017-10-15,5,3,7,46,13,118,1,1,50.0,16.7,Sun,6,6,@,NOR,L 38-52,18,2,14,2,18,9,50.0,1,0,0.0,379,3,7,46,13,118,20,164,7,7,7,1,1,0,347,76,4.57,67,5.66,5,27:49,3:47,19,9,9,1,12,2,16.7,1,1,100.0,5,5,5,2,1,0,0,0
55,DET,2017-10-29,1,2,6,57,5,37,5,2,16.7,50.0,Sun,7,8,,PIT,L 15-20,21,4,16,1,12,2,16.7,2,0,0.0,392,2,6,57,5,37,11,94,2,2,2,2,2,0,482,69,6.99,60,6.53,1,31:37,3:02,17,3,11,3,14,7,50.0,0,0,,0,0,0,5,5,0,0,0
56,DET,2017-11-06,1,0,2,19,2,20,3,1,61.5,22.2,Mon,8,9,@,GNB,W 30-17,24,4,19,1,13,8,61.5,0,0,,311,0,2,19,2,20,4,39,2,2,2,2,1,0,417,67,6.22,58,5.36,1,36:55,2:45,21,7,13,1,9,2,22.2,2,0,0.0,3,3,3,4,3,0,0,0
57,DET,2017-11-12,1,2,7,81,7,60,1,1,45.5,33.3,Sun,9,10,,CLE,W 38-24,16,7,9,0,11,5,45.5,0,0,,413,2,7,81,7,60,14,141,3,3,3,1,1,0,345,49,7.04,77,5.36,1,25:26,3:06,26,14,9,3,15,5,33.3,4,4,100.0,5,5,5,1,1,0,0,0
58,DET,2017-11-19,1,1,6,49,5,64,2,1,30.0,33.3,Sun,10,11,@,CHI,W 27-24,20,4,14,2,10,3,30.0,0,0,,398,1,6,49,5,64,11,113,3,3,3,2,1,0,352,58,6.07,61,6.52,1,30:36,3:07,24,11,11,2,9,3,33.3,1,1,100.0,3,3,3,2,2,0,0,0
59,DET,2017-11-23,2,0,8,54,9,74,3,1,27.3,46.2,Thu,11,12,,MIN,L 23-30,17,1,12,4,11,3,27.3,1,0,0.0,408,0,8,54,9,74,17,128,4,4,3,2,1,0,289,53,5.45,73,5.59,2,25:03,3:29,28,11,14,3,13,6,46.2,0,0,,2,2,2,3,3,0,0,0
60,DET,2017-12-03,3,0,6,45,2,25,0,3,30.8,41.7,Sun,12,13,@,BAL,L 20-44,18,3,14,1,13,4,30.8,0,0,,370,0,6,45,2,25,8,70,5,5,5,3,3,0,372,61,6.10,63,5.87,3,30:09,3:05,24,8,13,3,12,5,41.7,0,0,,3,3,2,1,0,0,0,0
61,DET,2017-12-10,3,5,8,105,7,65,1,0,45.5,50.0,Sun,13,14,@,TAM,W 24-21,21,3,16,2,11,5,45.5,0,0,,400,5,8,105,7,65,15,170,3,3,3,0,0,0,434,62,7.00,69,5.80,3,29:47,3:11,28,8,19,1,8,4,50.0,0,0,,3,3,3,1,1,0,0,0
62,DET,2017-12-16,1,3,8,58,13,97,2,1,46.2,41.7,Sat,14,15,,CHI,W 20-10,18,1,13,4,13,6,46.2,0,0,,349,3,8,58,13,97,21,155,1,1,1,1,1,0,293,57,5.14,63,5.54,1,29:05,3:04,22,4,16,2,12,5,41.7,1,0,0.0,2,2,2,2,2,0,0,0
63,DET,2017-12-24,1,1,9,74,5,60,1,4,40.0,50.0,Sun,15,16,@,CIN,L 17-26,15,5,9,1,15,6,40.0,2,1,50.0,364,1,9,74,5,60,14,134,2,2,2,4,4,0,276,59,4.68,78,4.67,1,27:31,3:08,28,8,16,4,14,7,50.0,0,0,,2,2,2,2,1,0,0,0
64,DET,2017-12-31,0,4,5,62,8,68,2,1,33.3,28.6,Sun,16,17,,GNB,W 35-11,18,4,12,2,12,4,33.3,0,0,,256,4,5,62,8,68,13,130,1,0,0,1,1,0,356,54,6.59,63,4.06,0,28:13,2:56,17,4,10,3,14,4,28.6,2,1,50.0,4,3,3,2,2,1,1,0
65,DET,2018-09-10,5,2,3,15,7,49,1,2,23.1,42.9,Mon,1,1,,NYJ,L 17-48,20,2,15,3,13,3,23.1,2,0,0.0,349,2,3,15,7,49,10,64,6,6,6,2,2,0,339,67,5.06,59,5.92,5,26:53,3:18,18,7,10,1,14,6,42.9,3,2,66.7,2,2,2,3,1,0,0,0
66,DET,2018-09-16,1,0,10,105,9,86,2,3,43.8,27.3,Sun,2,2,@,SFO,L 27-30,25,5,17,3,16,7,43.8,1,0,0.0,346,0,10,105,9,86,19,191,3,3,3,3,3,0,427,73,5.85,60,5.77,1,30:26,3:20,23,6,13,4,11,3,27.3,0,0,,3,3,3,2,2,0,0,0
67,DET,2018-09-23,1,1,6,70,5,38,4,1,50.0,22.2,Sun,3,3,,NWE,W 26-10,25,8,16,1,14,7,50.0,0,0,,209,1,6,70,5,38,11,108,1,1,1,1,1,0,414,70,5.91,47,4.45,1,39:15,2:47,12,7,4,1,9,2,22.2,1,0,0.0,2,2,2,4,4,0,0,0
68,DET,2018-09-30,0,0,8,58,2,20,1,4,54.5,41.7,Sun,4,4,@,DAL,L 24-26,18,4,14,0,11,6,54.5,0,0,,414,0,8,58,2,20,10,78,2,2,2,4,4,0,382,53,7.21,65,6.37,0,29:55,2:58,26,10,12,4,12,5,41.7,1,1,100.0,3,3,3,1,1,0,0,0
69,DET,2018-10-07,0,3,8,71,12,112,1,1,38.5,30.0,Sun,5,5,,GNB,W 31-23,18,6,9,3,13,5,38.5,0,0,,521,3,8,71,12,112,20,183,3,1,0,5,1,0,264,57,4.63,76,6.86,0,26:40,3:23,30,6,23,1,10,3,30.0,2,2,100.0,4,4,4,2,1,0,0,0
70,DET,2018-10-21,0,0,6,43,4,50,4,0,25.0,54.5,Sun,6,7,@,MIA,W 32-21,24,12,10,2,8,2,25.0,1,1,100.0,322,0,6,43,4,50,10,93,3,3,3,1,0,0,457,58,7.88,54,5.96,0,33:39,2:56,19,4,12,3,11,6,54.5,0,0,,3,2,2,4,4,1,0,0
71,DET,2018-10-28,3,0,4,32,7,111,0,0,60.0,50.0,Sun,7,8,,SEA,L 14-28,21,1,17,3,10,6,60.0,0,0,,413,0,4,32,7,111,11,143,4,4,4,0,0,0,331,56,5.91,61,6.77,3,25:05,3:01,20,8,11,1,12,6,50.0,2,1,50.0,2,2,2,0,0,0,0,0
72,DET,2018-11-04,1,2,8,66,3,15,3,1,26.7,37.5,Sun,8,9,@,MIN,L 9-24,18,4,13,1,15,4,26.7,3,3,100.0,283,2,8,66,3,15,11,81,3,3,3,1,1,0,209,70,2.99,46,6.15,1,36:45,2:46,17,3,10,4,8,3,37.5,1,1,100.0,0,0,0,3,3,0,0,0
73,DET,2018-11-11,3,0,6,41,6,46,1,0,26.7,40.0,Sun,9,10,@,CHI,L 22-34,24,7,14,3,15,4,26.7,5,4,80.0,402,0,6,41,6,46,12,87,5,4,2,2,0,0,305,72,4.24,53,7.58,3,32:00,3:13,20,3,13,4,10,4,40.0,0,0,,3,1,1,1,1,2,0,0
74,DET,2018-11-18,0,1,1,5,2,15,2,0,33.3,45.5,Sun,10,11,,CAR,W 20-19,20,9,11,0,12,4,33.3,0,0,,387,1,1,5,2,15,3,20,3,2,1,1,0,0,309,64,4.83,57,6.79,0,31:40,2:57,20,4,16,0,11,5,45.5,0,0,,2,2,2,2,2,0,0,0
75,DET,2018-11-22,2,1,5,54,3,20,1,1,35.7,30.0,Thu,11,12,,CHI,L 16-23,17,4,12,1,14,5,35.7,2,1,50.0,264,1,5,54,3,20,8,74,3,2,2,1,1,0,333,64,5.20,57,4.63,2,32:46,3:02,19,3,13,3,10,3,30.0,0,0,,2,1,1,1,1,1,0,0
