Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
11,OAK,2014-11-20,1,0,7,60,7,59,1,2,50.0,14.3,Thu,11,12,,KAN,W 24-20,18,8,9,1,16,8,50.0,1,1,100.0,313,0,7,60,7,59,14,119,2,2,2,2,2,0,351,66,5.32,62,5.05,1,30:04,3:12,16,3,11,2,14,2,14.3,1,0,0.0,3,3,3,1,1,0,0,0
12,OAK,2014-11-30,5,0,8,73,8,60,0,1,22.2,12.5,Sun,12,13,@,STL,L 0-52,17,2,12,3,18,4,22.2,1,0,0.0,348,0,8,73,8,60,16,133,7,7,7,1,1,0,244,75,3.25,49,7.10,5,36:56,3:11,17,6,9,2,8,1,12.5,0,0,,0,0,0,0,0,0,0,0
13,OAK,2014-12-07,0,2,10,84,7,50,1,2,46.2,27.3,Sun,13,14,,SFO,W 24-13,19,5,13,1,13,6,46.2,1,0,0.0,248,2,10,84,7,50,17,134,1,1,1,3,2,0,330,60,5.50,56,4.43,0,32:55,3:04,18,5,10,3,11,3,27.3,1,1,100.0,3,3,3,1,1,0,0,0
14,OAK,2014-12-14,1,1,10,75,11,84,2,1,27.8,23.1,Sun,14,15,@,KAN,L 13-31,17,4,10,3,18,5,27.8,1,0,0.0,388,1,10,75,11,84,21,159,4,4,4,3,1,0,280,77,3.64,59,6.58,1,30:00,3:24,16,3,10,3,13,3,23.1,0,0,,1,1,1,2,2,0,0,0
15,OAK,2014-12-21,0,2,4,35,7,55,4,1,31.3,26.7,Sun,15,16,,BUF,W 26-24,18,7,11,0,16,5,31.3,0,0,,321,2,4,35,7,55,11,90,3,3,3,1,1,0,347,71,4.89,64,5.02,0,33:47,3:19,15,1,12,2,15,4,26.7,0,0,,2,2,2,5,4,0,0,0
16,OAK,2014-12-28,2,1,9,86,1,16,0,4,33.3,46.7,Sun,16,17,@,DEN,L 14-47,10,3,7,0,15,5,33.3,1,0,0.0,451,1,9,86,1,16,10,102,5,5,5,4,4,0,199,57,3.49,74,6.09,2,26:59,3:18,25,9,13,3,15,7,46.7,1,1,100.0,2,2,2,0,0,0,0,0
17,OAK,2015-09-13,2,0,5,32,6,50,0,2,25.0,30.8,Sun,1,1,,CIN,L 13-33,16,1,13,2,12,3,25.0,3,2,66.7,396,0,5,32,6,50,11,82,4,4,3,2,2,0,246,61,4.03,65,6.09,2,27:28,3:02,22,7,13,2,13,4,30.8,1,1,100.0,2,1,1,0,0,1,0,0
18,OAK,2015-09-20,1,2,16,106,10,109,3,4,64.3,36.4,Sun,2,2,,BAL,W 37-33,27,4,17,6,14,9,64.3,0,0,,493,2,16,106,10,109,26,215,3,3,3,4,4,0,448,66,6.79,70,7.04,1,29:33,3:25,29,7,17,5,11,4,36.4,2,2,100.0,4,4,4,3,3,0,0,0
19,OAK,2015-09-27,1,2,12,85,6,50,2,2,42.9,50.0,Sun,3,3,@,CLE,W 27-20,19,6,11,2,14,6,42.9,0,0,,355,2,12,85,6,50,18,135,2,2,2,2,2,0,469,62,7.56,68,5.22,1,32:29,3:20,21,2,16,3,16,8,50.0,1,1,100.0,3,3,3,2,2,0,0,0
20,OAK,2015-10-04,2,3,5,47,7,48,2,3,46.2,58.8,Sun,4,4,@,CHI,L 20-22,16,3,12,1,13,6,46.2,0,0,,371,3,5,47,7,48,12,95,2,2,1,3,3,0,243,57,4.26,75,4.95,2,26:38,3:18,23,4,17,2,17,10,58.8,1,1,100.0,2,2,2,2,2,0,0,0
21,OAK,2015-10-11,3,2,6,41,6,103,1,3,43.8,15.4,Sun,5,5,,DEN,L 10-16,20,3,13,4,16,7,43.8,2,1,50.0,297,2,6,41,6,103,12,144,1,1,1,3,3,0,288,68,4.24,55,5.40,3,34:09,3:02,15,2,11,2,13,2,15.4,0,0,,1,1,1,3,1,0,0,0
22,OAK,2015-10-25,0,2,14,136,9,86,3,2,41.7,50.0,Sun,6,7,@,SDG,W 37-29,19,8,10,1,12,5,41.7,0,0,,417,2,14,136,9,86,23,222,3,1,1,2,2,0,412,58,7.10,80,5.21,0,30:49,3:26,28,9,15,4,16,8,50.0,0,0,,4,4,4,3,3,0,0,0
23,OAK,2015-11-01,0,1,6,61,6,40,2,2,40.0,43.8,Sun,7,8,,NYJ,W 34-20,21,7,13,1,10,4,40.0,0,0,,366,1,6,61,6,40,12,101,2,2,2,2,2,0,451,61,7.39,71,5.15,0,30:38,3:08,22,4,16,2,16,7,43.8,3,1,33.3,4,4,4,3,2,0,0,0
24,OAK,2015-11-08,4,2,3,21,5,42,0,3,42.9,35.3,Sun,8,9,@,PIT,L 35-38,24,6,17,1,14,6,42.9,0,0,,597,2,3,21,5,42,8,63,4,3,3,4,3,0,440,69,6.38,81,7.37,4,27:56,3:47,27,9,16,2,17,6,35.3,2,1,50.0,5,5,5,0,0,0,0,0
25,OAK,2015-11-15,2,0,8,82,3,15,0,3,50.0,36.4,Sun,9,10,,MIN,L 14-30,20,5,15,0,14,7,50.0,0,0,,385,0,8,82,3,15,11,97,3,3,3,5,3,0,371,64,5.80,59,6.53,2,26:59,3:06,21,13,6,2,11,4,36.4,0,0,,2,2,2,0,0,0,0,0
26,OAK,2015-11-22,0,0,6,31,7,55,2,3,36.4,42.9,Sun,10,11,@,DET,L 13-18,13,4,7,2,11,4,36.4,0,0,,375,0,6,31,7,55,13,86,1,1,1,3,3,1,216,47,4.60,70,5.36,0,23:58,2:54,22,6,15,1,14,6,42.9,0,0,,1,1,1,2,2,0,0,0
27,OAK,2015-11-29,2,2,11,94,4,25,1,0,53.3,25.0,Sun,11,12,@,TEN,W 24-21,22,6,15,1,15,8,53.3,1,0,0.0,249,2,11,94,4,25,15,119,3,2,1,0,0,0,407,69,5.90,57,4.37,2,34:55,3:08,19,3,10,6,12,3,25.0,1,0,0.0,3,3,3,1,1,0,0,0
28,OAK,2015-12-06,3,2,4,21,11,88,0,0,42.9,37.5,Sun,12,13,,KAN,L 20-34,27,6,17,4,14,6,42.9,2,0,0.0,232,2,4,21,11,88,15,109,5,3,2,0,0,0,361,76,4.75,48,4.83,3,34:28,3:04,15,6,7,2,8,3,37.5,0,0,,3,3,2,1,0,0,0,0
29,OAK,2015-12-13,0,2,10,70,4,27,0,4,20.0,22.2,Sun,13,14,@,DEN,W 15-12,8,1,6,1,15,3,20.0,0,0,,310,2,10,70,4,27,14,97,0,0,0,5,4,0,126,55,2.29,77,4.03,0,24:02,3:18,20,3,14,3,18,4,22.2,3,1,33.3,2,1,1,1,0,1,0,1
30,OAK,2015-12-20,2,2,10,95,6,75,2,3,29.4,30.8,Sun,14,15,,GNB,L 20-30,20,8,10,2,17,5,29.4,4,1,25.0,293,2,10,95,6,75,16,170,3,3,3,4,3,0,372,75,4.96,69,4.25,2,30:31,3:35,18,3,11,4,13,4,30.8,0,0,,2,2,2,2,2,0,0,0
31,OAK,2015-12-24,1,1,16,121,9,75,2,2,26.7,31.3,Thu,15,16,,SDG,W 23-20 (OT),14,4,8,2,15,4,26.7,0,0,,343,1,16,121,9,75,25,196,2,2,2,3,2,0,281,65,4.32,75,4.57,1,33:21,3:52,19,4,13,2,16,5,31.3,1,0,0.0,2,1,1,2,2,1,1,1
32,OAK,2016-01-03,1,2,7,59,5,55,1,0,21.4,46.2,Sun,16,17,@,KAN,L 17-23,14,2,9,3,14,3,21.4,1,1,100.0,339,2,7,59,5,55,12,114,3,3,3,0,0,1,205,55,3.73,65,5.22,1,25:05,2:57,23,12,9,2,13,6,46.2,2,1,50.0,2,2,2,1,1,0,0,0
33,OAK,2016-09-11,0,1,14,141,7,53,2,2,36.4,36.4,Sun,1,1,@,NOR,W 35-34,25,8,14,3,11,4,36.4,0,0,,507,1,14,141,7,53,21,194,4,4,4,4,2,0,486,64,7.59,65,7.80,0,30:25,4:23,27,7,16,4,11,4,36.4,1,1,100.0,4,1,1,2,2,3,2,0
34,OAK,2016-09-18,0,1,9,58,7,73,0,2,41.7,50.0,Sun,2,2,,ATL,L 28-35,29,8,17,4,12,5,41.7,2,1,50.0,528,1,9,58,7,73,16,131,4,3,3,2,2,0,454,71,6.39,64,8.25,0,32:45,3:17,27,8,18,1,10,5,50.0,0,0,,4,4,4,1,0,0,0,0
35,OAK,2016-09-25,1,3,8,58,8,70,1,1,38.5,16.7,Sun,3,3,@,TEN,W 17-10,17,4,13,0,13,5,38.5,0,0,,393,3,8,58,8,70,16,128,1,1,1,1,1,0,368,61,6.03,63,6.24,1,29:03,3:03,19,10,9,0,12,2,16.7,1,0,0.0,2,2,2,1,1,0,0,0
36,OAK,2016-10-02,1,1,12,93,10,105,0,2,25.0,29.4,Sun,4,4,@,BAL,W 28-27,13,1,11,1,12,3,25.0,0,0,,412,1,12,93,10,105,22,198,3,1,1,2,2,0,261,54,4.83,80,5.15,1,25:16,3:20,25,7,15,3,17,5,29.4,2,1,50.0,4,4,4,0,0,0,0,0
37,OAK,2016-10-09,1,4,6,36,4,38,4,1,35.7,25.0,Sun,5,5,,SDG,W 34-31,19,6,12,1,14,5,35.7,1,1,100.0,423,4,6,36,4,38,10,74,4,4,4,1,1,0,389,68,5.72,51,8.29,1,36:18,3:15,17,3,13,1,8,2,25.0,1,0,0.0,3,2,2,5,4,1,1,0
38,OAK,2016-10-16,2,0,3,25,2,10,1,2,40.0,53.8,Sun,6,6,,KAN,L 10-26,16,3,13,0,10,4,40.0,2,0,0.0,406,0,3,25,2,10,5,35,3,3,2,3,2,0,285,53,5.38,64,6.34,2,23:15,2:46,22,11,11,0,13,7,53.8,0,0,,1,1,1,2,1,0,0,0
39,OAK,2016-10-23,0,3,11,117,13,122,4,3,44.4,30.8,Sun,7,7,@,JAX,W 33-16,21,8,10,3,18,8,44.4,1,1,100.0,344,3,11,117,13,122,24,239,1,1,1,3,3,0,344,71,4.85,60,5.73,0,33:27,3:29,19,4,11,4,13,4,30.8,0,0,,3,3,3,4,4,0,0,0
40,OAK,2016-10-30,1,0,23,200,6,64,1,1,38.9,30.8,Sun,8,8,@,TAM,W 30-24 (OT),27,6,19,2,18,7,38.9,1,1,100.0,270,0,23,200,6,64,29,264,3,2,1,1,1,0,626,85,7.36,61,4.43,1,44:12,3:46,18,3,9,6,13,4,30.8,0,0,,4,3,3,3,1,0,0,0
41,OAK,2016-11-06,0,2,8,72,12,104,3,2,35.7,27.3,Sun,9,9,,DEN,W 30-20,30,11,12,7,14,5,35.7,0,0,,299,2,8,72,12,104,20,176,2,2,2,2,2,0,397,76,5.22,51,5.86,0,41:28,3:18,13,1,9,3,11,3,27.3,1,0,0.0,3,3,3,4,3,0,0,0
42,OAK,2016-11-21,1,2,4,21,7,101,2,2,36.4,50.0,Mon,10,11,,HOU,W 27-20,16,3,9,4,11,4,36.4,2,1,50.0,354,2,4,21,7,101,11,122,2,2,2,2,2,0,325,51,6.37,74,4.78,1,23:33,3:22,22,6,14,2,16,8,50.0,2,1,50.0,3,3,3,2,2,0,0,0
43,OAK,2016-11-27,2,2,7,46,7,67,2,0,53.3,30.0,Sun,11,12,,CAR,W 35-32,22,5,15,2,15,8,53.3,0,0,,358,2,7,46,7,67,14,113,5,3,2,0,0,0,366,71,5.15,56,6.39,2,33:37,3:19,19,7,8,4,10,3,30.0,1,0,0.0,4,3,3,2,2,1,1,0
44,OAK,2016-12-04,0,2,7,65,8,73,3,1,38.5,60.0,Sun,12,13,,BUF,W 38-24,24,8,13,3,13,5,38.5,0,0,,382,2,7,65,8,73,15,138,3,3,3,1,1,0,399,67,5.96,69,5.54,0,29:45,3:23,24,11,12,1,15,9,60.0,0,0,,4,3,3,3,3,1,1,0
45,OAK,2016-12-08,0,3,10,82,9,73,2,0,27.8,45.5,Thu,13,14,@,KAN,L 13-21,18,8,8,2,18,5,27.8,3,1,33.3,323,3,10,82,9,73,19,155,3,3,3,0,0,0,244,73,3.34,54,5.98,0,31:45,3:14,14,4,9,1,11,5,45.5,1,0,0.0,1,1,1,2,2,0,0,0
46,OAK,2016-12-18,2,2,2,15,6,44,4,1,30.8,53.3,Sun,14,15,@,SDG,W 19-16,18,8,9,1,13,4,30.8,0,0,,263,2,2,15,6,44,8,59,2,2,1,1,1,0,345,61,5.66,55,4.78,2,32:17,3:11,14,2,12,0,15,8,53.3,1,0,0.0,1,1,1,4,4,0,0,0
47,OAK,2016-12-24,0,3,10,93,4,22,0,1,60.0,50.0,Sat,15,16,,IND,W 33-25,27,9,16,2,15,9,60.0,0,0,,390,3,10,93,4,22,14,115,3,2,2,1,1,0,463,72,6.43,53,7.36,0,36:05,3:04,20,5,14,1,8,4,50.0,1,0,0.0,5,5,3,0,0,0,0,0
48,OAK,2017-01-01,3,1,13,125,5,43,0,1,18.2,33.3,Sun,16,17,@,DEN,L 6-24,11,2,7,2,11,2,18.2,1,0,0.0,349,1,13,125,5,43,18,168,3,3,3,2,1,0,221,50,4.42,67,5.21,3,24:35,3:05,18,5,8,5,15,5,33.3,3,1,33.3,1,0,0,0,0,1,0,0
49,OAK,2017-09-10,0,0,5,49,5,49,4,3,41.7,50.0,Sun,1,1,@,TEN,W 26-16,22,5,16,1,12,5,41.7,1,1,100.0,350,0,5,49,5,49,10,98,1,1,1,4,3,0,359,63,5.70,63,5.56,0,31:39,2:59,21,5,15,1,14,7,50.0,0,0,,2,2,2,4,4,0,0,0
50,OAK,2017-09-17,0,2,9,79,5,47,1,2,66.7,58.3,Sun,2,2,,NYJ,W 45-20,21,6,13,2,12,8,66.7,0,0,,271,2,9,79,5,47,14,126,2,2,2,2,2,0,410,55,7.45,53,5.11,0,31:02,3:00,17,6,9,2,12,7,58.3,0,0,,6,6,6,1,1,0,0,0
51,OAK,2017-09-24,3,2,4,35,10,77,1,2,0.0,46.7,Sun,3,3,@,WAS,L 10-27,7,2,3,2,11,0,0.0,2,1,50.0,472,2,4,35,10,77,14,112,3,3,3,3,2,0,128,48,2.67,65,7.26,3,21:54,3:00,18,4,14,0,15,7,46.7,0,0,,1,1,1,1,1,0,0,0
52,OAK,2017-10-01,1,0,7,75,6,40,1,3,16.7,31.3,Sun,4,4,@,DEN,L 10-16,11,1,10,0,12,2,16.7,3,0,0.0,298,0,7,75,6,40,13,115,1,1,1,4,3,0,254,53,4.79,62,4.81,1,27:03,2:58,16,5,10,1,16,5,31.3,0,0,,1,1,1,1,1,0,0,0
53,OAK,2017-10-08,1,0,3,24,1,5,1,3,50.0,50.0,Sun,5,5,,BAL,L 17-30,15,7,8,0,12,6,50.0,1,0,0.0,365,0,3,24,1,5,4,29,3,3,3,3,3,0,245,54,4.54,65,5.62,1,26:17,2:51,19,11,8,0,14,7,50.0,0,0,,2,2,2,1,1,0,0,0
54,OAK,2017-10-15,2,1,5,40,4,32,1,1,50.0,42.9,Sun,6,6,,LAC,L 16-17,15,6,7,2,12,6,50.0,1,0,0.0,343,1,5,40,4,32,9,72,2,2,2,2,1,0,274,53,5.17,65,5.28,2,27:57,2:50,20,5,15,0,14,6,42.9,2,1,50.0,2,2,1,1,1,0,0,0
55,OAK,2017-10-19,0,0,10,97,8,108,1,3,46.2,53.3,Thu,7,7,,KAN,W 31-30,32,3,23,6,13,6,46.2,1,1,100.0,425,0,10,97,8,108,18,205,3,3,3,3,3,0,505,73,6.92,60,7.08,0,29:24,3:27,19,3,15,1,15,8,53.3,0,0,,4,4,4,3,1,0,0,0
56,OAK,2017-10-29,4,0,6,50,11,95,0,2,30.0,40.0,Sun,8,8,@,BUF,L 14-34,23,4,17,2,10,3,30.0,2,1,50.0,331,0,6,50,11,95,17,145,4,4,4,2,2,0,367,63,5.83,64,5.17,4,24:23,3:02,17,8,9,0,15,6,40.0,1,1,100.0,2,2,2,0,0,0,0,0
57,OAK,2017-11-05,2,1,10,105,11,107,2,1,53.3,41.7,Sun,9,9,@,MIA,W 27-24,20,4,14,2,15,8,53.3,0,0,,395,1,10,105,11,107,21,212,3,2,1,1,1,0,379,58,6.53,61,6.48,2,30:56,3:05,23,4,15,4,12,5,41.7,1,0,0.0,3,3,3,2,2,0,0,0
58,OAK,2017-11-19,2,0,8,66,2,10,0,4,46.7,50.0,Sun,10,11,,NWE,L 8-33,21,7,13,1,15,7,46.7,4,2,50.0,421,0,8,66,2,10,10,76,3,3,3,4,4,0,344,71,4.85,58,7.26,2,32:23,3:06,25,5,16,4,10,5,50.0,0,0,,1,0,0,0,0,1,1,0
59,OAK,2017-11-26,1,1,7,68,9,75,0,0,38.5,35.7,Sun,11,12,,DEN,W 21-14,21,6,10,5,13,5,38.5,0,0,,216,1,7,68,9,75,16,143,2,2,2,0,0,0,348,63,5.52,57,3.79,1,35:54,3:09,12,1,10,1,14,5,35.7,1,1,100.0,3,3,3,1,0,0,0,0
60,OAK,2017-12-03,1,2,6,42,1,5,1,1,40.0,35.7,Sun,12,13,,NYG,W 24-17,18,5,13,0,15,6,40.0,3,1,33.3,265,2,6,42,1,5,7,47,2,2,2,1,1,0,401,66,6.08,61,4.34,1,31:19,3:02,15,5,8,2,14,5,35.7,0,0,,3,3,3,1,1,0,0,0
61,OAK,2017-12-10,3,1,7,39,7,69,0,4,38.5,38.5,Sun,13,14,@,KAN,L 15-26,15,3,10,2,13,5,38.5,1,1,100.0,408,1,7,39,7,69,14,108,2,2,2,4,4,0,268,55,4.87,71,5.75,3,23:20,3:10,23,10,12,1,13,5,38.5,0,0,,2,1,1,0,0,1,1,0
62,OAK,2017-12-17,1,2,14,105,7,100,1,2,53.3,20.0,Sun,14,15,,DAL,L 17-20,19,7,10,2,15,8,53.3,0,0,,330,2,14,105,7,100,21,205,2,2,2,2,2,0,293,61,4.80,60,5.50,1,27:40,3:23,21,9,9,3,10,2,20.0,2,2,100.0,2,2,2,2,1,0,0,0
63,OAK,2017-12-25,5,2,7,50,8,60,1,2,23.1,7.1,Mon,15,16,@,PHI,L 10-19,13,6,4,3,13,3,23.1,2,0,0.0,216,2,7,50,8,60,15,110,2,1,1,3,2,0,274,63,4.35,61,3.54,5,34:21,3:16,12,3,7,2,14,1,7.1,2,2,100.0,1,1,1,2,1,0,0,0
64,OAK,2017-12-31,2,0,6,85,7,65,1,1,36.4,53.8,Sun,16,17,@,LAC,L 10-30,14,6,7,1,11,4,36.4,3,0,0.0,495,0,6,85,7,65,13,150,3,4,3,2,1,0,336,53,6.34,68,7.28,2,26:40,2:57,26,9,15,2,13,7,53.8,1,0,0.0,1,1,1,1,1,0,0,0
65,OAK,2018-09-10,3,0,11,155,8,70,2,4,45.5,36.4,Mon,1,1,,LAR,L 13-33,20,7,11,2,11,5,45.5,0,0,,365,0,11,155,8,70,19,225,3,3,3,5,4,0,395,64,6.17,60,6.08,3,31:31,3:10,23,8,13,2,11,4,36.4,0,0,,1,1,1,2,2,0,0,0
66,OAK,2018-09-16,0,1,4,30,6,35,2,2,30.0,50.0,Sun,2,2,@,DEN,L 19-20,21,3,16,2,10,3,30.0,1,0,0.0,385,1,4,30,6,35,10,65,2,2,2,2,2,0,373,60,6.22,64,6.02,0,32:56,3:07,20,10,9,1,16,8,50.0,1,1,100.0,2,2,1,2,2,0,0,0
67,OAK,2018-09-23,2,0,8,38,9,74,2,0,53.8,25.0,Sun,3,3,@,MIA,L 20-28,25,5,17,3,13,7,53.8,1,0,0.0,373,0,8,38,9,74,17,112,4,4,4,0,0,0,434,74,5.86,39,9.56,2,38:31,3:04,13,2,11,0,8,2,25.0,0,0,,2,2,2,2,2,0,0,0
68,OAK,2018-09-30,2,4,6,65,8,55,3,2,31.3,33.3,Sun,4,4,,CLE,W 45-42 (OT),27,6,20,1,16,5,31.3,1,0,0.0,487,4,6,65,8,55,14,120,5,2,2,2,2,0,565,90,6.28,74,6.58,2,36:51,4:04,21,6,13,2,15,5,33.3,1,1,100.0,5,4,4,5,3,1,1,0
69,OAK,2018-10-07,2,0,7,55,9,82,1,2,36.4,53.8,Sun,5,5,@,LAC,L 10-26,14,3,10,1,11,4,36.4,1,1,100.0,412,0,7,55,9,82,16,137,3,3,2,3,2,0,289,49,5.90,59,6.98,2,25:20,2:49,19,4,13,2,13,7,53.8,0,0,,1,1,1,2,1,0,0,0
70,OAK,2018-10-14,2,1,5,38,8,64,1,2,33.3,69.2,Sun,6,6,,SEA,L 3-27,15,5,8,2,12,4,33.3,1,0,0.0,369,1,5,38,8,64,13,102,3,3,3,2,2,0,185,56,3.30,61,6.05,2,28:34,2:50,19,6,11,2,13,9,69.2,0,0,,0,0,0,2,1,0,0,0
71,OAK,2018-10-28,1,0,10,79,10,77,0,2,50.0,69.2,Sun,7,8,,IND,L 28-42,19,7,12,0,8,4,50.0,2,1,50.0,461,0,10,79,10,77,20,156,5,4,4,2,2,0,347,47,7.38,71,6.49,1,23:30,3:01,28,11,13,4,13,9,69.2,0,0,,4,4,4,0,0,0,0,0
72,OAK,2018-11-01,0,0,6,40,3,23,1,2,25.0,41.7,Thu,8,9,@,SFO,L 3-34,14,5,9,0,12,3,25.0,1,0,0.0,405,0,6,40,3,23,9,63,4,4,4,2,2,0,242,55,4.40,54,7.50,0,31:26,2:50,18,6,10,2,12,5,41.7,0,0,,0,0,0,2,1,0,0,0
73,OAK,2018-11-11,1,1,6,55,6,70,2,2,33.3,20.0,Sun,9,10,,LAC,L 6-20,16,3,12,1,15,5,33.3,3,1,33.3,335,1,6,55,6,70,12,125,2,2,2,2,2,0,317,63,5.03,53,6.32,1,31:10,2:51,16,7,8,1,10,2,20.0,1,1,100.0,0,0,0,2,2,0,0,0
74,OAK,2018-11-18,0,2,4,20,7,62,3,0,33.3,27.3,Sun,10,11,@,ARI,W 23-21,19,9,9,1,15,5,33.3,0,0,,282,2,4,20,7,62,11,82,3,3,3,0,0,0,325,68,4.78,52,5.42,0,36:01,3:02,13,5,7,1,11,3,27.3,0,0,,2,2,2,3,3,0,0,0
75,OAK,2018-11-25,1,2,4,24,6,45,1,2,23.1,61.5,Sun,11,12,@,BAL,L 17-34,13,4,9,0,13,3,23.1,2,1,50.0,416,2,4,24,6,45,10,69,4,4,4,2,2,0,249,56,4.45,69,6.03,1,25:48,3:02,23,13,9,1,13,8,61.5,0,0,,2,2,2,1,1,0,0,0
