Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
11,BUF,2014-11-24,0,1,4,24,9,60,1,1,53.8,20.0,Mon,11,12,,NYJ,W 38-3,21,5,14,2,13,7,53.8,1,0,0.0,218,1,4,24,9,60,13,84,0,0,0,1,1,0,336,62,5.42,57,3.82,0,30:54,2:50,11,4,6,1,15,3,20.0,1,1,100.0,5,5,5,1,1,0,0,0
12,BUF,2014-11-30,2,3,6,45,10,76,4,1,13.3,25.0,Sun,12,13,,CLE,W 26-10,15,2,9,4,15,2,13.3,2,2,100.0,315,3,6,45,10,76,16,121,1,1,1,2,1,0,287,62,4.63,66,4.77,2,30:55,3:13,19,4,13,2,12,3,25.0,1,0,0.0,2,2,2,5,4,0,0,0
13,BUF,2014-12-07,3,3,11,98,5,45,1,1,56.3,40.0,Sun,13,14,@,DEN,L 17-24,24,6,18,0,16,9,56.3,3,2,66.7,306,3,11,98,5,45,16,143,3,3,3,1,1,0,415,77,5.39,49,6.24,3,33:29,3:07,15,10,3,2,10,4,40.0,0,0,,2,2,2,1,1,0,0,0
14,BUF,2014-12-14,1,2,10,75,9,70,4,2,25.0,28.6,Sun,14,15,,GNB,W 21-13,13,7,6,0,16,4,25.0,0,0,,333,2,10,75,9,70,19,145,1,1,1,3,2,0,253,63,4.02,67,4.97,1,32:58,3:14,21,8,12,1,14,4,28.6,0,0,,1,1,1,4,4,0,0,1
15,BUF,2014-12-21,2,0,7,55,4,35,1,4,26.7,31.3,Sun,15,16,@,OAK,L 24-26,15,1,12,2,15,4,26.7,0,0,,347,0,7,55,4,35,11,90,2,2,2,5,4,0,321,64,5.02,71,4.89,2,26:13,3:19,18,7,11,0,16,5,31.3,0,0,,3,3,3,1,1,0,0,0
16,BUF,2014-12-28,1,0,5,44,5,55,1,3,45.5,33.3,Sun,16,17,@,NWE,W 17-9,16,5,10,1,11,5,45.5,0,0,,260,0,5,44,5,55,10,99,0,0,0,3,3,0,268,58,4.62,62,4.19,1,29:03,2:43,14,4,7,3,15,5,33.3,3,1,33.3,2,2,2,1,1,0,0,0
17,BUF,2015-09-13,0,3,11,113,5,49,2,0,38.5,53.3,Sun,1,1,,IND,W 27-14,15,7,7,1,13,5,38.5,0,0,,304,3,11,113,5,49,16,162,2,0,0,1,0,0,342,55,6.22,68,4.47,0,30:56,3:06,23,5,16,2,15,8,53.3,2,1,50.0,3,3,3,2,2,0,0,0
18,BUF,2015-09-20,3,2,14,140,11,119,0,4,30.8,30.0,Sun,2,2,,NWE,L 32-40,23,11,11,1,13,4,30.8,1,1,100.0,507,2,14,140,11,119,25,259,4,4,4,4,4,0,349,65,5.37,76,6.67,3,30:03,3:38,28,4,21,3,10,3,30.0,2,0,0.0,5,3,2,0,0,2,0,0
19,BUF,2015-09-27,0,3,5,40,6,36,2,0,53.8,30.8,Sun,3,3,@,MIA,W 41-14,21,4,14,3,13,7,53.8,0,0,,391,3,5,40,6,36,11,76,2,1,0,0,0,0,428,63,6.79,71,5.51,0,31:53,3:07,21,7,13,1,13,4,30.8,4,1,25.0,5,5,5,3,2,0,0,0
20,BUF,2015-10-04,2,1,17,135,11,85,1,1,18.8,20.0,Sun,4,4,,NYG,L 10-24,14,2,11,1,16,3,18.8,3,1,33.3,303,1,17,135,11,85,28,220,3,2,1,1,1,0,313,68,4.60,64,4.73,2,29:27,3:19,19,4,8,7,15,3,20.0,0,0,,1,1,1,2,1,0,0,0
21,BUF,2015-10-11,1,1,7,62,9,74,0,2,33.3,38.5,Sun,5,5,@,TEN,W 14-13,13,5,6,2,12,4,33.3,0,0,,276,1,7,62,9,74,16,136,1,1,1,2,2,0,209,50,4.18,62,4.45,1,24:29,2:59,17,4,10,3,13,5,38.5,0,0,,2,2,2,0,0,0,0,0
22,BUF,2015-10-18,1,0,8,93,3,20,0,2,38.5,58.3,Sun,6,6,,CIN,L 21-34,22,9,13,0,13,5,38.5,2,1,50.0,355,0,8,93,3,20,11,113,4,4,4,2,2,0,368,67,5.49,61,5.82,1,30:00,3:09,21,5,15,1,12,7,58.3,0,0,,3,3,3,0,0,0,0,0
23,BUF,2015-10-25,4,1,10,87,10,66,3,0,25.0,35.7,Sun,7,7,@,JAX,L 31-34,26,10,13,3,12,3,25.0,1,0,0.0,295,1,10,87,10,66,20,153,5,5,4,0,0,0,375,74,5.07,63,4.68,4,31:22,3:15,17,6,9,2,14,5,35.7,1,0,0.0,3,2,2,3,3,1,1,0
24,BUF,2015-11-08,0,1,13,94,8,62,1,1,61.5,44.4,Sun,8,9,,MIA,W 33-17,18,10,7,1,13,8,61.5,0,0,,397,1,13,94,8,62,21,156,2,2,2,1,1,0,420,51,8.24,62,6.40,0,31:13,2:59,29,6,16,7,9,4,44.4,0,0,,4,4,4,1,1,0,0,1
25,BUF,2015-11-12,0,4,5,44,3,20,3,1,31.3,23.1,Thu,9,10,@,NYJ,W 22-17,13,7,6,0,16,5,31.3,1,0,0.0,318,4,5,44,3,20,8,64,2,2,2,1,1,0,280,64,4.38,59,5.39,0,33:16,3:21,15,6,9,0,13,3,23.1,3,1,33.3,2,2,1,3,3,0,0,0
26,BUF,2015-11-23,1,1,5,44,5,61,2,2,20.0,28.6,Mon,10,11,@,NWE,L 13-20,16,6,9,1,15,3,20.0,1,1,100.0,356,1,5,44,5,61,10,105,2,2,2,3,2,0,319,68,4.69,62,5.74,1,32:55,3:32,18,4,12,2,14,4,28.6,0,0,,1,1,1,3,2,0,0,0
27,BUF,2015-11-29,2,0,9,91,8,58,1,3,41.7,46.2,Sun,11,12,@,KAN,L 22-30,25,9,13,3,12,5,41.7,1,0,0.0,413,0,9,91,8,58,17,149,3,3,3,4,3,0,415,67,6.19,58,7.12,2,30:32,3:15,21,8,11,2,13,6,46.2,0,0,,3,2,1,1,1,1,0,0
28,BUF,2015-12-06,0,1,5,42,10,89,1,0,50.0,46.7,Sun,12,13,,HOU,W 30-21,15,8,7,0,16,8,50.0,0,0,,401,1,5,42,10,89,15,131,3,2,1,0,0,0,390,58,6.72,71,5.65,0,28:07,3:12,21,6,14,1,15,7,46.7,1,0,0.0,4,4,3,2,1,0,0,0
29,BUF,2015-12-13,2,1,15,101,5,55,2,3,37.5,50.0,Sun,13,14,@,PHI,L 20-23,18,7,11,0,16,6,37.5,0,0,,348,1,15,101,5,55,20,156,2,2,2,3,3,0,412,69,5.97,73,4.77,2,35:02,3:21,20,8,11,1,18,9,50.0,0,0,,2,2,2,2,2,0,0,0
30,BUF,2015-12-20,0,1,8,56,5,6,1,0,38.5,63.6,Sun,14,15,@,WAS,L 25-35,21,11,10,0,13,5,38.5,3,1,33.3,431,1,8,56,5,6,13,62,5,5,5,0,0,0,452,63,7.17,56,7.70,0,30:56,3:08,23,7,13,3,11,7,63.6,0,0,,3,2,2,1,1,1,1,0
31,BUF,2015-12-27,2,2,7,62,8,65,1,2,42.9,50.0,Sun,15,16,,DAL,W 16-6,19,11,7,1,14,6,42.9,1,0,0.0,307,2,7,62,8,65,15,127,0,0,0,3,2,0,408,61,6.69,56,5.48,2,31:30,2:56,14,3,10,1,14,7,50.0,0,0,,2,2,1,1,1,0,0,0
32,BUF,2016-01-03,1,3,4,45,6,41,3,1,45.0,27.3,Sun,16,17,,NYJ,W 22-17,18,5,10,3,20,9,45.0,2,2,100.0,300,3,4,45,6,41,10,86,2,2,2,2,1,0,295,73,4.04,55,5.45,1,39:13,3:04,15,4,10,1,11,3,27.3,0,0,,2,2,1,3,3,0,0,0
33,BUF,2016-09-11,0,1,8,89,6,35,0,2,23.1,40.0,Sun,1,1,@,BAL,L 7-13,11,5,5,1,13,3,23.1,2,2,100.0,308,1,8,89,6,35,14,124,1,1,1,2,2,0,160,48,3.33,65,4.74,0,27:07,2:54,18,4,11,3,15,6,40.0,1,0,0.0,1,1,1,1,0,0,0,0
34,BUF,2016-09-15,1,1,6,59,7,50,1,3,30.0,61.5,Thu,2,2,,NYJ,L 31-37,16,6,9,1,10,3,30.0,2,1,50.0,493,1,6,59,7,50,13,109,4,4,4,3,3,0,393,50,7.86,71,6.94,1,20:48,3:13,28,7,18,3,13,8,61.5,0,0,,4,4,4,1,1,0,0,0
35,BUF,2016-09-25,1,5,9,75,8,50,2,1,30.8,33.3,Sun,3,3,,ARI,W 33-18,16,11,5,0,13,4,30.8,0,0,,348,5,9,75,8,50,17,125,2,1,1,1,1,1,297,61,4.87,77,4.52,1,26:00,3:18,25,5,17,3,15,5,33.3,1,0,0.0,4,4,3,2,2,0,0,0
36,BUF,2016-10-02,0,1,6,60,9,74,3,0,46.7,8.3,Sun,4,4,@,NWE,W 16-0,24,7,15,2,15,7,46.7,0,0,,277,1,6,60,9,74,15,134,0,0,0,1,0,0,378,73,5.18,52,5.33,0,36:11,2:50,13,3,10,0,12,1,8.3,3,2,66.7,1,1,1,4,3,0,0,0
37,BUF,2016-10-09,0,3,7,60,6,40,1,4,33.3,33.3,Sun,5,5,@,LAR,W 30-19,15,8,6,1,12,4,33.3,0,0,,345,3,7,60,6,40,13,100,1,1,1,4,4,0,305,52,5.87,64,5.39,0,24:26,3:01,23,9,11,3,12,4,33.3,2,0,0.0,4,4,3,1,1,0,0,0
38,BUF,2016-10-16,2,1,7,71,6,52,1,3,61.5,23.1,Sun,6,6,,SFO,W 45-16,29,16,10,3,13,8,61.5,0,0,,300,1,7,71,6,52,13,123,1,1,1,3,3,0,492,74,6.65,60,5.00,2,35:11,3:14,16,8,7,1,13,3,23.1,2,0,0.0,6,6,6,1,1,0,0,0
39,BUF,2016-10-23,0,0,6,45,13,116,1,2,23.1,41.7,Sun,7,7,@,MIA,L 25-28,16,4,9,3,13,3,23.1,0,0,,454,0,6,45,13,116,19,161,3,2,2,2,2,0,267,54,4.94,68,6.68,0,22:58,3:19,26,15,9,2,12,5,41.7,0,0,,3,2,2,1,1,1,1,0
40,BUF,2016-10-30,0,0,12,84,10,116,1,2,30.8,69.2,Sun,8,8,,NWE,L 25-41,25,8,11,6,13,4,30.8,4,2,50.0,357,0,12,84,10,116,22,200,5,5,5,2,2,0,376,68,5.53,61,5.85,0,30:09,3:17,23,2,15,6,13,9,69.2,0,0,,3,2,2,2,1,1,1,0
41,BUF,2016-11-07,1,0,11,115,10,75,1,1,70.6,28.6,Mon,9,9,@,SEA,L 25-31,30,11,16,3,17,12,70.6,1,0,0.0,278,0,11,115,10,75,21,190,4,4,4,1,1,0,425,82,5.18,42,6.62,1,40:17,3:15,19,4,13,2,7,2,28.6,0,0,,3,2,2,2,1,1,1,0
42,BUF,2016-11-20,1,2,9,75,4,25,3,0,25.0,53.3,Sun,10,11,@,CIN,W 16-12,20,12,7,1,12,3,25.0,1,1,100.0,300,2,9,75,4,25,13,100,2,2,0,0,0,0,342,63,5.43,71,4.23,1,32:11,3:05,23,7,13,3,15,8,53.3,0,0,,1,1,1,3,3,0,0,0
43,BUF,2016-11-27,0,0,6,31,6,60,0,0,41.7,53.3,Sun,11,12,,JAX,W 28-21,15,6,7,2,12,5,41.7,1,1,100.0,301,0,6,31,6,60,12,91,3,3,3,0,0,0,304,52,5.85,65,4.63,0,26:25,3:07,20,11,8,1,15,8,53.3,1,0,0.0,4,3,2,0,0,1,1,0
44,BUF,2016-12-04,2,0,8,73,7,65,1,3,60.0,38.5,Sun,12,13,@,OAK,L 24-38,24,11,12,1,15,9,60.0,0,0,,399,0,8,73,7,65,15,138,4,3,3,3,3,0,382,69,5.54,67,5.96,2,30:15,3:23,24,8,13,3,13,5,38.5,0,0,,3,3,3,1,1,0,0,0
45,BUF,2016-12-11,1,3,7,46,6,45,0,2,33.3,42.9,Sun,13,14,,PIT,L 20-27,14,4,9,1,9,3,33.3,0,0,,460,3,7,46,6,45,13,91,3,3,3,2,2,0,275,48,5.73,73,6.30,1,21:19,3:11,24,14,9,1,14,6,42.9,1,1,100.0,3,3,2,0,0,0,0,0
46,BUF,2016-12-18,0,0,5,42,4,51,2,2,44.4,27.3,Sun,14,15,,CLE,W 33-13,29,16,12,1,9,4,44.4,1,0,0.0,269,0,5,42,4,51,9,93,1,1,1,2,2,0,451,66,6.83,54,4.98,0,34:19,2:53,16,6,8,2,11,3,27.3,1,1,100.0,4,4,3,2,2,0,0,0
47,BUF,2016-12-24,0,1,5,35,2,15,1,2,44.4,41.7,Sat,15,16,,MIA,L 31-34 (OT),30,14,15,1,18,8,44.4,2,1,50.0,494,1,5,35,2,15,7,50,4,4,4,3,2,0,589,90,6.54,68,7.26,0,40:33,3:38,22,12,10,0,12,5,41.7,0,0,,4,4,4,3,1,0,0,0
48,BUF,2017-01-01,3,0,0,0,2,15,1,3,37.5,30.8,Sun,16,17,@,NYJ,L 10-30,14,7,7,0,16,6,37.5,1,0,0.0,329,0,0,0,2,15,2,15,3,3,3,3,3,0,230,62,3.71,61,5.39,3,28:33,2:58,18,7,11,0,13,4,30.8,2,0,0.0,1,1,1,1,1,0,0,0
49,BUF,2017-09-10,1,2,6,50,5,62,0,2,47.1,28.6,Sun,1,1,,NYJ,W 21-12,23,10,11,2,17,8,47.1,0,0,,214,2,6,50,5,62,11,112,1,0,0,2,2,0,408,72,5.67,55,3.89,1,33:04,2:54,11,2,8,1,14,4,28.6,1,1,100.0,3,3,3,1,0,0,0,0
50,BUF,2017-09-17,0,0,5,44,6,40,1,3,30.8,43.8,Sun,2,2,@,CAR,L 3-9,10,2,8,0,13,4,30.8,2,0,0.0,255,0,5,44,6,40,11,84,0,0,0,3,3,0,176,51,3.45,66,3.86,0,21:07,2:49,19,6,12,1,16,7,43.8,0,0,,0,0,0,1,1,0,0,0
51,BUF,2017-09-24,0,2,8,69,10,79,4,3,37.5,42.9,Sun,3,3,,DEN,W 26-16,16,4,11,1,16,6,37.5,0,0,,366,2,8,69,10,79,18,148,1,1,1,3,3,0,272,63,4.32,66,5.55,0,30:26,3:03,21,7,10,4,14,6,42.9,2,0,0.0,2,2,2,4,4,0,0,0
52,BUF,2017-10-01,0,3,9,55,4,45,3,1,46.2,38.5,Sun,4,4,@,ATL,W 23-17,15,7,8,0,13,6,46.2,0,0,,389,3,9,55,4,45,13,100,2,2,2,1,1,0,281,59,4.76,72,5.40,0,28:45,2:59,25,10,13,2,13,5,38.5,2,1,50.0,2,2,2,3,3,0,0,0
53,BUF,2017-10-08,1,3,6,71,6,71,3,2,33.3,40.0,Sun,5,5,@,CIN,L 16-20,17,5,10,2,18,6,33.3,0,0,,388,3,6,71,6,71,12,142,2,2,2,2,2,0,221,67,3.30,64,6.06,1,29:59,3:00,18,4,11,3,15,6,40.0,0,0,,1,1,1,3,3,0,0,0
54,BUF,2017-10-22,1,3,4,35,5,55,3,2,62.5,54.5,Sun,6,7,,TAM,W 30-27,23,9,13,1,16,10,62.5,0,0,,447,3,4,35,5,55,9,90,3,3,3,2,2,0,434,67,6.48,70,6.39,1,26:50,3:08,27,4,22,1,11,6,54.5,0,0,,3,3,3,4,3,0,0,0
55,BUF,2017-10-29,0,4,11,95,6,50,2,0,40.0,30.0,Sun,7,8,,OAK,W 34-14,17,8,9,0,15,6,40.0,1,1,100.0,367,4,11,95,6,50,17,145,2,2,2,0,0,0,331,64,5.17,63,5.83,0,35:37,3:02,23,4,17,2,10,3,30.0,2,1,50.0,4,4,4,2,2,0,0,0
56,BUF,2017-11-02,3,0,11,99,10,66,0,2,37.5,42.9,Thu,8,9,@,NYJ,L 21-34,21,3,13,5,16,6,37.5,1,0,0.0,331,0,11,99,10,66,21,165,4,4,4,2,2,0,307,69,4.45,62,5.34,3,26:30,3:20,21,10,6,5,14,6,42.9,0,0,,3,3,3,0,0,0,0,0
57,BUF,2017-11-12,1,1,8,56,4,41,1,2,18.2,50.0,Sun,9,10,,NOR,L 10-47,10,2,7,1,11,2,18.2,1,0,0.0,482,1,8,56,4,41,12,97,6,6,5,2,2,0,198,45,4.40,73,6.60,1,18:37,2:57,32,20,9,3,12,6,50.0,2,2,100.0,1,1,1,1,1,0,0,0
58,BUF,2017-11-19,6,0,6,48,1,13,1,4,42.9,50.0,Sun,10,11,@,LAC,L 24-54,18,6,11,1,14,6,42.9,2,1,50.0,429,0,6,48,1,13,7,61,6,6,6,5,4,0,393,62,6.34,73,5.88,6,23:55,3:09,28,8,20,0,14,7,50.0,0,0,,3,3,3,1,1,0,0,0
59,BUF,2017-11-26,0,1,6,50,6,50,3,1,35.3,15.4,Sun,11,12,@,KAN,W 16-10,17,6,9,2,17,6,35.3,0,0,,236,1,6,50,6,50,12,100,1,1,1,1,1,0,268,68,3.94,57,4.14,0,33:18,2:56,14,3,10,1,13,2,15.4,1,0,0.0,1,1,1,4,3,0,0,0
60,BUF,2017-12-03,1,1,3,34,9,66,1,3,38.5,41.7,Sun,12,13,,NWE,L 3-23,16,12,3,1,13,5,38.5,3,0,0.0,435,1,3,34,9,66,12,100,2,2,2,3,3,0,268,64,4.19,68,6.40,1,25:59,2:57,23,8,15,0,12,5,41.7,0,0,,0,0,0,1,1,0,0,0
61,BUF,2017-12-10,2,0,2,10,2,20,0,0,55.6,25.0,Sun,13,14,,IND,W 13-7 (OT),14,10,4,0,18,10,55.6,2,0,0.0,227,0,2,10,2,20,4,30,1,1,1,2,0,0,319,67,4.76,69,3.29,2,32:25,3:15,16,10,5,1,16,4,25.0,4,3,75.0,2,1,1,0,0,0,0,0
62,BUF,2017-12-17,0,3,3,28,7,60,1,3,46.7,31.3,Sun,14,15,,MIA,W 24-16,21,9,10,2,15,7,46.7,1,0,0.0,349,3,3,28,7,60,10,88,1,1,1,3,3,0,328,61,5.38,73,4.78,0,27:35,3:05,21,7,13,1,16,5,31.3,2,1,50.0,3,3,3,1,1,0,0,0
63,BUF,2017-12-24,0,1,4,83,2,10,3,3,47.1,45.5,Sun,15,16,@,NWE,L 16-37,17,4,12,1,17,8,47.1,2,0,0.0,411,1,4,83,2,10,6,93,4,4,4,3,3,0,326,68,4.79,68,6.04,0,28:16,3:03,28,13,13,2,11,5,45.5,1,1,100.0,1,1,1,4,3,0,0,0
64,BUF,2017-12-31,0,1,6,45,14,145,3,1,41.7,38.5,Sun,16,17,@,MIA,W 22-16,23,8,10,5,12,5,41.7,0,0,,356,1,6,45,14,145,20,190,2,1,1,1,1,0,312,63,4.95,67,5.31,0,31:04,3:15,21,5,15,1,13,5,38.5,3,1,33.3,2,1,1,3,3,1,0,0
65,BUF,2018-09-09,2,1,10,100,9,78,1,2,13.3,42.9,Sun,1,1,@,BAL,L 3-47,10,3,5,2,15,2,13.3,1,0,0.0,369,1,10,100,9,78,19,178,6,5,5,2,2,0,153,61,2.51,74,4.99,2,24:46,3:21,26,11,13,2,14,6,42.9,0,0,,0,0,0,2,1,0,0,0
66,BUF,2018-09-16,2,0,6,31,6,45,2,1,35.7,33.3,Sun,2,2,,LAC,L 20-31,17,5,10,2,14,5,35.7,0,0,,349,0,6,31,6,45,12,76,4,4,4,1,1,0,293,60,4.88,55,6.35,2,26:58,3:07,21,5,16,0,9,3,33.3,0,0,,2,2,2,2,2,0,0,0
67,BUF,2018-09-23,0,3,12,84,6,59,2,0,30.8,35.7,Sun,3,3,@,MIN,W 27-6,16,7,6,3,13,4,30.8,1,1,100.0,292,3,12,84,6,59,18,143,1,0,0,0,0,0,292,63,4.63,65,4.49,0,35:45,3:06,21,1,17,3,14,5,35.7,1,0,0.0,3,3,3,2,2,0,0,0
68,BUF,2018-09-30,3,2,3,20,5,60,0,3,18.8,57.9,Sun,4,4,@,GNB,L 0-22,11,2,6,3,16,3,18.8,0,0,,423,2,3,20,5,60,8,80,2,2,1,3,3,0,145,56,2.59,74,5.72,3,25:23,3:11,22,9,12,1,19,11,57.9,1,0,0.0,0,0,0,0,0,0,0,0
69,BUF,2018-10-07,1,3,4,30,5,40,2,4,30.8,50.0,Sun,5,5,,TEN,W 13-12,18,10,6,2,13,4,30.8,3,2,66.7,221,3,4,30,5,40,9,70,0,0,0,4,4,0,223,64,3.48,53,4.17,1,33:49,2:46,15,6,8,1,12,6,50.0,0,0,,1,1,1,2,2,0,0,0
70,BUF,2018-10-14,3,3,12,104,6,50,2,2,40.0,23.1,Sun,6,6,@,HOU,L 13-20,12,4,8,0,15,6,40.0,0,0,,216,3,12,104,6,50,18,154,2,2,2,2,2,0,229,58,3.95,57,3.79,3,33:00,2:55,15,3,9,3,13,3,23.1,0,0,,1,1,1,2,2,0,0,0
71,BUF,2018-10-21,5,0,7,59,4,35,1,1,22.2,53.8,Sun,7,7,@,IND,L 5-37,15,6,9,0,9,2,22.2,1,0,0.0,376,0,7,59,4,35,11,94,5,4,2,1,1,0,303,55,5.51,60,6.27,5,26:41,2:54,22,11,10,1,13,7,53.8,2,1,50.0,0,0,0,1,1,0,0,1
72,BUF,2018-10-29,2,0,6,51,5,33,2,4,28.6,35.7,Mon,8,8,,NWE,L 6-25,16,3,13,0,14,4,28.6,2,0,0.0,387,0,6,51,5,33,11,84,2,1,1,5,4,0,333,63,5.29,72,5.38,2,28:10,3:14,22,6,15,1,14,5,35.7,0,0,,0,0,0,2,2,0,0,0
73,BUF,2018-11-04,4,1,10,163,14,129,1,2,33.3,27.3,Sun,9,9,,CHI,L 9-41,22,6,9,7,18,6,33.3,3,1,33.3,190,1,10,163,14,129,24,292,5,5,5,2,2,0,264,81,3.26,46,4.13,4,34:03,3:10,11,4,5,2,11,3,27.3,0,0,,1,0,0,1,1,1,0,0
74,BUF,2018-11-11,0,2,4,30,1,10,2,1,50.0,8.3,Sun,10,10,@,NYJ,W 41-10,23,10,13,0,16,8,50.0,1,1,100.0,199,2,4,30,1,10,5,40,1,1,1,1,1,0,451,73,6.18,55,3.62,0,39:22,3:03,12,5,7,0,12,1,8.3,3,2,66.7,4,5,5,2,2,0,0,0
75,BUF,2018-11-25,0,2,13,80,10,90,1,0,20.0,38.5,Sun,11,12,,JAX,W 24-21,18,9,5,4,10,2,20.0,0,0,,333,2,13,80,10,90,23,170,3,3,3,1,0,0,327,54,6.06,65,5.12,0,27:18,3:22,25,13,6,6,13,5,38.5,0,0,,3,3,3,1,1,0,0,0
