Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
33,NYJ,2016-09-11,1,1,7,95,5,44,3,3,33.3,27.3,Sun,1,1,,CIN,L 22-23,22,8,11,3,12,4,33.3,0,0,,381,1,7,95,5,44,12,139,2,2,2,4,3,0,340,66,5.15,56,6.80,1,34:53,3:01,18,5,11,2,11,3,27.3,0,0,,2,2,1,4,3,0,0,0
34,NYJ,2016-09-15,1,1,7,50,6,59,3,1,61.5,30.0,Thu,2,2,@,BUF,W 37-31,28,7,18,3,13,8,61.5,0,0,,393,1,7,50,6,59,13,109,4,4,4,1,1,0,493,71,6.94,50,7.86,1,39:12,3:13,16,6,9,1,10,3,30.0,2,1,50.0,4,4,4,3,3,0,0,0
35,NYJ,2016-09-25,8,1,3,15,5,59,1,1,50.0,46.7,Sun,3,3,@,KAN,L 3-24,17,6,9,2,14,7,50.0,2,1,50.0,293,1,3,15,5,59,8,74,3,3,3,1,1,0,305,66,4.62,62,4.73,8,27:55,2:54,18,4,14,0,15,7,46.7,1,0,0.0,0,0,0,1,1,0,0,0
36,NYJ,2016-10-02,3,0,7,60,7,71,1,2,46.7,30.0,Sun,4,4,,SEA,L 17-27,20,4,13,3,15,7,46.7,1,1,100.0,354,0,7,60,7,71,14,131,3,3,3,2,2,0,305,65,4.69,60,5.90,3,29:15,3:04,21,4,15,2,10,3,30.0,0,0,,1,2,2,1,1,0,0,0
37,NYJ,2016-10-09,0,1,4,18,1,10,2,1,18.2,50.0,Sun,5,5,@,PIT,L 13-31,16,4,12,0,11,2,18.2,1,0,0.0,436,1,4,18,1,10,5,28,4,4,4,1,1,0,316,58,5.45,72,6.06,0,28:10,3:00,30,3,23,4,10,5,50.0,1,0,0.0,1,1,1,2,2,0,0,0
38,NYJ,2016-10-17,2,0,10,83,9,64,1,0,15.4,54.5,Mon,6,6,@,ARI,L 3-28,11,2,8,1,13,2,15.4,2,1,50.0,396,0,10,83,9,64,19,147,4,4,4,0,0,0,230,52,4.42,70,5.66,2,23:58,3:05,28,10,14,4,11,6,54.5,0,0,,0,0,0,1,1,0,0,0
39,NYJ,2016-10-23,2,3,4,25,4,35,1,3,37.5,21.4,Sun,7,7,,BAL,W 24-16,16,7,7,2,16,6,37.5,1,0,0.0,245,3,4,25,4,35,8,60,1,1,1,3,3,0,344,66,5.21,57,4.30,2,36:37,2:54,11,0,11,0,14,3,21.4,1,0,0.0,3,3,3,2,1,0,0,0
40,NYJ,2016-10-30,0,2,5,37,2,10,1,2,46.7,50.0,Sun,8,8,@,CLE,W 31-28,21,8,12,1,15,7,46.7,1,1,100.0,407,2,5,37,2,10,7,47,3,2,2,2,2,0,393,71,5.54,70,5.81,0,33:41,3:15,22,4,17,1,16,8,50.0,0,0,,4,4,4,1,1,0,0,0
41,NYJ,2016-11-06,2,0,10,77,8,86,3,2,27.3,45.5,Sun,9,9,@,MIA,L 23-27,18,3,10,5,11,3,27.3,0,0,,274,0,10,77,8,86,18,163,3,3,3,2,2,0,331,53,6.25,62,4.42,2,29:38,3:19,20,7,9,4,11,5,45.5,1,0,0.0,2,2,2,3,3,0,0,0
42,NYJ,2016-11-13,1,0,4,31,7,55,0,3,33.3,35.3,Sun,10,10,,LAR,L 6-9,17,6,8,3,12,4,33.3,0,0,,280,0,4,31,7,55,11,86,0,0,0,3,3,0,296,58,5.10,67,4.18,1,25:31,2:54,16,6,10,0,17,6,35.3,0,0,,1,1,0,0,0,0,0,0
43,NYJ,2016-11-27,2,0,6,66,2,15,1,3,45.5,28.6,Sun,11,12,,NWE,L 17-22,16,5,10,1,11,5,45.5,0,0,,377,0,6,66,2,15,8,81,2,1,1,4,3,0,333,56,5.95,71,5.31,2,29:24,3:04,26,6,18,2,14,4,28.6,1,1,100.0,2,2,2,2,1,0,0,0
44,NYJ,2016-12-05,3,1,6,90,3,28,1,2,27.3,53.8,Mon,12,13,,IND,L 10-41,13,2,10,1,11,3,27.3,2,1,50.0,421,1,6,90,3,28,9,118,5,5,5,2,2,0,250,52,4.81,70,6.01,3,21:36,2:53,27,5,18,4,13,7,53.8,1,0,0.0,1,1,1,1,1,0,0,0
45,NYJ,2016-12-11,1,0,9,56,3,25,3,1,44.4,16.7,Sun,13,14,@,SFO,W 23-17 (OT),24,13,11,0,18,8,44.4,1,1,100.0,364,0,9,56,3,25,12,81,2,2,2,3,1,0,404,81,4.99,55,6.62,1,41:55,3:21,17,11,5,1,12,2,16.7,1,0,0.0,2,0,0,3,3,1,1,0
46,NYJ,2016-12-17,4,1,3,42,9,70,2,0,33.3,41.7,Sat,14,15,,MIA,L 13-34,20,8,10,2,15,5,33.3,3,0,0.0,303,1,3,42,9,70,12,112,5,5,4,0,0,0,360,72,5.00,46,6.59,4,32:32,3:02,13,2,10,1,12,5,41.7,0,0,,1,1,1,2,2,0,0,0
47,NYJ,2016-12-24,4,0,6,77,3,20,1,2,9.1,61.1,Sat,15,16,@,NWE,L 3-41,14,7,6,1,11,1,9.1,3,2,66.7,325,0,6,77,3,20,9,97,5,5,5,2,2,0,239,55,4.35,70,4.64,4,25:17,2:48,21,6,12,3,18,11,61.1,0,0,,0,0,0,2,1,0,0,0
48,NYJ,2017-01-01,0,3,2,15,0,0,3,1,30.8,37.5,Sun,16,17,,BUF,W 30-10,18,7,11,0,13,4,30.8,2,0,0.0,230,3,2,15,0,0,2,15,1,1,1,1,1,0,329,61,5.39,62,3.71,0,31:27,2:58,14,7,7,0,16,6,37.5,1,0,0.0,3,3,3,3,3,0,0,0
49,NYJ,2017-09-10,2,1,5,62,6,50,2,0,28.6,47.1,Sun,1,1,@,BUF,L 12-21,11,2,8,1,14,4,28.6,1,1,100.0,408,1,5,62,6,50,11,112,3,3,3,1,0,0,214,55,3.89,72,5.67,2,26:56,2:54,23,10,11,2,17,8,47.1,0,0,,1,0,0,2,2,1,0,0
50,NYJ,2017-09-17,2,0,5,47,9,79,2,1,58.3,66.7,Sun,2,2,@,OAK,L 20-45,17,6,9,2,12,7,58.3,0,0,,410,0,5,47,9,79,14,126,6,6,6,1,1,0,271,53,5.11,55,7.45,2,28:58,3:00,21,6,13,2,12,8,66.7,0,0,,2,2,2,2,2,0,0,0
51,NYJ,2017-09-24,1,2,10,94,8,51,2,0,30.8,8.3,Sun,3,3,,MIA,W 20-6,16,4,9,3,13,4,30.8,0,0,,225,2,10,94,8,51,18,145,1,1,0,0,0,0,336,59,5.69,63,3.57,1,36:08,2:58,16,0,12,4,12,1,8.3,3,0,0.0,2,2,2,3,2,0,0,0
52,NYJ,2017-10-01,2,1,10,70,6,47,3,2,35.3,26.7,Sun,4,4,,JAX,W 23-20 (OT),18,6,12,0,17,6,35.3,1,1,100.0,311,1,10,70,6,47,16,117,2,2,2,3,2,0,471,69,6.83,75,4.15,2,34:24,3:33,20,9,8,3,15,4,26.7,0,0,,2,2,2,4,3,0,0,0
53,NYJ,2017-10-08,1,3,9,80,6,60,1,0,33.3,42.9,Sun,5,5,@,CLE,W 17-14,14,1,12,1,12,4,33.3,0,0,,419,3,9,80,6,60,15,140,2,2,2,2,0,0,212,51,4.16,70,5.99,1,25:34,2:57,22,9,9,4,14,6,42.9,2,1,50.0,2,2,2,1,1,0,0,0
54,NYJ,2017-10-15,3,2,6,69,6,45,1,1,52.9,53.8,Sun,6,6,,NWE,L 17-24,23,6,15,2,17,9,52.9,3,1,33.3,375,2,6,69,6,45,12,114,3,3,3,2,1,0,408,75,5.44,63,5.95,3,33:40,3:10,23,6,13,4,13,7,53.8,0,0,,2,2,2,1,1,0,0,0
55,NYJ,2017-10-22,2,2,12,124,9,76,0,1,36.4,38.5,Sun,7,7,@,MIA,L 28-31,16,4,10,2,11,4,36.4,0,0,,357,2,12,124,9,76,21,200,4,4,4,1,1,0,272,52,5.23,65,5.49,2,28:02,3:25,25,3,16,6,13,5,38.5,0,0,,4,4,4,0,0,0,0,0
56,NYJ,2017-10-29,1,2,6,50,6,68,2,4,33.3,35.7,Sun,8,8,,ATL,L 20-25,15,2,11,2,15,5,33.3,1,1,100.0,386,2,6,50,6,68,12,118,2,1,1,4,4,0,279,58,4.81,62,6.23,1,31:41,3:02,18,4,12,2,14,5,35.7,0,0,,2,2,2,4,2,0,0,0
57,NYJ,2017-11-02,0,3,10,66,11,99,2,0,42.9,37.5,Thu,9,9,,BUF,W 34-21,21,10,6,5,14,6,42.9,0,0,,307,3,10,66,11,99,21,165,3,3,3,0,0,0,331,62,5.34,69,4.45,0,33:30,3:20,21,3,13,5,16,6,37.5,1,0,0.0,4,4,4,2,2,0,0,0
58,NYJ,2017-11-12,2,1,8,77,6,50,1,3,20.0,43.8,Sun,10,10,@,TAM,L 10-15,15,2,11,2,15,3,20.0,2,1,50.0,271,1,8,77,6,50,14,127,1,0,0,3,3,0,275,64,4.30,66,4.11,2,28:06,3:02,17,2,12,3,16,7,43.8,0,0,,1,1,1,1,1,0,0,0
59,NYJ,2017-11-26,1,0,7,68,10,84,2,3,35.7,21.4,Sun,11,12,,CAR,L 27-35,21,3,14,4,14,5,35.7,0,0,,299,0,7,68,10,84,17,152,4,1,0,3,3,0,391,65,6.02,64,4.67,1,28:10,3:25,17,5,9,3,14,3,21.4,1,1,100.0,3,3,3,2,2,0,0,0
60,NYJ,2017-12-03,0,0,5,40,8,30,3,1,65.0,37.5,Sun,12,13,,KAN,W 38-31,30,10,16,4,20,13,65.0,1,1,100.0,474,0,5,40,8,30,13,70,4,4,4,2,1,0,488,85,5.74,46,10.30,0,42:49,3:20,17,3,14,0,8,3,37.5,1,0,0.0,4,3,3,3,3,1,1,0
61,NYJ,2017-12-10,2,0,4,20,3,21,0,3,23.1,41.2,Sun,13,14,@,DEN,L 0-23,6,4,1,1,13,3,23.1,1,0,0.0,273,0,4,20,3,21,7,41,2,2,2,4,3,0,100,48,2.08,68,4.01,2,22:25,2:45,17,5,10,2,17,7,41.2,1,1,100.0,0,0,0,0,0,0,0,0
62,NYJ,2017-12-17,2,3,8,50,8,92,2,1,33.3,30.0,Sun,14,15,@,NOR,L 19-31,19,9,7,3,15,5,33.3,1,0,0.0,412,3,8,50,8,92,16,142,4,4,4,1,1,0,294,68,4.32,64,6.44,2,30:50,3:20,23,7,13,3,10,3,30.0,1,1,100.0,2,1,1,2,2,1,0,0
63,NYJ,2017-12-24,3,0,5,34,8,80,0,0,21.4,33.3,Sun,15,16,,LAC,L 7-14,13,7,5,1,14,3,21.4,1,0,0.0,379,0,5,34,8,80,13,114,2,2,2,1,0,0,295,61,4.84,70,5.41,3,27:02,3:03,21,6,14,1,15,5,33.3,0,0,,1,1,1,0,0,0,0,0
64,NYJ,2017-12-31,0,0,9,84,4,49,2,1,0.0,26.7,Sun,16,17,@,NWE,L 6-26,14,1,11,2,12,0,0.0,1,1,100.0,330,0,9,84,4,49,13,133,3,3,3,1,1,1,247,59,4.19,80,4.13,0,25:11,3:08,28,10,12,6,15,4,26.7,1,1,100.0,0,0,0,3,2,0,0,0
65,NYJ,2018-09-10,2,5,7,49,3,15,2,1,42.9,23.1,Mon,1,1,@,DET,W 48-17,18,7,10,1,14,6,42.9,3,2,66.7,339,5,7,49,3,15,10,64,2,2,2,3,1,0,349,59,5.92,67,5.06,2,33:07,3:18,20,2,15,3,13,3,23.1,2,0,0.0,6,6,6,2,2,0,0,0
66,NYJ,2018-09-16,3,2,7,50,2,10,2,0,30.0,46.2,Sun,2,2,,MIA,L 12-20,21,3,17,1,10,3,30.0,0,0,,257,2,7,50,2,10,9,60,3,3,2,0,0,0,362,63,5.75,58,4.43,3,31:35,3:04,18,6,9,3,13,6,46.2,0,0,,1,1,0,2,2,0,0,0
67,NYJ,2018-09-20,3,0,6,55,5,41,1,2,40.0,38.9,Thu,3,3,@,CLE,L 17-21,14,5,9,0,15,6,40.0,1,1,100.0,323,0,6,55,5,41,11,96,2,1,1,2,2,0,268,63,4.25,74,4.36,3,29:08,3:13,20,9,10,1,18,7,38.9,0,0,,2,2,2,1,1,0,0,0
68,NYJ,2018-09-30,0,3,6,43,9,89,2,3,23.1,40.0,Sun,4,4,@,JAX,L 12-31,10,2,6,2,13,3,23.1,1,0,0.0,503,3,6,43,9,89,15,132,3,2,2,3,3,1,178,51,3.49,74,6.80,0,22:25,3:12,23,5,16,2,15,6,40.0,1,1,100.0,1,0,0,2,2,1,0,0
69,NYJ,2018-10-07,2,1,4,33,6,45,2,1,46.2,28.6,Sun,5,5,,DEN,W 34-16,18,11,7,0,13,6,46.2,0,0,,436,1,4,33,6,45,10,78,2,1,1,1,1,0,512,61,8.39,72,6.06,2,28:54,3:09,26,5,19,2,14,4,28.6,1,0,0.0,4,4,4,3,2,0,0,0
70,NYJ,2018-10-14,2,4,7,49,8,66,7,2,40.0,41.7,Sun,6,6,,IND,W 42-34,18,5,12,1,15,6,40.0,0,0,,428,4,7,49,8,66,15,115,4,4,4,2,2,0,374,68,5.50,66,6.48,2,37:02,3:10,24,7,15,2,12,5,41.7,1,0,0.0,3,3,3,7,7,0,0,0
71,NYJ,2018-10-21,4,0,8,71,6,55,1,3,15.4,13.3,Sun,7,7,,MIN,L 17-37,16,8,7,1,13,2,15.4,2,1,50.0,316,0,8,71,6,55,14,126,4,4,4,4,3,0,263,69,3.81,65,4.86,4,27:49,3:29,15,3,10,2,15,2,13.3,1,1,100.0,2,2,2,1,1,0,0,0
72,NYJ,2018-10-28,0,0,8,45,2,25,1,1,21.4,33.3,Sun,8,8,@,CHI,L 10-24,12,3,8,1,14,3,21.4,1,1,100.0,395,0,8,45,2,25,10,70,3,3,3,2,1,0,207,54,3.83,65,6.08,0,27:16,3:00,22,10,11,1,12,4,33.3,1,1,100.0,1,1,1,1,1,0,0,0
73,NYJ,2018-11-04,4,0,5,45,5,55,2,2,15.4,18.8,Sun,9,9,@,MIA,L 6-13,15,5,8,2,13,2,15.4,2,0,0.0,168,0,5,45,5,55,10,100,1,1,1,2,2,0,282,64,4.41,55,3.05,4,31:34,2:58,7,1,6,0,16,3,18.8,2,2,100.0,0,0,0,3,2,0,0,0
74,NYJ,2018-11-11,2,0,1,10,4,30,1,2,8.3,50.0,Sun,10,10,,BUF,L 10-41,12,5,7,0,12,1,8.3,3,2,66.7,451,0,1,10,4,30,5,40,4,5,5,2,2,0,199,55,3.62,73,6.18,2,20:38,3:03,23,10,13,0,16,8,50.0,1,1,100.0,1,1,1,1,1,0,0,0
