Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
44,NYG,2016-12-04,2,2,4,24,12,115,0,3,36.4,46.7,Sun,12,13,@,PIT,L 14-24,16,3,10,3,11,4,36.4,3,0,0.0,389,2,4,24,12,115,16,139,2,1,1,3,3,1,234,55,4.25,69,5.64,2,25:52,3:06,20,5,15,0,15,7,46.7,1,1,100.0,2,2,2,0,0,0,0,0
45,NYG,2016-12-11,3,3,7,50,5,54,1,0,14.3,6.7,Sun,13,14,,DAL,W 10-7,12,4,7,1,14,2,14.3,2,2,100.0,260,3,7,50,5,54,12,104,1,1,1,1,0,0,260,64,4.06,65,4.00,3,30:52,3:03,13,6,6,1,15,1,6.7,2,1,50.0,1,1,1,1,1,0,0,0
46,NYG,2016-12-18,0,2,5,46,2,15,1,2,46.7,35.7,Sun,14,15,,DET,W 17-6,17,5,12,0,15,7,46.7,0,0,,324,2,5,46,2,15,7,61,0,0,0,2,2,0,300,62,4.84,59,5.49,0,30:16,2:51,16,2,11,3,14,5,35.7,0,0,,2,2,2,1,1,0,0,0
47,NYG,2016-12-22,3,1,5,50,1,5,4,1,45.5,33.3,Thu,15,16,@,PHI,L 19-24,24,7,17,0,22,10,45.5,2,1,50.0,286,1,5,50,1,5,6,55,3,3,3,1,1,0,470,88,5.34,55,5.20,3,34:04,3:04,15,6,7,2,12,4,33.3,1,0,0.0,1,1,1,4,4,0,0,0
48,NYG,2017-01-01,0,3,5,42,5,42,2,1,35.3,33.3,Sun,16,17,@,WAS,W 19-10,17,5,10,2,17,6,35.3,1,0,0.0,284,3,5,42,5,42,10,84,1,1,1,2,1,0,332,68,4.88,54,5.26,0,35:52,2:55,16,1,14,1,12,4,33.3,0,0,,2,1,1,2,2,1,0,0
49,NYG,2017-09-10,1,0,6,55,5,50,1,4,33.3,53.3,Sun,1,1,@,DAL,L 3-19,13,2,10,1,12,4,33.3,1,1,100.0,392,0,6,55,5,50,11,105,1,1,1,4,4,0,233,53,4.40,71,5.52,1,25:46,2:48,22,9,12,1,15,8,53.3,0,0,,0,0,0,1,1,0,0,0
50,NYG,2017-09-18,1,1,7,50,6,50,1,1,33.3,46.7,Mon,2,2,,DET,L 10-24,14,2,12,0,12,4,33.3,2,0,0.0,257,1,7,50,6,50,13,100,3,3,3,1,1,0,270,55,4.91,56,4.59,1,27:13,2:56,12,5,7,0,15,7,46.7,1,0,0.0,1,1,1,1,1,0,0,0
51,NYG,2017-09-24,2,1,10,137,9,103,1,2,30.0,35.7,Sun,3,3,@,PHI,L 24-27,21,2,17,2,10,3,30.0,2,0,0.0,354,1,10,137,9,103,19,240,3,3,3,3,2,0,415,64,6.48,73,4.85,2,22:28,3:24,24,13,8,3,14,5,35.7,3,2,66.7,3,3,3,1,1,0,0,0
52,NYG,2017-10-01,0,0,1,0,4,19,1,2,47.1,27.3,Sun,4,4,@,TAM,L 23-25,24,5,17,2,17,8,47.1,1,0,0.0,434,0,1,0,4,19,5,19,3,2,1,4,2,0,379,77,4.92,62,7.00,0,34:13,3:07,20,6,14,0,11,3,27.3,1,0,0.0,3,2,2,2,1,1,0,0
53,NYG,2017-10-08,2,1,10,67,11,87,0,2,33.3,44.4,Sun,5,5,,LAC,L 22-27,18,9,8,1,15,5,33.3,1,0,0.0,382,1,10,67,11,87,21,154,3,3,3,2,2,0,335,66,5.08,73,5.23,2,28:15,3:26,21,7,12,2,18,8,44.4,0,0,,3,2,2,0,0,1,0,1
54,NYG,2017-10-15,0,3,5,77,5,46,3,1,28.6,29.4,Sun,6,6,@,DEN,W 23-10,12,4,8,0,14,4,28.6,0,0,,412,3,5,77,5,46,10,123,1,1,1,3,1,0,266,54,4.93,75,5.49,0,30:36,3:05,20,4,14,2,17,5,29.4,2,0,0.0,2,2,2,4,3,0,0,0
55,NYG,2017-10-22,1,1,7,28,15,110,0,1,16.7,46.2,Sun,7,7,,SEA,L 7-24,14,0,8,6,12,2,16.7,1,0,0.0,425,1,7,28,15,110,22,138,3,3,3,1,1,0,177,57,3.11,71,5.99,1,24:34,3:06,26,4,19,3,13,6,46.2,1,0,0.0,1,1,1,1,0,0,0,0
56,NYG,2017-11-05,3,0,4,52,6,55,1,3,50.0,50.0,Sun,8,9,,LAR,L 17-51,17,4,12,1,16,8,50.0,0,0,,473,0,4,52,6,55,10,107,6,6,6,3,3,0,319,66,4.83,61,7.75,3,29:30,3:01,20,8,10,2,12,6,50.0,1,0,0.0,2,2,2,2,1,0,0,0
57,NYG,2017-11-12,1,2,4,35,6,44,2,1,35.7,66.7,Sun,9,10,@,SFO,L 21-31,19,5,14,0,14,5,35.7,3,3,100.0,474,2,4,35,6,44,10,79,4,4,4,1,1,0,374,63,5.94,58,8.17,1,31:00,2:57,21,8,12,1,12,8,66.7,1,0,0.0,2,1,1,3,2,1,1,0
58,NYG,2017-11-19,1,3,5,48,9,87,2,3,23.1,27.3,Sun,10,11,,KAN,W 12-9 (OT),20,9,10,1,13,3,23.1,3,2,66.7,363,3,5,48,9,87,14,135,0,0,0,3,3,0,317,68,4.66,71,5.11,1,30:50,3:20,22,9,11,2,11,3,27.3,1,1,100.0,1,1,0,2,2,0,0,0
59,NYG,2017-11-23,1,1,6,79,8,55,1,2,14.3,26.7,Thu,11,12,@,WAS,L 10-20,7,1,6,0,14,2,14.3,2,1,50.0,323,1,6,79,8,55,14,134,2,2,2,2,2,0,170,55,3.09,68,4.75,1,25:23,3:05,17,5,10,2,15,4,26.7,1,0,0.0,1,1,1,1,1,0,0,0
60,NYG,2017-12-03,2,1,1,5,6,42,1,1,35.7,40.0,Sun,12,13,@,OAK,L 17-24,15,5,8,2,14,5,35.7,0,0,,401,1,1,5,6,42,7,47,3,3,3,1,1,0,265,61,4.34,66,6.08,2,28:41,3:02,18,5,13,0,15,6,40.0,3,1,33.3,2,2,2,1,1,0,0,0
61,NYG,2017-12-10,2,0,7,69,8,51,1,1,37.5,50.0,Sun,13,14,,DAL,L 10-30,21,6,11,4,16,6,37.5,0,0,,454,0,7,69,8,51,15,120,4,4,3,3,1,0,330,75,4.40,61,7.44,2,32:53,3:01,19,6,12,1,14,7,50.0,0,0,,1,1,1,1,1,0,0,0
62,NYG,2017-12-17,1,0,5,67,7,44,1,2,55.6,46.2,Sun,14,15,,PHI,L 29-34,27,4,18,5,18,10,55.6,1,0,0.0,341,0,5,67,7,44,12,111,4,4,4,2,2,0,504,81,6.22,66,5.17,1,29:07,3:25,22,5,15,2,13,6,46.2,1,0,0.0,4,3,2,2,1,1,0,0
63,NYG,2017-12-24,3,2,10,101,6,45,0,1,7.1,35.7,Sun,15,16,@,ARI,L 0-23,12,0,12,0,14,1,7.1,4,1,25.0,289,2,10,101,6,45,16,146,3,3,2,1,1,0,293,67,4.37,64,4.52,3,26:47,3:04,19,4,13,2,14,5,35.7,0,0,,0,0,0,1,0,0,0,0
64,NYG,2017-12-31,1,3,3,25,4,35,2,1,25.0,7.7,Sun,16,17,,WAS,W 18-10,17,8,7,2,16,4,25.0,0,0,,197,3,3,25,4,35,7,60,1,1,1,2,1,0,381,74,5.15,56,3.52,1,31:53,2:53,10,3,7,0,13,1,7.7,1,1,100.0,2,1,0,2,2,1,0,0
65,NYG,2018-09-09,2,1,6,43,11,119,3,2,30.8,30.8,Sun,1,1,,JAX,L 15-20,15,3,8,4,13,4,30.8,2,0,0.0,305,1,6,43,11,119,17,162,2,2,2,2,2,0,324,62,5.23,62,4.92,2,30:29,3:04,17,4,13,0,13,4,30.8,0,0,,1,0,0,3,3,1,0,0
66,NYG,2018-09-16,1,0,3,24,6,47,2,2,47.1,30.0,Sun,2,2,@,DAL,L 13-20,17,6,11,0,17,8,47.1,2,2,100.0,298,0,3,24,6,47,9,71,2,2,2,2,2,0,255,67,3.81,50,5.96,1,32:12,2:50,16,9,6,1,10,3,30.0,1,1,100.0,1,1,1,2,2,0,0,0
67,NYG,2018-09-23,0,2,3,20,7,50,2,3,53.8,41.7,Sun,3,3,@,HOU,W 27-22,21,4,16,1,13,7,53.8,0,0,,427,2,3,20,7,50,10,70,2,1,1,3,3,0,379,60,6.32,62,6.89,0,35:30,2:58,21,2,18,1,12,5,41.7,2,2,100.0,3,3,3,2,2,0,0,0
68,NYG,2018-09-30,2,0,6,67,5,51,1,4,50.0,38.5,Sun,4,4,,NOR,L 18-33,22,3,18,1,10,5,50.0,0,0,,389,0,6,67,5,51,11,118,3,3,3,4,4,0,299,59,5.07,67,5.81,2,29:00,3:02,25,10,12,3,13,5,38.5,1,1,100.0,2,1,1,1,1,1,1,0
69,NYG,2018-10-07,3,2,8,62,4,22,3,4,0.0,30.8,Sun,5,5,@,CAR,L 31-33,18,3,15,0,7,0,0.0,2,1,50.0,350,2,8,62,4,22,12,84,3,3,3,4,4,0,432,54,8.00,67,5.22,3,24:33,3:21,21,6,12,3,13,4,30.8,1,1,100.0,3,2,2,3,3,1,1,0
70,NYG,2018-10-11,1,0,5,61,4,25,2,2,28.6,56.3,Thu,6,6,,PHI,L 13-34,17,5,11,1,14,4,28.6,1,0,0.0,379,0,5,61,4,25,9,86,4,4,4,3,2,0,401,64,6.27,68,5.57,1,27:30,3:13,23,5,15,3,16,9,56.3,0,0,,1,1,1,3,2,0,0,0
71,NYG,2018-10-22,0,1,4,58,5,29,2,3,41.7,53.8,Mon,7,7,@,ATL,L 20-23,21,6,15,0,12,5,41.7,1,0,0.0,423,1,4,58,5,29,9,87,2,2,2,3,3,0,433,62,6.98,62,6.82,0,27:43,2:57,22,5,15,2,13,7,53.8,0,0,,2,0,0,2,2,2,1,0
72,NYG,2018-10-28,2,1,11,102,8,90,2,2,14.3,40.0,Sun,8,8,,WAS,L 13-20,18,1,15,2,14,2,14.3,4,3,75.0,360,1,11,102,8,90,19,192,2,2,2,3,2,0,303,68,4.46,65,5.54,2,26:22,3:13,20,6,10,4,15,6,40.0,0,0,,1,1,1,2,2,0,0,0
73,NYG,2018-11-12,0,2,8,78,10,97,2,3,41.7,61.5,Mon,9,10,@,SFO,W 27-23,17,3,10,4,12,5,41.7,0,0,,374,2,8,78,10,97,18,175,2,2,2,3,3,0,277,55,5.04,68,5.50,0,25:46,3:06,24,6,14,4,13,8,61.5,0,0,,3,3,3,2,2,0,0,0
74,NYG,2018-11-18,0,4,8,60,4,40,1,0,44.4,66.7,Sun,10,11,,TAM,W 38-35,19,9,10,0,9,4,44.4,0,0,,510,4,8,60,4,40,12,100,4,5,5,0,0,0,359,53,6.77,68,7.50,0,27:53,3:01,31,10,18,3,9,6,66.7,2,1,50.0,5,5,5,1,1,0,0,0
75,NYG,2018-11-25,1,0,11,91,7,46,3,3,41.7,27.3,Sun,11,12,@,PHI,L 22-25,18,4,14,0,12,5,41.7,0,0,,341,0,11,91,7,46,18,137,2,0,0,3,3,0,402,57,7.05,60,5.68,1,27:22,3:06,19,6,11,2,11,3,27.3,1,1,100.0,2,1,1,3,3,1,0,0
