Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
11,ATL,2014-11-23,2,3,7,40,5,30,1,4,56.3,40.0,Sun,11,12,,CLE,L 24-26,21,5,15,1,16,9,56.3,0,0,,475,3,7,40,5,30,12,70,2,2,2,5,4,0,315,69,4.57,71,6.69,2,29:23,3:05,29,10,16,3,10,4,40.0,0,0,,3,3,3,1,1,0,0,0
12,ATL,2014-11-30,1,3,9,76,5,34,5,1,43.8,14.3,Sun,12,13,,ARI,W 29-18,22,4,16,2,16,7,43.8,1,1,100.0,329,3,9,76,5,34,14,110,2,1,1,1,1,0,500,76,6.58,50,6.58,1,37:03,3:02,18,1,15,2,7,1,14.3,0,0,,2,2,2,5,5,0,0,0
13,ATL,2014-12-08,1,0,3,11,5,40,1,3,45.5,58.3,Mon,13,14,@,GNB,L 37-43,26,8,17,1,11,5,45.5,3,3,100.0,502,0,3,11,5,40,8,51,5,5,4,3,3,0,465,64,7.27,67,7.49,1,26:59,3:16,28,10,17,1,12,7,58.3,1,0,0.0,5,4,4,2,1,1,0,0
14,ATL,2014-12-14,1,0,3,25,3,34,2,2,54.5,54.5,Sun,14,15,,PIT,L 20-27,20,4,15,1,11,6,54.5,0,0,,398,0,3,25,3,34,6,59,3,3,3,2,2,0,407,57,7.14,58,6.86,1,29:17,2:52,22,6,15,1,11,6,54.5,0,0,,2,2,2,2,2,0,0,0
15,ATL,2014-12-21,0,4,6,64,3,25,3,0,46.7,50.0,Sun,15,16,@,NOR,W 30-14,18,3,15,0,15,7,46.7,0,0,,328,4,6,64,3,25,9,89,2,2,2,0,0,0,403,62,6.50,70,4.69,0,32:09,3:00,22,2,20,0,14,7,50.0,2,1,50.0,3,3,3,3,3,0,0,0
16,ATL,2014-12-28,3,0,6,36,5,36,1,2,43.8,40.0,Sun,16,17,,CAR,L 3-34,16,2,13,1,16,7,43.8,3,1,33.3,306,0,6,36,5,36,11,72,4,4,4,2,2,0,288,69,4.17,52,5.88,3,28:47,2:51,17,11,6,0,10,4,40.0,1,0,0.0,0,0,0,1,1,0,0,0
17,ATL,2015-09-14,2,2,7,57,10,88,4,1,28.6,25.0,Mon,1,1,,PHI,W 26-24,21,3,16,2,14,4,28.6,0,0,,399,2,7,57,10,88,17,145,3,3,3,2,1,0,395,70,5.64,68,5.87,2,35:27,3:03,23,5,17,1,12,3,25.0,1,1,100.0,2,2,2,4,4,0,0,0
18,ATL,2015-09-20,0,1,6,65,6,35,1,2,64.7,58.8,Sun,2,2,@,NYG,W 24-20,25,5,19,1,17,11,64.7,0,0,,388,1,6,65,6,35,12,100,2,2,2,2,2,0,402,70,5.74,65,5.97,0,31:35,3:09,19,6,12,1,17,10,58.8,1,0,0.0,3,3,3,1,1,0,0,0
19,ATL,2015-09-27,0,1,6,70,5,31,1,0,64.3,16.7,Sun,3,3,@,DAL,W 39-28,26,10,14,2,14,9,64.3,0,0,,347,1,6,70,5,31,11,101,4,4,4,0,0,0,438,69,6.35,49,7.08,0,34:13,2:56,23,9,11,3,6,1,16.7,1,0,0.0,5,4,4,1,1,1,1,0
20,ATL,2015-10-04,0,4,10,80,5,35,0,0,56.3,46.7,Sun,4,4,,HOU,W 48-21,22,8,10,4,16,9,56.3,1,1,100.0,428,4,10,80,5,35,15,115,3,3,3,1,0,0,378,64,5.91,75,5.71,0,35:52,3:18,24,3,19,2,15,7,46.7,2,0,0.0,7,6,6,0,0,1,0,0
21,ATL,2015-10-11,3,2,4,62,5,51,2,2,40.0,33.3,Sun,5,5,,WAS,W 25-19 (OT),29,12,14,3,15,6,40.0,3,3,100.0,270,2,4,62,5,51,9,113,2,1,1,3,2,0,418,77,5.43,57,4.74,3,34:56,3:11,18,4,13,1,12,4,33.3,1,1,100.0,2,1,1,4,2,1,0,0
22,ATL,2015-10-15,3,0,7,41,3,15,0,1,25.0,50.0,Thu,6,6,@,NOR,L 21-31,23,8,15,0,12,3,25.0,4,3,75.0,385,0,7,41,3,15,10,56,4,4,4,3,1,0,413,70,5.90,72,5.35,3,27:30,3:07,25,7,16,2,16,8,50.0,1,1,100.0,3,3,3,0,0,0,0,0
23,ATL,2015-10-25,2,2,6,53,5,45,1,0,35.7,11.1,Sun,7,7,@,TEN,W 10-7,21,9,10,2,14,5,35.7,2,0,0.0,256,2,6,53,5,45,11,98,1,1,1,0,0,0,378,69,5.48,52,4.92,2,34:45,2:57,15,5,10,0,9,1,11.1,1,0,0.0,1,1,1,2,1,0,0,0
24,ATL,2015-11-01,4,0,11,124,8,43,2,3,50.0,46.2,Sun,8,8,,TAM,L 20-23 (OT),28,7,19,2,12,6,50.0,3,2,66.7,290,0,11,124,8,43,19,167,2,2,2,3,3,0,496,73,6.79,63,4.60,4,39:05,3:34,21,5,11,5,13,6,46.2,1,0,0.0,2,2,2,2,2,0,0,0
25,ATL,2015-11-08,0,2,6,63,5,30,3,1,33.3,40.0,Sun,9,9,@,SFO,L 16-17,17,2,15,0,15,5,33.3,0,0,,318,2,6,63,5,30,11,93,2,2,2,1,1,0,302,61,4.95,64,4.97,0,32:08,3:05,18,8,8,2,15,6,40.0,2,2,100.0,1,1,1,3,3,0,0,0
26,ATL,2015-11-22,4,3,6,69,7,42,0,1,50.0,50.0,Sun,10,11,,IND,L 21-24,21,3,15,3,16,8,50.0,1,0,0.0,276,3,6,69,7,42,13,111,3,3,3,1,1,0,375,71,5.28,61,4.52,4,27:21,3:05,17,3,11,3,14,7,50.0,0,0,,3,3,3,1,0,0,0,0
27,ATL,2015-11-29,3,1,6,78,9,53,1,2,45.5,58.3,Sun,11,12,,MIN,L 10-20,22,2,14,6,11,5,45.5,1,0,0.0,365,1,6,78,9,53,15,131,2,2,2,3,2,0,326,57,5.72,67,5.45,3,26:32,2:53,24,11,10,3,12,7,58.3,0,0,,1,1,1,1,1,0,0,0
28,ATL,2015-12-06,1,2,7,58,8,53,4,1,50.0,54.5,Sun,12,13,@,TAM,L 19-23,21,6,14,1,16,8,50.0,0,0,,388,2,7,58,8,53,15,111,3,2,2,1,1,0,319,66,4.83,65,5.97,1,28:45,2:56,25,11,10,4,11,6,54.5,0,0,,1,1,1,4,4,0,0,0
29,ATL,2015-12-13,4,0,6,54,6,60,0,1,28.6,50.0,Sun,13,14,@,CAR,L 0-38,15,3,11,1,14,4,28.6,4,1,25.0,424,0,6,54,6,60,12,114,5,5,5,1,1,0,230,62,3.71,61,6.95,4,28:21,3:10,20,7,12,1,12,6,50.0,1,0,0.0,0,0,0,0,0,0,0,0
30,ATL,2015-12-20,1,1,5,43,5,62,3,1,50.0,0.0,Sun,14,15,@,JAX,W 23-17,22,6,13,3,14,7,50.0,0,0,,370,1,5,43,5,62,10,105,2,2,2,1,1,0,328,69,4.75,60,6.17,1,34:33,3:18,21,6,14,1,8,0,0.0,1,0,0.0,2,2,2,3,3,0,0,0
31,ATL,2015-12-27,1,1,3,20,4,40,2,2,60.0,40.0,Sun,15,16,,CAR,W 20-13,21,6,13,2,15,9,60.0,0,0,,268,1,3,20,4,40,7,60,1,1,1,2,2,0,373,62,6.02,52,5.15,1,35:38,2:55,18,11,7,0,10,4,40.0,1,0,0.0,2,2,2,3,2,0,0,0
32,ATL,2016-01-03,2,1,4,32,4,45,1,2,66.7,60.0,Sun,16,17,,NOR,L 17-20,25,5,18,2,12,8,66.7,0,0,,390,1,4,32,4,45,8,77,2,2,2,2,2,0,414,63,6.57,65,6.00,2,30:26,2:53,24,6,16,2,10,6,60.0,1,0,0.0,2,2,2,2,1,0,0,0
33,ATL,2016-09-11,0,1,7,74,6,48,3,1,23.1,30.0,Sun,1,1,,TAM,L 24-31,19,2,16,1,13,3,23.1,2,1,50.0,371,1,7,74,6,48,13,122,4,4,4,1,1,0,374,64,5.84,60,6.18,0,32:23,3:02,20,5,12,3,10,3,30.0,0,0,,2,1,1,3,3,1,1,0
34,ATL,2016-09-18,1,0,7,73,9,58,2,0,50.0,41.7,Sun,2,2,@,OAK,W 35-28,27,8,18,1,10,5,50.0,0,0,,454,0,7,73,9,58,16,131,4,4,4,1,0,0,528,64,8.25,71,6.39,1,27:15,3:17,29,8,17,4,12,5,41.7,2,1,50.0,4,3,3,2,2,1,1,0
35,ATL,2016-09-26,0,2,4,35,5,75,1,1,45.5,53.8,Mon,3,3,@,NOR,W 45-32,26,11,13,2,11,5,45.5,2,2,100.0,474,2,4,35,5,75,9,110,4,3,3,1,1,0,442,63,7.02,79,6.00,0,27:26,3:02,32,9,21,2,13,7,53.8,2,1,50.0,6,6,6,1,1,0,0,0
36,ATL,2016-10-02,1,2,8,77,6,55,2,1,61.5,43.8,Sun,4,4,,CAR,W 48-33,25,7,18,0,13,8,61.5,0,0,,378,2,8,77,6,55,14,132,4,2,2,1,1,0,571,65,8.78,64,5.91,1,33:49,3:16,20,3,16,1,16,7,43.8,1,1,100.0,6,6,6,2,2,0,0,0
37,ATL,2016-10-09,1,1,7,78,8,57,3,3,16.7,25.0,Sun,5,5,@,DEN,W 23-16,19,8,10,1,12,2,16.7,3,2,66.7,267,1,7,78,8,57,15,135,1,1,1,3,3,0,372,62,6.00,65,4.11,1,28:52,2:58,18,5,10,3,16,4,25.0,4,4,100.0,2,2,2,3,3,0,0,0
38,ATL,2016-10-16,2,0,8,66,3,30,1,2,27.3,35.7,Sun,6,6,@,SEA,L 24-26,22,4,17,1,11,3,27.3,2,1,50.0,333,0,8,66,3,30,11,96,3,3,2,3,2,0,362,64,5.66,65,5.12,2,29:51,3:14,22,6,14,2,14,5,35.7,0,0,,3,3,3,1,1,0,0,0
39,ATL,2016-10-23,1,2,9,70,3,14,3,4,50.0,56.3,Sun,7,7,,SDG,L 30-33 (OT),21,8,13,0,12,6,50.0,1,0,0.0,426,2,9,70,3,14,12,84,3,3,3,4,4,0,386,63,6.13,75,5.68,1,30:30,3:31,26,6,19,1,16,9,56.3,1,1,100.0,3,3,3,4,3,0,0,0
40,ATL,2016-10-30,0,0,7,46,6,68,2,1,44.4,60.0,Sun,8,8,,GNB,W 33-32,25,6,16,3,9,4,44.4,1,1,100.0,331,0,7,46,6,68,13,114,4,3,3,1,1,0,367,56,6.55,60,5.52,0,28:43,3:06,24,5,16,3,10,6,60.0,1,0,0.0,4,3,3,2,2,1,0,0
41,ATL,2016-11-03,1,2,6,34,11,85,3,0,60.0,57.1,Thu,9,9,@,TAM,W 43-28,31,9,20,2,10,6,60.0,0,0,,396,2,6,34,11,85,17,119,4,2,2,0,0,0,461,70,6.59,70,5.66,1,33:28,3:15,23,3,18,2,14,8,57.1,2,1,50.0,5,4,4,3,3,1,0,0
42,ATL,2016-11-13,1,1,8,67,10,77,3,3,18.2,35.7,Sun,10,10,@,PHI,L 15-24,11,3,7,1,11,2,18.2,1,0,0.0,429,1,8,67,10,77,18,144,2,1,1,5,3,0,303,48,6.31,76,5.64,1,21:50,3:05,25,12,12,1,14,5,35.7,1,0,0.0,1,1,0,4,3,0,0,0
43,ATL,2016-11-27,1,1,4,23,8,60,1,2,44.4,36.4,Sun,11,12,,ARI,W 38-19,28,8,15,5,9,4,44.4,1,1,100.0,332,1,4,23,8,60,12,83,2,1,1,2,2,0,360,67,5.37,61,5.44,1,34:22,3:01,23,3,17,3,11,4,36.4,2,1,50.0,5,5,5,1,1,0,0,0
44,ATL,2016-12-04,1,1,5,30,13,128,3,0,60.0,30.0,Sun,12,13,,KAN,L 28-29,32,11,15,6,10,6,60.0,1,0,0.0,389,1,5,30,13,128,18,158,4,4,3,0,0,0,418,66,6.33,48,8.10,1,31:52,2:59,17,4,13,0,10,3,30.0,2,2,100.0,3,1,1,3,3,2,0,0
45,ATL,2016-12-11,0,5,5,40,11,105,0,0,30.8,42.9,Sun,13,14,@,LAR,W 42-14,18,3,12,3,13,4,30.8,0,0,,312,5,5,40,11,105,16,145,2,2,2,0,0,0,286,57,5.02,67,4.66,0,27:08,3:12,21,6,13,2,14,6,42.9,0,0,,6,6,6,0,0,0,0,0
46,ATL,2016-12-18,1,1,4,27,4,20,2,0,55.6,46.2,Sun,14,15,,SFO,W 41-13,29,10,17,2,9,5,55.6,0,0,,272,1,4,27,4,20,8,47,2,2,1,0,0,0,550,66,8.33,55,4.95,1,36:01,2:54,15,6,8,1,13,6,46.2,0,0,,5,5,5,2,2,0,0,0
47,ATL,2016-12-24,0,2,6,45,4,24,4,3,42.9,26.7,Sat,15,16,@,CAR,W 33-16,21,6,13,2,14,6,42.9,0,0,,302,2,6,45,4,24,10,69,1,1,1,3,3,0,408,61,6.69,68,4.44,0,32:45,3:15,17,6,10,1,15,4,26.7,4,3,75.0,3,3,3,5,4,0,0,0
48,ATL,2017-01-01,0,1,9,63,6,70,1,2,54.5,43.8,Sun,16,17,,NOR,W 38-32,25,4,19,2,11,6,54.5,0,0,,473,1,9,63,6,70,15,133,4,2,2,2,2,0,465,59,7.88,75,6.31,0,29:45,3:17,26,8,16,2,16,7,43.8,3,3,100.0,5,5,5,1,1,0,0,0
49,ATL,2017-09-10,0,0,8,73,4,40,3,1,45.5,38.5,Sun,1,1,@,CHI,W 23-17,18,4,12,2,11,5,45.5,0,0,,301,0,8,73,4,40,12,113,2,2,2,1,1,0,372,55,6.76,63,4.78,0,30:34,2:54,20,6,11,3,13,5,38.5,2,1,50.0,2,2,2,3,3,0,0,0
50,ATL,2017-09-17,0,2,6,34,10,70,2,1,45.5,41.7,Sun,2,2,,GNB,W 34-23,19,7,12,0,11,5,45.5,0,0,,367,2,6,34,10,70,16,104,3,2,2,1,1,0,364,58,6.28,68,5.40,0,28:37,3:10,24,4,18,2,12,5,41.7,3,3,100.0,4,4,4,2,2,0,0,0
51,ATL,2017-09-24,3,0,8,68,9,98,3,4,44.4,23.1,Sun,3,3,@,DET,W 30-26,26,9,15,2,9,4,44.4,0,0,,324,0,8,68,9,98,17,166,2,2,2,4,4,0,428,65,6.58,66,4.91,3,32:35,3:22,21,3,15,3,13,3,23.1,0,0,,3,3,3,3,3,0,0,0
52,ATL,2017-10-01,3,0,4,45,9,55,1,3,38.5,46.2,Sun,4,4,,BUF,L 17-23,25,10,13,2,13,5,38.5,2,1,50.0,281,0,4,45,9,55,13,100,2,2,2,3,3,0,389,72,5.40,59,4.76,3,31:15,2:59,15,7,8,0,13,6,46.2,0,0,,2,2,2,1,1,0,0,0
53,ATL,2017-10-15,1,1,6,73,4,42,1,2,54.5,41.7,Sun,5,6,,MIA,L 17-20,19,5,13,1,11,6,54.5,1,0,0.0,289,1,6,73,4,42,10,115,2,2,2,2,2,0,339,56,6.05,64,4.52,1,25:36,2:52,20,7,10,3,12,5,41.7,3,2,66.7,2,2,2,2,1,0,0,0
54,ATL,2017-10-22,0,0,6,40,8,65,0,3,22.2,53.8,Sun,6,7,@,NWE,L 7-23,21,8,13,0,9,2,22.2,3,1,33.3,403,0,6,40,8,65,14,105,2,2,2,3,3,0,343,56,6.13,67,6.01,0,25:55,2:55,25,9,13,3,13,7,53.8,0,0,,1,1,1,2,0,0,0,0
55,ATL,2017-10-29,2,1,6,68,6,50,4,2,35.7,33.3,Sun,7,8,@,NYJ,W 25-20,18,4,12,2,14,5,35.7,0,0,,279,1,6,68,6,50,12,118,2,2,2,4,2,0,386,62,6.23,58,4.81,2,28:19,3:02,15,2,11,2,15,5,33.3,1,1,100.0,2,1,1,4,4,1,0,0
56,ATL,2017-11-05,1,2,8,70,5,29,1,2,33.3,30.8,Sun,8,9,@,CAR,L 17-20,17,3,13,1,12,4,33.3,3,0,0.0,330,2,8,70,5,29,13,99,2,2,2,2,2,0,355,58,6.12,63,5.24,1,27:08,3:04,20,12,6,2,13,4,30.8,2,1,50.0,2,2,2,1,1,0,0,0
57,ATL,2017-11-12,1,2,5,35,5,54,2,0,53.8,45.5,Sun,9,10,,DAL,W 27-7,22,7,13,2,13,7,53.8,1,0,0.0,233,2,5,35,5,54,10,89,1,1,1,1,0,0,336,64,5.25,59,3.95,1,32:06,2:53,18,9,9,0,11,5,45.5,1,0,0.0,3,3,3,2,2,0,0,0
58,ATL,2017-11-20,1,2,7,69,9,106,2,3,64.3,41.7,Mon,10,11,@,SEA,W 34-31,22,6,12,4,14,9,64.3,0,0,,360,2,7,69,9,106,16,175,3,2,2,4,3,0,279,58,4.81,69,5.22,1,30:21,3:18,26,9,14,3,12,5,41.7,2,1,50.0,4,4,4,2,2,0,0,0
59,ATL,2017-11-26,1,0,4,42,2,15,2,2,78.6,36.4,Sun,11,12,,TAM,W 34-20,23,7,16,0,14,11,78.6,0,0,,373,0,4,42,2,15,6,57,2,2,2,2,2,0,516,64,8.06,68,5.49,1,30:06,2:54,27,7,18,2,11,4,36.4,2,1,50.0,4,4,4,2,2,0,0,0
60,ATL,2017-12-03,0,0,7,55,6,51,3,0,10.0,50.0,Sun,12,13,,MIN,L 9-14,15,5,8,2,10,1,10.0,1,1,100.0,312,0,7,55,6,51,13,106,2,2,2,0,0,0,275,51,5.39,63,4.95,0,25:58,2:44,22,6,15,1,12,6,50.0,0,0,,0,0,0,4,3,0,0,0
61,ATL,2017-12-07,3,1,4,35,11,87,2,1,58.3,30.0,Thu,13,14,,NOR,W 20-17,26,6,11,9,12,7,58.3,0,0,,306,1,4,35,11,87,15,122,2,2,2,1,1,0,343,65,5.28,52,5.88,3,34:41,3:00,18,2,16,0,10,3,30.0,1,1,100.0,2,2,2,2,2,0,0,0
62,ATL,2017-12-18,0,1,6,60,7,53,1,0,60.0,50.0,Mon,14,15,@,TAM,W 24-21,24,13,10,1,15,9,60.0,0,0,,373,1,6,60,7,53,13,113,3,3,3,1,0,0,410,67,6.12,55,6.78,0,33:15,2:58,22,4,15,3,8,4,50.0,0,0,,2,3,3,2,1,0,0,0
63,ATL,2017-12-24,2,1,10,91,3,30,2,3,15.4,23.1,Sun,15,16,@,NOR,L 13-23,15,4,11,0,13,2,15.4,2,1,50.0,315,1,10,91,3,30,13,121,2,2,2,3,3,0,331,61,5.43,60,5.25,2,26:12,3:05,15,5,9,1,13,3,23.1,1,1,100.0,1,1,1,2,2,0,0,0
64,ATL,2017-12-31,0,3,7,60,5,35,5,1,37.5,33.3,Sun,16,17,,CAR,W 22-10,20,3,16,1,16,6,37.5,0,0,,248,3,7,60,5,35,12,95,1,1,1,1,1,0,371,72,5.15,60,4.13,0,34:42,3:09,15,5,9,1,15,5,33.3,1,1,100.0,1,1,1,5,5,0,0,0
65,ATL,2018-09-06,1,2,15,135,11,101,2,1,26.7,50.0,Thu,1,1,@,PHI,L 12-18,16,4,9,3,15,4,26.7,1,0,0.0,232,2,15,135,11,101,26,236,2,1,1,1,1,0,299,65,4.60,64,3.63,1,27:50,3:19,18,7,6,5,16,8,50.0,0,0,,1,1,0,2,2,0,0,0
66,ATL,2018-09-16,1,1,2,26,7,49,1,1,54.5,45.5,Sun,2,2,,CAR,W 31-24,23,10,12,1,11,6,54.5,0,0,,439,1,2,26,7,49,9,75,3,3,3,1,1,0,442,60,7.37,65,6.75,1,29:42,3:08,27,6,20,1,11,5,45.5,1,1,100.0,4,4,4,1,1,0,0,0
67,ATL,2018-09-23,0,0,5,54,11,120,0,3,36.4,50.0,Sun,3,3,,NOR,L 37-43 (OT),24,1,19,4,11,4,36.4,0,0,,534,0,5,54,11,120,16,174,5,4,4,3,3,0,407,60,6.78,77,6.94,0,29:20,3:38,32,11,19,2,14,7,50.0,1,1,100.0,5,3,3,0,0,2,2,0
68,ATL,2018-09-30,0,1,10,95,6,55,3,1,73.3,58.3,Sun,4,4,,CIN,L 36-37,25,4,20,1,15,11,73.3,1,0,0.0,407,1,10,95,6,55,16,150,5,4,4,1,1,0,495,66,7.50,67,6.07,0,29:22,3:25,30,6,20,4,12,7,58.3,2,2,100.0,4,3,3,3,3,1,0,0
69,ATL,2018-10-07,1,1,7,75,7,58,1,0,42.9,75.0,Sun,5,5,@,PIT,L 17-41,22,4,14,4,14,6,42.9,3,1,33.3,381,1,7,75,7,58,14,133,6,6,5,0,0,0,324,70,4.63,58,6.57,1,30:52,3:02,22,9,11,2,12,9,75.0,0,0,,2,2,2,1,1,0,0,0
70,ATL,2018-10-14,0,2,5,30,4,20,2,1,61.5,62.5,Sun,6,6,,TAM,W 34-29,26,6,19,1,13,8,61.5,0,0,,510,2,5,30,4,20,9,50,4,3,2,1,1,0,417,64,6.52,63,8.10,0,31:39,3:09,30,5,23,2,8,5,62.5,0,0,,4,4,4,2,2,0,0,0
71,ATL,2018-10-22,1,0,5,29,4,58,3,2,53.8,41.7,Mon,7,7,,NYG,W 23-20,22,5,15,2,13,7,53.8,0,0,,433,0,5,29,4,58,9,87,2,0,0,2,2,0,423,62,6.82,62,6.98,1,32:17,2:57,21,6,15,0,12,5,41.7,1,0,0.0,2,2,2,3,3,0,0,0
72,ATL,2018-11-04,1,1,7,50,10,147,1,0,76.9,38.5,Sun,8,9,@,WAS,W 38-14,25,6,17,2,13,10,76.9,0,0,,366,1,7,50,10,147,17,197,2,2,2,0,0,0,491,64,7.67,64,5.72,1,32:56,2:57,20,5,15,0,13,5,38.5,2,2,100.0,5,5,5,1,1,0,0,0
73,ATL,2018-11-11,2,1,1,5,7,38,1,0,35.7,50.0,Sun,9,10,@,CLE,L 16-28,25,5,19,1,14,5,35.7,4,2,50.0,427,1,1,5,7,38,8,43,4,4,4,0,0,0,382,73,5.23,50,8.54,2,31:23,2:49,19,6,13,0,8,4,50.0,0,0,,2,1,1,1,1,1,0,0
74,ATL,2018-11-18,1,0,2,15,2,20,4,3,50.0,53.8,Sun,10,11,,DAL,L 19-22,19,6,13,0,12,6,50.0,0,0,,323,0,2,15,2,20,4,35,2,2,1,3,3,0,354,55,6.44,63,5.13,1,28:03,2:45,20,9,10,1,13,7,53.8,0,0,,1,1,1,4,4,0,0,0
75,ATL,2018-11-22,4,1,2,26,3,19,1,1,33.3,45.5,Thu,11,12,@,NOR,L 17-31,21,2,18,1,15,5,33.3,6,4,66.7,312,1,2,26,3,19,5,45,4,4,4,1,1,0,366,69,5.30,55,5.67,4,30:59,2:55,19,9,9,1,11,5,45.5,0,0,,2,2,2,1,1,0,0,0
