Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
20,TAM,2015-10-04,5,1,5,48,5,45,1,3,50.0,27.3,Sun,4,4,,CAR,L 23-37,25,8,15,2,16,8,50.0,2,2,100.0,244,1,5,48,5,45,10,93,3,4,4,3,3,0,411,75,5.48,57,4.28,5,32:10,3:10,17,8,7,2,11,3,27.3,0,0,,3,3,2,3,1,0,0,0
21,TAM,2015-10-11,0,2,10,72,3,12,3,1,45.5,25.0,Sun,5,5,,JAX,W 38-31,20,8,11,1,11,5,45.5,0,0,,325,2,10,72,3,12,13,84,4,4,4,1,1,0,369,61,6.05,56,5.80,0,34:41,3:07,21,3,15,3,8,2,25.0,1,1,100.0,4,3,3,3,3,1,1,0
22,TAM,2015-10-25,1,1,16,142,4,20,3,1,58.3,45.5,Sun,6,7,@,WAS,L 30-31,21,9,12,0,12,7,58.3,0,0,,355,1,16,142,4,20,20,162,4,4,4,1,1,0,479,60,7.98,60,5.92,1,31:18,3:14,27,4,16,7,11,5,45.5,0,0,,3,3,3,3,3,0,0,0
23,TAM,2015-11-01,0,4,8,43,11,124,3,2,46.2,50.0,Sun,7,8,@,ATL,W 23-20 (OT),21,5,11,5,13,6,46.2,1,0,0.0,496,4,8,43,11,124,19,167,2,2,2,2,2,0,290,63,4.60,73,6.79,0,30:11,3:34,28,7,19,2,12,6,50.0,3,2,66.7,2,2,2,3,3,0,0,0
24,TAM,2015-11-08,3,2,9,79,6,49,4,4,46.2,56.3,Sun,8,9,,NYG,L 18-32,19,6,10,3,13,6,46.2,0,0,,327,2,9,79,6,49,15,128,3,2,2,4,4,0,383,59,6.49,73,4.48,3,25:05,3:14,24,6,14,4,16,9,56.3,1,0,0.0,1,0,0,5,4,1,0,0
25,TAM,2015-11-15,2,1,7,62,6,68,1,2,36.4,30.8,Sun,9,10,,DAL,W 10-6,23,5,14,4,11,4,36.4,0,0,,228,1,7,62,6,68,13,130,0,0,0,3,2,0,330,67,4.93,53,4.30,2,29:56,2:56,12,2,9,1,13,4,30.8,0,0,,1,1,1,2,1,0,0,0
26,TAM,2015-11-22,1,4,9,82,5,25,1,1,62.5,46.7,Sun,10,11,@,PHI,W 45-17,25,8,16,1,16,10,62.5,1,1,100.0,383,4,9,82,5,25,14,107,2,2,2,1,1,0,521,72,7.24,72,5.32,1,35:54,3:13,21,8,12,1,15,7,46.7,0,0,,6,6,6,1,1,0,0,0
27,TAM,2015-11-29,1,0,12,95,6,45,2,4,46.2,43.8,Sun,11,12,@,IND,L 12-25,21,5,14,2,13,6,46.2,1,0,0.0,336,0,12,95,6,45,18,140,2,2,1,4,4,0,344,62,5.55,71,4.73,1,27:35,3:15,23,2,18,3,16,7,43.8,0,0,,1,1,0,3,2,0,0,0
28,TAM,2015-12-06,2,1,8,53,7,58,1,4,54.5,50.0,Sun,12,13,,ATL,W 23-19,25,11,10,4,11,6,54.5,0,0,,319,1,8,53,7,58,15,111,1,1,1,4,4,0,388,65,5.97,66,4.83,2,31:15,2:56,21,6,14,1,16,8,50.0,0,0,,3,2,2,1,1,1,0,0
29,TAM,2015-12-13,0,0,8,80,12,95,1,1,36.4,70.6,Sun,13,14,,NOR,L 17-24,18,5,8,5,11,4,36.4,1,1,100.0,388,0,8,80,12,95,20,175,3,3,3,1,1,0,291,52,5.60,78,4.97,0,22:46,3:05,26,7,16,3,17,12,70.6,0,0,,2,2,2,2,1,0,0,0
30,TAM,2015-12-17,2,0,9,56,5,35,3,1,30.0,20.0,Thu,14,15,@,STL,L 23-31,30,8,21,1,10,3,30.0,1,0,0.0,319,0,9,56,5,35,14,91,4,4,4,1,1,0,509,77,6.61,52,6.13,2,31:20,3:15,16,4,11,1,10,2,20.0,0,0,,2,2,2,3,3,0,0,0
31,TAM,2015-12-27,3,0,4,47,3,25,0,4,25.0,40.0,Sun,15,16,,CHI,L 21-26,19,5,14,0,8,2,25.0,0,0,,327,0,4,47,3,25,7,72,2,2,2,4,4,0,389,55,7.07,67,4.88,3,22:57,3:01,21,12,7,2,15,6,40.0,0,0,,3,3,3,1,0,0,0,0
32,TAM,2016-01-03,3,2,5,65,7,33,1,1,50.0,70.0,Sun,16,17,@,CAR,L 10-38,21,4,16,1,16,8,50.0,2,1,50.0,366,2,5,65,7,33,12,98,5,5,5,1,1,0,386,71,5.44,62,5.90,3,28:10,3:05,23,10,12,1,10,7,70.0,0,0,,1,1,1,1,1,0,0,0
33,TAM,2016-09-11,1,0,6,48,7,74,1,3,30.0,23.1,Sun,1,1,@,ATL,W 31-24,20,5,12,3,10,3,30.0,0,0,,374,0,6,48,7,74,13,122,2,1,1,3,3,0,371,60,6.18,64,5.84,1,27:37,3:02,19,2,16,1,13,3,23.1,2,1,50.0,4,4,4,1,1,0,0,0
34,TAM,2016-09-18,5,0,5,39,3,30,0,2,38.5,42.9,Sun,2,2,@,ARI,L 7-40,21,5,14,2,13,5,38.5,1,0,0.0,416,0,5,39,3,30,8,69,5,5,4,2,2,0,306,76,4.03,65,6.40,5,30:57,3:12,20,4,15,1,14,6,42.9,0,0,,1,1,1,1,0,0,0,0
35,TAM,2016-09-25,2,2,9,80,8,69,0,1,50.0,46.2,Sun,3,3,,LAR,L 32-37,30,6,21,3,16,8,50.0,2,2,100.0,320,2,9,80,8,69,17,149,5,4,4,1,1,0,472,82,5.76,60,5.33,2,33:36,4:31,18,8,8,2,13,6,46.2,0,0,,5,3,2,1,0,2,0,0
36,TAM,2016-10-02,3,0,9,69,9,88,0,2,31.3,23.1,Sun,4,4,,DEN,L 7-27,15,3,9,3,16,5,31.3,1,0,0.0,307,0,9,69,9,88,18,157,3,3,3,2,2,0,215,66,3.26,67,4.58,3,28:36,4:32,22,4,14,4,13,3,23.1,0,0,,1,1,1,0,0,0,0,0
37,TAM,2016-10-10,0,4,5,40,7,60,3,0,40.0,12.5,Mon,5,5,@,CAR,W 17-14,20,8,10,2,15,6,40.0,0,0,,414,4,5,40,7,60,12,100,2,2,2,1,0,0,315,69,4.57,53,7.81,0,34:09,3:23,20,5,14,1,8,1,12.5,1,1,100.0,1,0,0,5,3,1,1,0
38,TAM,2016-10-23,1,3,7,78,4,31,2,1,42.9,40.0,Sun,6,7,@,SFO,W 34-17,27,8,17,2,14,6,42.9,1,0,0.0,273,3,7,78,4,31,11,109,2,2,2,1,1,0,513,73,7.03,66,4.14,1,33:49,3:14,20,11,8,1,15,6,40.0,1,1,100.0,4,4,4,3,2,0,0,0
39,TAM,2016-10-30,0,1,6,64,23,200,1,1,30.8,38.9,Sun,7,8,,OAK,L 24-30 (OT),18,3,9,6,13,4,30.8,0,0,,626,1,6,64,23,200,29,264,4,3,3,3,1,0,270,61,4.43,85,7.36,0,29:03,3:46,27,6,19,2,18,7,38.9,1,1,100.0,3,2,1,1,1,1,1,0
40,TAM,2016-11-03,2,1,11,85,6,34,0,3,57.1,60.0,Thu,8,9,,ATL,L 28-43,23,3,18,2,14,8,57.1,2,1,50.0,461,1,11,85,6,34,17,119,5,4,4,3,3,0,396,70,5.66,70,6.59,2,26:32,3:15,31,9,20,2,10,6,60.0,0,0,,4,2,2,0,0,2,1,0
41,TAM,2016-11-13,1,4,9,85,9,74,2,1,53.3,18.2,Sun,9,10,,CHI,W 36-10,22,2,17,3,15,8,53.3,0,0,,283,4,9,85,9,74,18,159,1,1,1,1,1,0,360,68,5.29,54,5.24,1,37:09,3:23,15,6,8,1,11,2,18.2,0,0,,4,4,4,2,2,0,0,1
42,TAM,2016-11-20,1,2,7,42,5,30,4,1,68.8,50.0,Sun,10,11,@,KAN,W 19-17,27,5,19,3,16,11,68.8,0,0,,343,2,7,42,5,30,12,72,2,2,2,1,1,0,442,74,5.97,52,6.60,1,35:18,2:59,19,6,12,1,8,4,50.0,0,0,,1,1,1,4,4,0,0,0
43,TAM,2016-11-27,2,3,7,68,2,27,0,1,36.4,9.1,Sun,11,12,,SEA,W 14-5,19,7,11,1,11,4,36.4,0,0,,245,3,7,68,2,27,9,95,0,0,0,1,1,1,338,63,5.37,61,4.02,2,33:39,2:59,16,6,9,1,11,1,9.1,1,1,100.0,2,2,2,1,0,0,0,0
44,TAM,2016-12-04,1,2,6,35,6,45,2,0,38.5,50.0,Sun,12,13,@,SDG,W 28-21,20,5,14,1,13,5,38.5,1,1,100.0,330,2,6,35,6,45,12,80,3,3,3,1,0,0,349,61,5.72,53,6.23,1,31:41,3:04,18,8,9,1,8,4,50.0,0,0,,3,2,2,3,2,1,1,0
45,TAM,2016-12-11,0,3,7,65,13,104,3,3,46.2,30.8,Sun,13,14,,NOR,W 16-11,21,5,11,5,13,6,46.2,0,0,,294,3,7,65,13,104,20,169,0,0,0,3,3,1,270,63,4.29,58,5.07,0,33:15,3:01,14,2,10,2,13,4,30.8,2,1,50.0,1,1,1,3,3,0,0,0
46,TAM,2016-12-18,4,1,3,35,8,91,2,4,33.3,38.5,Sun,14,15,@,DAL,L 20-26,16,3,12,1,12,4,33.3,1,0,0.0,449,1,3,35,8,91,11,126,2,2,2,6,4,0,276,59,4.68,71,6.32,4,23:56,2:55,24,10,14,0,13,5,38.5,0,0,,2,2,2,2,2,0,0,0
47,TAM,2016-12-24,2,0,7,63,7,59,1,3,58.3,41.7,Sat,15,16,@,NOR,L 24-31,23,5,15,3,12,7,58.3,0,0,,417,0,7,63,7,59,14,122,3,2,2,3,3,0,349,58,6.02,67,6.22,2,28:24,2:58,25,9,15,1,12,5,41.7,0,0,,3,3,3,1,1,0,0,0
48,TAM,2017-01-01,2,3,5,30,4,45,1,1,33.3,26.7,Sun,16,17,,CAR,W 17-16,18,7,11,0,12,4,33.3,0,0,,335,3,5,30,4,45,9,75,2,1,1,4,1,0,300,63,4.76,67,5.00,2,27:36,3:07,18,6,12,0,15,4,26.7,2,2,100.0,2,2,2,3,1,0,0,0
49,TAM,2017-09-17,1,4,4,34,8,59,3,0,53.3,50.0,Sun,1,2,,CHI,W 29-7,22,6,13,3,15,8,53.3,0,0,,310,4,4,34,8,59,12,93,1,1,1,0,0,0,311,67,4.64,62,5.00,1,33:11,2:55,19,1,16,2,14,7,50.0,2,0,0.0,3,3,2,3,3,0,0,0
50,TAM,2017-09-24,3,0,7,37,5,53,1,2,16.7,53.8,Sun,2,3,@,MIN,L 17-34,20,0,19,1,6,1,16.7,0,0,,494,0,7,37,5,53,12,90,4,4,4,2,2,0,342,51,6.71,70,7.06,3,22:14,3:01,25,7,16,2,13,7,53.8,0,0,,2,2,2,1,1,0,0,0
51,TAM,2017-10-01,0,0,4,19,1,0,2,1,27.3,47.1,Sun,3,4,,NYG,W 25-23,20,6,14,0,11,3,27.3,1,0,0.0,379,0,4,19,1,0,5,19,3,2,2,2,1,0,434,62,7.00,77,4.92,0,25:47,3:07,24,5,17,2,17,8,47.1,1,0,0.0,3,2,1,4,2,1,0,0
52,TAM,2017-10-05,0,2,9,70,12,108,0,4,30.8,33.3,Thu,4,5,,NWE,L 14-19,26,5,17,4,13,4,30.8,0,0,,402,2,9,70,12,108,21,178,1,1,1,4,4,0,409,68,6.01,66,6.09,0,29:10,3:13,23,5,15,3,12,4,33.3,0,0,,2,2,2,3,0,0,0,0
53,TAM,2017-10-15,2,2,9,49,7,61,0,1,50.0,44.4,Sun,5,6,@,ARI,L 33-38,21,3,17,1,14,7,50.0,3,2,66.7,432,2,9,49,7,61,16,110,5,5,5,1,1,0,412,65,6.34,59,7.32,2,27:37,3:12,23,7,14,2,9,4,44.4,1,0,0.0,5,1,1,0,0,4,1,0
54,TAM,2017-10-22,3,1,5,55,4,35,2,3,54.5,62.5,Sun,6,7,@,BUF,L 27-30,27,4,22,1,11,6,54.5,0,0,,434,1,5,55,4,35,9,90,3,3,3,4,3,0,447,70,6.39,67,6.48,3,33:10,3:08,23,9,13,1,16,10,62.5,0,0,,3,3,3,2,2,0,0,0
55,TAM,2017-10-29,3,1,6,55,5,51,1,1,16.7,47.1,Sun,7,8,,CAR,L 3-17,16,6,9,1,12,2,16.7,1,0,0.0,254,1,6,55,5,51,11,106,2,2,2,1,1,0,279,63,4.43,63,4.03,3,27:49,2:58,14,8,6,0,17,8,47.1,0,0,,0,0,0,1,1,0,0,0
56,TAM,2017-11-05,1,2,7,50,4,28,1,1,30.8,53.8,Sun,8,9,@,NOR,L 10-30,14,5,6,3,13,4,30.8,0,0,,407,2,7,50,4,28,11,78,4,4,3,2,1,0,200,57,3.51,60,6.78,1,27:42,3:03,21,8,13,0,13,7,53.8,0,0,,1,1,1,2,1,0,0,0
57,TAM,2017-11-12,1,2,6,50,8,77,3,1,43.8,20.0,Sun,9,10,,NYJ,W 15-10,17,2,12,3,16,7,43.8,0,0,,275,2,6,50,8,77,14,127,1,1,1,1,1,0,271,66,4.11,64,4.30,1,31:54,3:02,15,2,11,2,15,3,20.0,2,1,50.0,1,0,0,3,3,0,0,0
58,TAM,2017-11-19,0,5,9,82,17,123,3,2,23.1,46.2,Sun,10,11,@,MIA,W 30-20,19,2,15,2,13,3,23.1,0,0,,448,5,9,82,17,123,26,205,2,2,2,2,2,0,321,62,5.18,60,7.47,0,31:49,3:20,18,1,15,2,13,6,46.2,1,0,0.0,3,3,3,4,3,0,0,0
59,TAM,2017-11-26,0,1,2,15,4,42,2,2,36.4,78.6,Sun,11,12,@,ATL,L 20-34,27,7,18,2,11,4,36.4,2,1,50.0,516,1,2,15,4,42,6,57,4,4,4,2,2,0,373,68,5.49,64,8.06,0,29:54,2:54,23,7,16,0,14,11,78.6,0,0,,2,2,2,2,2,0,0,0
60,TAM,2017-12-03,1,1,8,74,7,47,2,2,56.3,41.7,Sun,12,13,@,GNB,L 20-26 (OT),25,8,16,1,16,9,56.3,0,0,,276,1,8,74,7,47,15,121,3,2,2,2,2,0,395,74,5.34,53,5.21,1,37:17,2:59,16,10,5,1,12,5,41.7,0,0,,2,2,2,2,2,0,0,0
61,TAM,2017-12-10,5,3,7,65,8,105,0,1,50.0,45.5,Sun,13,14,,DET,L 21-24,28,8,19,1,8,4,50.0,0,0,,434,3,7,65,8,105,15,170,3,3,3,1,1,0,400,69,5.80,62,7.00,5,30:13,3:11,21,3,16,2,11,5,45.5,0,0,,3,3,3,0,0,0,0,0
62,TAM,2017-12-18,1,0,7,53,6,60,0,1,50.0,60.0,Mon,14,15,,ATL,L 21-24,22,4,15,3,8,4,50.0,0,0,,410,0,7,53,6,60,13,113,2,3,3,2,1,0,373,55,6.78,67,6.12,1,26:45,2:58,24,13,10,1,15,9,60.0,0,0,,3,3,3,1,0,0,0,0
63,TAM,2017-12-24,3,1,12,72,6,50,4,3,54.5,30.8,Sun,15,16,@,CAR,L 19-22,20,3,12,5,11,6,54.5,0,0,,255,1,12,72,6,50,18,122,2,2,1,3,3,0,392,57,6.88,59,4.32,3,29:30,3:05,20,8,9,3,13,4,30.8,1,1,100.0,1,1,1,5,4,0,0,0
64,TAM,2017-12-31,3,1,2,15,7,38,1,1,72.2,50.0,Sun,16,17,,NOR,W 31-24,28,7,19,2,18,13,72.2,1,1,100.0,323,1,2,15,7,38,9,53,3,3,3,1,1,0,455,81,5.62,58,5.57,3,31:33,3:09,18,8,10,0,12,6,50.0,1,0,0.0,4,3,2,1,1,1,1,0
65,TAM,2018-09-09,0,2,7,70,8,77,2,1,61.5,44.4,Sun,1,1,@,NOR,W 48-40,26,5,17,4,13,8,61.5,0,0,,475,2,7,70,8,77,15,147,5,3,3,1,1,0,529,62,8.53,59,8.05,0,32:09,3:13,26,5,19,2,9,4,44.4,1,1,100.0,6,6,6,3,2,0,0,0
66,TAM,2018-09-16,2,2,4,44,6,55,0,0,40.0,33.3,Sun,2,2,,PHI,W 27-21,18,1,17,0,10,4,40.0,0,0,,412,2,4,44,6,55,10,99,3,3,3,1,0,0,436,58,7.52,75,5.49,2,24:21,3:13,24,8,14,2,15,5,33.3,5,3,60.0,4,4,3,0,0,0,0,0
67,TAM,2018-09-24,4,1,9,80,13,155,2,1,33.3,27.3,Mon,3,3,,PIT,L 27-30,28,2,22,4,9,3,33.3,1,1,100.0,413,1,9,80,13,155,22,235,4,4,3,2,1,0,455,69,6.59,63,6.56,4,29:39,3:19,22,3,16,3,11,3,27.3,0,0,,3,3,3,2,2,0,0,0
68,TAM,2018-09-30,3,0,11,99,4,38,1,2,25.0,50.0,Sun,4,4,@,CHI,L 10-48,16,3,12,1,12,3,25.0,2,2,100.0,483,0,11,99,4,38,15,137,6,6,6,2,2,0,311,60,5.18,58,8.33,3,31:54,2:57,28,10,15,3,8,4,50.0,0,0,,1,1,1,1,1,0,0,0
69,TAM,2018-10-14,2,0,4,20,5,30,1,2,62.5,61.5,Sun,5,6,@,ATL,L 29-34,30,5,23,2,8,5,62.5,0,0,,417,0,4,20,5,30,9,50,4,4,4,2,2,0,510,63,8.10,64,6.52,2,28:21,3:09,26,6,19,1,13,8,61.5,0,0,,4,3,2,1,1,1,0,0
70,TAM,2018-10-21,4,1,8,65,14,114,2,0,46.2,21.4,Sun,6,7,,CLE,W 26-23 (OT),34,8,20,6,13,6,46.2,1,1,100.0,305,1,8,65,14,114,22,179,3,3,3,0,0,1,456,88,5.18,62,4.92,4,37:43,3:40,17,7,8,2,14,3,21.4,2,0,0.0,3,3,2,3,2,0,0,0
71,TAM,2018-10-28,4,0,11,75,4,46,2,1,55.6,38.5,Sun,7,8,@,CIN,L 34-37,29,7,20,2,18,10,55.6,2,2,100.0,402,0,11,75,4,46,15,121,5,5,4,1,1,0,576,83,6.94,63,6.38,4,35:59,3:23,21,8,13,0,13,5,38.5,2,1,50.0,4,3,2,2,2,1,1,0
72,TAM,2018-11-04,2,0,8,49,9,84,0,0,41.7,40.0,Sun,8,9,@,CAR,L 28-42,23,3,17,3,12,5,41.7,2,1,50.0,407,0,8,49,9,84,17,133,6,6,6,0,0,0,301,65,4.63,59,6.90,2,29:00,3:16,22,8,11,3,10,4,40.0,1,0,0.0,4,4,4,0,0,0,0,0
73,TAM,2018-11-11,4,0,5,50,8,52,1,3,60.0,38.5,Sun,9,10,,WAS,L 3-16,29,6,22,1,10,6,60.0,0,0,,286,0,5,50,8,52,13,102,1,1,1,3,3,0,501,67,7.48,55,5.20,4,31:12,3:01,15,6,7,2,13,5,38.5,0,0,,0,0,0,3,1,0,0,0
74,TAM,2018-11-18,4,0,4,40,8,60,0,1,66.7,44.4,Sun,10,11,@,NYG,L 35-38,31,10,18,3,9,6,66.7,2,1,50.0,359,0,4,40,8,60,12,100,5,5,5,1,1,0,510,68,7.50,53,6.77,4,32:07,3:01,19,9,10,0,9,4,44.4,0,0,,4,5,5,0,0,0,0,0
75,TAM,2018-11-25,0,2,9,70,8,68,2,1,53.8,12.5,Sun,11,12,,SFO,W 27-9,25,9,15,1,13,7,53.8,0,0,,342,2,9,70,8,68,17,138,1,1,0,1,1,0,412,70,5.89,60,5.70,0,34:09,3:08,23,9,12,2,8,1,12.5,0,0,,3,3,3,2,2,0,0,0
