Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
11,MIA,2014-11-23,1,1,6,50,9,98,0,1,50.0,69.2,Sun,11,12,@,DEN,L 36-39,25,5,17,3,8,4,50.0,1,1,100.0,450,1,6,50,9,98,15,148,5,4,4,2,1,0,313,58,5.40,71,6.34,1,25:43,3:10,29,10,15,4,13,9,69.2,1,1,100.0,5,4,4,0,0,1,1,0
12,MIA,2014-12-01,1,1,3,20,7,57,3,2,38.5,46.7,Mon,12,13,@,NYJ,W 16-13,16,5,9,2,13,5,38.5,0,0,,326,1,3,20,7,57,10,77,1,1,1,4,2,0,291,55,5.29,64,5.09,1,27:25,2:52,18,13,5,0,15,7,46.7,0,0,,1,1,1,4,3,0,0,0
13,MIA,2014-12-07,0,1,6,30,7,36,2,0,33.3,41.7,Sun,13,14,,BAL,L 13-28,16,5,10,1,12,4,33.3,1,0,0.0,447,1,6,30,7,36,13,66,4,4,4,0,0,0,249,55,4.53,65,6.88,0,29:42,3:05,26,11,15,0,12,5,41.7,1,1,100.0,1,1,1,2,2,0,0,0
14,MIA,2014-12-14,2,1,5,35,5,51,2,2,18.8,61.5,Sun,14,15,@,NWE,L 13-41,23,4,16,3,16,3,18.8,5,3,60.0,395,1,5,35,5,51,10,86,5,5,5,2,2,0,384,74,5.19,64,6.17,2,33:46,3:08,23,10,12,1,13,8,61.5,0,0,,1,1,1,3,2,0,0,0
15,MIA,2014-12-21,2,1,7,54,8,74,0,2,69.2,58.3,Sun,15,16,,MIN,W 37-35,36,7,23,6,13,9,69.2,0,0,,357,1,7,54,8,74,15,128,4,3,3,2,2,0,493,77,6.40,58,6.16,2,33:06,3:28,20,8,11,1,12,7,58.3,0,0,,5,5,5,1,0,0,0,1
16,MIA,2014-12-28,1,1,5,40,5,40,1,3,30.8,42.9,Sun,16,17,,NYJ,L 24-37,23,7,14,2,13,4,30.8,1,0,0.0,494,1,5,40,5,40,10,80,4,4,4,4,3,0,387,66,5.86,62,7.97,1,28:44,3:09,18,2,15,1,14,6,42.9,2,1,50.0,3,3,3,2,1,0,0,0
17,MIA,2015-09-13,1,2,6,39,11,88,1,1,41.7,42.9,Sun,1,1,@,WAS,W 17-10,19,5,12,2,12,5,41.7,1,0,0.0,349,2,6,39,11,88,17,127,1,1,1,2,1,0,256,55,4.65,69,5.06,1,22:06,3:00,20,6,12,2,14,6,42.9,1,0,0.0,2,2,2,1,1,0,0,0
18,MIA,2015-09-20,0,0,13,112,9,93,2,3,33.3,35.7,Sun,2,2,@,JAX,L 20-23,17,0,15,2,15,5,33.3,1,0,0.0,396,0,13,112,9,93,22,205,2,2,2,3,3,0,386,62,6.23,66,6.00,0,29:52,3:17,19,4,11,4,14,5,35.7,0,0,,2,2,2,3,2,0,0,0
19,MIA,2015-09-27,3,0,6,36,5,40,0,2,30.8,53.8,Sun,3,3,,BUF,L 14-41,21,7,13,1,13,4,30.8,4,1,25.0,428,0,6,36,5,40,11,76,5,5,5,3,2,0,391,71,5.51,63,6.79,3,28:07,3:07,21,4,14,3,13,7,53.8,0,0,,2,1,0,0,0,1,1,0
20,MIA,2015-10-04,2,1,9,80,14,163,0,2,0.0,37.5,Sun,4,4,,NYJ,L 14-27,17,4,8,5,12,0,0.0,4,0,0.0,425,1,9,80,14,163,23,243,3,3,3,3,2,0,226,58,3.90,72,5.90,2,22:37,3:27,23,13,8,2,16,6,37.5,0,0,,2,2,2,0,0,0,0,0
21,MIA,2015-10-18,2,4,9,97,7,50,1,1,55.6,20.0,Sun,5,6,@,TEN,W 38-10,26,11,14,1,9,5,55.6,0,0,,299,4,9,97,7,50,16,147,1,1,1,1,1,0,434,63,6.89,65,4.60,2,31:53,3:06,22,4,15,3,10,2,20.0,2,1,50.0,5,5,5,1,1,0,0,0
22,MIA,2015-10-25,1,1,8,52,3,25,1,0,11.1,40.0,Sun,6,7,,HOU,W 44-26,21,8,11,2,9,1,11.1,0,0,,322,1,8,52,3,25,11,77,4,3,2,0,0,0,503,59,8.53,78,4.13,1,32:05,3:19,24,6,18,0,15,6,40.0,1,0,0.0,6,6,5,1,1,0,0,0
23,MIA,2015-10-29,2,0,7,40,8,69,0,2,18.2,25.0,Thu,7,8,@,NWE,L 7-36,18,2,16,0,11,2,18.2,2,1,50.0,437,0,7,40,8,69,15,109,4,4,4,2,2,1,270,62,4.35,66,6.62,2,27:23,3:02,24,8,16,0,12,3,25.0,1,1,100.0,1,1,1,1,0,0,0,0
24,MIA,2015-11-08,1,0,8,62,13,94,1,1,44.4,61.5,Sun,8,9,@,BUF,L 17-33,29,6,16,7,9,4,44.4,0,0,,420,0,8,62,13,94,21,156,4,4,4,1,1,1,397,62,6.40,51,8.24,1,28:47,2:59,18,10,7,1,13,8,61.5,0,0,,2,2,2,1,1,0,0,0
25,MIA,2015-11-15,0,1,8,84,7,54,2,1,33.3,38.9,Sun,9,10,@,PHI,W 20-19,15,4,11,0,15,5,33.3,0,0,,436,1,8,84,7,54,15,138,2,2,2,2,1,1,289,66,4.38,87,5.01,0,28:53,3:12,29,10,15,4,18,7,38.9,2,1,50.0,2,2,2,2,2,0,0,0
26,MIA,2015-11-22,1,2,9,74,10,79,0,1,10.0,50.0,Sun,10,11,,DAL,L 14-24,9,2,6,1,10,1,10.0,1,0,0.0,386,2,9,74,10,79,19,153,3,3,3,1,1,0,210,41,5.12,68,5.68,1,21:10,3:04,22,10,11,1,14,7,50.0,2,1,50.0,2,2,2,0,0,0,0,0
27,MIA,2015-11-29,2,0,6,45,6,40,0,1,26.7,58.8,Sun,11,12,@,NYJ,L 20-38,20,0,19,1,15,4,26.7,2,2,100.0,411,0,6,45,6,40,12,85,5,5,5,1,1,0,333,70,4.76,72,5.71,2,28:44,3:29,24,10,13,1,17,10,58.8,1,0,0.0,3,3,2,0,0,0,0,0
28,MIA,2015-12-06,1,2,5,31,5,36,0,2,30.8,35.7,Sun,12,13,,BAL,W 15-13,8,5,3,0,13,4,30.8,0,0,,375,2,5,31,5,36,10,67,1,1,1,3,2,0,219,46,4.76,75,5.00,1,21:51,2:59,22,4,18,0,14,5,35.7,1,0,0.0,2,1,1,0,0,1,1,0
29,MIA,2015-12-14,1,1,12,123,3,25,1,1,43.8,45.5,Mon,13,14,,NYG,L 24-31,16,6,10,0,16,7,43.8,2,1,50.0,429,1,12,123,3,25,15,148,4,4,4,2,1,0,363,64,5.67,62,6.92,1,29:29,3:12,25,6,15,4,11,5,45.5,0,0,,3,3,3,1,1,0,0,0
30,MIA,2015-12-20,1,2,9,72,7,48,0,1,14.3,64.3,Sun,14,15,@,SDG,L 14-30,13,4,8,1,14,2,14.3,3,3,100.0,442,2,9,72,7,48,16,120,4,4,3,2,1,0,231,56,4.13,73,6.05,1,21:07,3:16,26,7,16,3,14,9,64.3,0,0,,2,2,2,0,0,0,0,0
31,MIA,2015-12-27,1,0,9,50,6,60,2,1,40.0,50.0,Sun,15,16,,IND,L 12-18,22,4,16,2,15,6,40.0,1,0,0.0,268,0,9,50,6,60,15,110,2,2,1,1,1,1,361,69,5.23,54,4.96,1,32:49,3:00,20,6,11,3,12,6,50.0,0,0,,1,0,0,2,2,1,0,0
32,MIA,2016-01-03,0,0,10,93,7,41,2,1,47.1,28.6,Sun,16,17,,NWE,W 20-10,20,4,16,0,17,8,47.1,1,0,0.0,196,0,10,93,7,41,17,134,1,1,1,2,1,0,438,73,6.00,54,3.63,0,31:05,3:06,12,4,3,5,14,4,28.6,1,0,0.0,2,2,2,3,2,0,0,0
33,MIA,2016-09-11,0,2,4,40,8,69,1,2,23.1,31.3,Sun,1,1,@,SEA,L 10-12,11,3,7,1,13,3,23.1,1,0,0.0,352,2,4,40,8,69,12,109,1,1,0,2,2,0,214,54,3.96,78,4.51,0,25:28,3:05,21,4,16,1,16,5,31.3,3,2,66.7,1,1,1,2,1,0,0,0
34,MIA,2016-09-18,4,1,5,49,7,65,1,1,50.0,50.0,Sun,2,2,@,NWE,L 24-31,23,2,19,2,10,5,50.0,1,0,0.0,463,1,5,49,7,65,12,114,4,4,4,2,1,0,457,61,7.49,75,6.17,4,23:14,3:08,29,11,15,3,14,7,50.0,0,0,,3,3,3,1,1,0,0,0
35,MIA,2016-09-25,3,1,8,67,13,91,1,3,20.0,26.7,Sun,3,3,,CLE,W 30-24 (OT),23,6,15,2,10,2,20.0,0,0,,430,1,8,67,13,91,21,158,2,1,1,6,3,0,426,65,6.55,74,5.81,3,29:12,3:31,21,8,10,3,15,4,26.7,0,0,,4,3,3,1,1,0,0,0
36,MIA,2016-09-29,2,0,7,68,6,40,0,5,18.2,20.0,Thu,4,4,@,CIN,L 7-22,8,3,5,0,11,2,18.2,1,0,0.0,362,0,7,68,6,40,13,108,1,1,1,5,5,0,222,43,5.16,69,5.25,2,21:58,2:51,19,4,13,2,15,3,20.0,1,1,100.0,1,1,1,0,0,0,0,0
37,MIA,2016-10-09,2,0,8,83,5,40,1,1,36.4,41.7,Sun,5,5,,TEN,L 17-30,8,3,5,0,11,4,36.4,0,0,,398,0,8,83,5,40,13,123,4,4,3,1,1,0,200,41,4.88,70,5.69,2,23:16,2:51,23,13,8,2,12,5,41.7,1,0,0.0,2,2,2,1,1,0,0,0
38,MIA,2016-10-16,0,2,8,95,6,65,3,0,50.0,27.3,Sun,6,6,,PIT,W 30-15,24,12,10,2,14,7,50.0,0,0,,297,2,8,95,6,65,14,160,2,1,1,0,0,0,474,68,6.97,53,5.60,0,36:30,3:07,15,3,11,1,11,3,27.3,1,0,0.0,3,3,3,5,3,0,0,0
39,MIA,2016-10-23,0,0,13,116,6,45,2,1,41.7,23.1,Sun,7,7,,BUF,W 28-25,26,15,9,2,12,5,41.7,0,0,,267,0,13,116,6,45,19,161,3,2,2,1,1,0,454,68,6.68,54,4.94,0,37:02,3:19,16,4,9,3,13,3,23.1,0,0,,3,2,2,2,2,1,1,0
40,MIA,2016-11-06,0,2,8,86,10,77,2,3,45.5,27.3,Sun,8,9,,NYJ,W 27-23,20,7,9,4,11,5,45.5,1,0,0.0,331,2,8,86,10,77,18,163,2,2,2,3,3,0,274,62,4.42,53,6.25,0,30:22,3:19,18,3,10,5,11,3,27.3,0,0,,3,3,3,2,2,0,0,0
41,MIA,2016-11-13,1,4,11,81,4,29,1,1,40.0,54.5,Sun,9,10,@,SDG,W 31-24,17,5,11,1,10,4,40.0,0,0,,379,4,11,81,4,29,15,110,3,3,3,1,1,0,337,50,6.74,71,5.34,1,27:01,3:20,29,3,19,7,11,6,54.5,0,0,,4,4,4,1,1,0,0,0
42,MIA,2016-11-20,1,1,8,82,8,70,0,1,9.1,15.4,Sun,10,11,@,LAR,W 14-10,17,5,10,2,11,1,9.1,0,0,,227,1,8,82,8,70,16,152,1,1,1,2,1,0,240,57,4.21,60,3.78,1,28:41,3:17,12,3,6,3,13,2,15.4,1,1,100.0,2,2,2,0,0,0,0,0
43,MIA,2016-11-27,0,2,4,42,7,65,1,1,50.0,50.0,Sun,11,12,,SFO,W 31-24,19,6,12,1,12,6,50.0,0,0,,475,2,4,42,7,65,11,107,3,3,3,1,1,0,358,58,6.17,73,6.51,0,30:32,3:19,25,9,15,1,14,7,50.0,2,2,100.0,4,4,4,1,1,0,0,0
44,MIA,2016-12-04,3,2,7,57,7,68,0,1,30.8,45.5,Sun,12,13,@,BAL,L 6-38,16,3,11,2,13,4,30.8,0,0,,496,2,7,57,7,68,14,125,5,5,5,1,1,0,277,58,4.78,70,7.09,3,30:46,2:54,28,8,20,0,11,5,45.5,2,2,100.0,1,0,0,1,0,1,0,0
45,MIA,2016-12-11,3,4,14,118,7,54,1,1,30.8,30.8,Sun,13,14,,ARI,W 26-23,15,3,11,1,13,4,30.8,0,0,,300,4,14,118,7,54,21,172,3,2,0,2,1,0,314,57,5.51,63,4.76,3,30:04,3:30,21,6,10,5,13,4,30.8,0,0,,3,3,3,1,1,0,0,0
46,MIA,2016-12-17,1,4,9,70,3,42,0,2,41.7,33.3,Sat,14,15,@,NYJ,W 34-13,13,2,10,1,12,5,41.7,0,0,,360,4,9,70,3,42,12,112,1,1,1,2,2,0,303,46,6.59,72,5.00,1,27:28,3:02,20,8,10,2,15,5,33.3,3,0,0.0,5,5,4,0,0,0,0,0
47,MIA,2016-12-24,1,0,2,15,5,35,2,1,41.7,44.4,Sat,15,16,@,BUF,W 34-31 (OT),22,12,10,0,12,5,41.7,0,0,,589,0,2,15,5,35,7,50,4,4,4,3,1,0,494,68,7.26,90,6.54,1,33:40,3:38,30,14,15,1,18,8,44.4,2,1,50.0,4,4,4,3,2,0,0,0
48,MIA,2017-01-01,2,0,9,73,7,64,0,2,58.3,58.3,Sun,16,17,,NWE,L 14-35,16,3,13,0,12,7,58.3,0,0,,396,0,9,73,7,64,16,137,4,3,3,3,2,0,280,57,4.91,63,6.29,2,28:38,2:53,22,8,12,2,12,7,58.3,0,0,,2,2,2,0,0,0,0,0
49,MIA,2017-09-17,0,0,5,23,6,56,4,1,38.5,25.0,Sun,1,2,@,LAC,W 19-17,21,6,13,2,13,5,38.5,1,0,0.0,367,0,5,23,6,56,11,79,2,2,2,3,1,0,336,68,4.94,54,6.80,0,33:22,2:54,24,3,19,2,8,2,25.0,0,0,,1,1,1,4,4,0,0,0
50,MIA,2017-09-24,2,1,8,51,10,94,0,2,8.3,30.8,Sun,2,3,@,NYJ,L 6-20,16,0,12,4,12,1,8.3,3,0,0.0,336,1,8,51,10,94,18,145,2,2,2,3,2,0,225,63,3.57,59,5.69,2,23:52,2:58,16,4,9,3,13,4,30.8,0,0,,1,1,0,0,0,0,0,0
51,MIA,2017-10-01,1,0,11,90,8,71,0,2,12.5,46.2,Sun,3,4,,NOR,L 0-20,11,3,7,1,8,1,12.5,1,0,0.0,347,0,11,90,8,71,19,161,2,2,2,3,2,0,186,47,3.96,70,4.96,1,25:32,3:04,22,4,16,2,13,6,46.2,2,1,50.0,0,0,0,0,0,0,0,0
52,MIA,2017-10-08,2,2,5,23,11,77,1,1,33.3,15.4,Sun,4,5,,TEN,W 16-10,12,5,7,0,15,5,33.3,0,0,,188,2,5,23,11,77,16,100,1,1,1,1,1,0,178,59,3.02,58,3.24,2,29:45,3:13,14,3,9,2,13,2,15.4,0,0,,2,2,1,1,1,0,0,0
53,MIA,2017-10-15,1,1,4,42,6,73,2,1,41.7,54.5,Sun,5,6,@,ATL,W 20-17,20,7,10,3,12,5,41.7,3,2,66.7,339,1,4,42,6,73,10,115,2,2,2,2,1,0,289,64,4.52,56,6.05,1,34:24,2:52,19,5,13,1,11,6,54.5,1,0,0.0,2,2,2,2,2,0,0,0
54,MIA,2017-10-22,2,2,9,76,12,124,1,0,38.5,36.4,Sun,6,7,,NYJ,W 31-28,25,3,16,6,13,5,38.5,0,0,,272,2,9,76,12,124,21,200,4,4,4,0,0,0,357,65,5.49,52,5.23,2,31:58,3:25,16,4,10,2,11,4,36.4,0,0,,4,4,4,1,1,0,0,0
55,MIA,2017-10-26,2,0,7,43,5,40,0,2,26.7,23.1,Thu,7,8,@,BAL,L 0-40,13,3,9,1,15,4,26.7,2,0,0.0,295,0,7,43,5,40,12,83,4,4,4,3,2,0,196,66,2.97,62,4.76,2,28:46,3:09,19,9,7,3,13,3,23.1,0,0,,0,0,0,1,0,0,0,0
56,MIA,2017-11-05,1,2,11,107,10,105,1,2,41.7,53.3,Sun,8,9,,OAK,L 24-27,23,4,15,4,12,5,41.7,1,0,0.0,379,2,11,107,10,105,21,212,3,3,3,2,2,0,395,61,6.48,58,6.53,1,29:04,3:05,20,4,14,2,15,8,53.3,0,0,,3,2,1,1,1,1,1,0
57,MIA,2017-11-13,1,0,7,57,6,37,0,1,58.3,78.6,Mon,9,10,@,CAR,L 21-45,17,3,12,2,12,7,58.3,1,0,0.0,548,0,7,57,6,37,13,94,6,6,6,1,1,0,313,54,5.80,71,7.72,1,24:21,3:05,30,12,16,2,14,11,78.6,0,0,,3,3,3,0,0,0,0,0
58,MIA,2017-11-19,5,0,17,123,9,82,2,3,46.2,23.1,Sun,10,11,,TAM,L 20-30,18,1,15,2,13,6,46.2,1,0,0.0,321,0,17,123,9,82,26,205,3,3,3,4,3,0,448,60,7.47,62,5.18,5,28:11,3:20,19,2,15,2,13,3,23.1,0,0,,2,2,2,2,2,0,0,0
59,MIA,2017-11-26,3,2,6,52,7,70,1,0,18.2,41.7,Sun,11,12,@,NWE,L 17-35,15,5,9,1,11,2,18.2,3,2,66.7,417,2,6,52,7,70,13,122,5,5,5,0,0,0,221,60,3.68,67,6.22,3,27:19,3:11,25,9,11,5,12,5,41.7,2,1,50.0,2,2,2,1,1,0,0,0
60,MIA,2017-12-03,3,3,7,85,9,57,1,1,26.7,7.7,Sun,12,13,,DEN,W 35-9,15,4,10,1,15,4,26.7,0,0,,270,3,7,85,9,57,16,142,1,0,0,1,1,0,367,64,5.73,67,4.03,3,34:22,3:20,14,3,10,1,13,1,7.7,1,0,0.0,4,4,4,1,1,0,0,2
61,MIA,2017-12-11,0,2,8,102,9,78,2,2,28.6,0.0,Mon,13,14,,NWE,W 27-20,21,6,13,2,14,4,28.6,1,1,100.0,248,2,8,102,9,78,17,180,2,2,2,2,2,0,362,70,5.17,55,4.51,0,36:09,3:18,14,2,9,3,11,0,0.0,0,0,,3,3,3,2,2,0,0,0
62,MIA,2017-12-17,3,0,7,60,3,28,3,1,31.3,46.7,Sun,14,15,@,BUF,L 16-24,21,7,13,1,16,5,31.3,2,1,50.0,328,0,7,60,3,28,10,88,3,3,3,1,1,0,349,73,4.78,61,5.38,3,32:25,3:05,21,9,10,2,15,7,46.7,1,0,0.0,1,1,1,3,3,0,0,0
63,MIA,2017-12-24,2,0,11,75,5,40,2,5,0.0,50.0,Sun,15,16,@,KAN,L 13-29,15,4,11,0,8,0,0.0,2,0,0.0,404,0,11,75,5,40,16,115,2,2,2,6,5,0,345,54,6.39,74,5.46,2,22:07,3:11,23,7,12,4,16,8,50.0,1,0,0.0,1,1,1,3,2,0,0,0
64,MIA,2017-12-31,1,0,14,145,6,45,1,3,38.5,41.7,Sun,16,17,,BUF,L 16-22,21,5,15,1,13,5,38.5,3,1,33.3,312,0,14,145,6,45,20,190,2,1,1,3,3,0,356,67,5.31,63,4.95,1,28:56,3:15,23,8,10,5,12,5,41.7,0,0,,2,1,1,1,1,0,0,0
65,MIA,2018-09-09,2,3,7,51,5,48,2,2,20.0,42.9,Sun,1,1,,TEN,W 27-20,18,7,9,2,10,2,20.0,1,0,0.0,336,3,7,51,5,48,12,99,2,2,2,2,2,0,342,58,5.90,67,5.01,2,30:25,7:08,19,4,13,2,14,6,42.9,2,0,0.0,3,3,3,2,2,0,0,0
66,MIA,2018-09-16,2,3,2,10,7,50,0,2,46.2,30.0,Sun,2,2,@,NYJ,W 20-12,18,6,9,3,13,6,46.2,0,0,,362,3,2,10,7,50,9,60,1,1,0,2,2,0,257,58,4.43,63,5.75,2,28:25,3:04,21,3,17,1,10,3,30.0,0,0,,3,3,2,0,0,0,0,0
67,MIA,2018-09-23,0,2,9,74,8,38,0,2,25.0,53.8,Sun,3,3,,OAK,W 28-20,13,2,11,0,8,2,25.0,0,0,,434,2,9,74,8,38,17,112,2,2,2,2,2,0,373,39,9.56,74,5.86,0,21:29,3:04,25,5,17,3,13,7,53.8,1,0,0.0,4,4,4,0,0,0,0,0
68,MIA,2018-09-30,2,2,10,89,6,57,0,1,27.3,66.7,Sun,4,4,@,NWE,L 7-38,11,1,8,2,11,3,27.3,1,1,100.0,449,2,10,89,6,57,16,146,5,5,5,1,1,0,172,45,3.82,75,5.99,2,23:38,2:56,26,10,13,3,15,10,66.7,0,0,,1,1,1,0,0,0,0,0
69,MIA,2018-10-07,3,1,9,85,6,47,1,2,30.8,18.2,Sun,5,5,@,CIN,L 17-27,17,5,10,2,13,4,30.8,1,1,100.0,332,1,9,85,6,47,15,132,3,3,3,3,2,0,297,60,4.95,58,5.72,3,29:25,3:02,17,3,12,2,11,2,18.2,0,0,,2,2,2,1,1,0,0,0
70,MIA,2018-10-14,3,3,7,67,6,58,3,0,47.1,66.7,Sun,6,6,,CHI,W 31-28 (OT),23,6,15,2,17,8,47.1,0,0,,467,3,7,67,6,58,13,125,4,4,4,1,0,0,541,75,7.21,64,7.30,3,36:35,3:33,23,8,11,4,12,8,66.7,1,0,0.0,3,2,2,3,3,1,1,0
71,MIA,2018-10-21,0,0,4,50,6,43,0,4,54.5,25.0,Sun,7,7,,DET,L 21-32,19,4,12,3,11,6,54.5,0,0,,457,0,4,50,6,43,10,93,3,2,2,4,4,0,322,54,5.96,58,7.88,0,26:21,2:56,24,12,10,2,8,2,25.0,1,1,100.0,3,3,3,1,0,0,0,0
72,MIA,2018-10-25,1,0,5,63,8,57,3,0,30.8,50.0,Thu,8,8,@,HOU,L 23-42,18,6,11,1,13,4,30.8,1,0,0.0,427,0,5,63,8,57,13,120,6,6,6,0,0,0,370,65,5.69,55,7.76,1,31:09,3:21,17,8,8,1,12,6,50.0,1,1,100.0,2,2,2,3,3,0,0,0
73,MIA,2018-11-04,0,4,5,55,5,45,2,2,18.8,15.4,Sun,9,9,,NYJ,W 13-6,7,1,6,0,16,3,18.8,2,2,100.0,282,4,5,55,5,45,10,100,0,0,0,3,2,0,168,55,3.05,64,4.41,0,28:26,2:58,15,5,8,2,13,2,15.4,2,0,0.0,1,1,1,2,2,0,0,0
74,MIA,2018-11-11,2,1,3,10,6,45,4,1,28.6,40.0,Sun,10,10,@,GNB,L 12-31,19,6,11,2,14,4,28.6,4,3,75.0,377,1,3,10,6,45,9,55,4,4,4,1,1,0,294,66,4.45,55,6.85,2,32:08,2:54,21,10,11,0,10,4,40.0,2,1,50.0,0,0,0,4,4,0,0,0
75,MIA,2018-11-25,1,3,10,75,7,52,1,2,36.4,33.3,Sun,11,12,@,IND,L 24-27,14,5,8,1,11,4,36.4,0,0,,455,3,10,75,7,52,17,127,3,3,3,3,2,0,314,51,6.16,65,7.00,1,28:06,2:56,26,6,17,3,12,4,33.3,2,2,100.0,3,3,3,1,1,0,0,0
