Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
25,HOU,2015-11-16,1,2,5,54,9,70,1,2,33.3,28.6,Mon,9,10,@,CIN,W 10-6,16,4,10,2,15,5,33.3,1,0,0.0,256,2,5,54,9,70,14,124,0,0,0,2,2,0,256,61,4.20,62,4.13,1,28:34,2:57,16,5,9,2,14,4,28.6,1,0,0.0,1,1,1,1,1,0,0,0
26,HOU,2015-11-22,1,2,3,54,7,54,1,1,38.9,21.4,Sun,10,11,,NYJ,W 24-17,19,6,12,1,18,7,38.9,0,0,,267,2,3,54,7,54,10,108,2,2,2,1,1,0,364,73,4.99,63,4.24,1,33:25,3:13,16,5,10,1,14,3,21.4,2,1,50.0,3,3,3,1,1,0,0,0
27,HOU,2015-11-29,1,1,6,40,10,82,1,2,46.2,25.0,Sun,11,12,,NOR,W 24-6,23,9,11,3,13,6,46.2,0,0,,268,1,6,40,10,82,16,122,0,0,0,2,2,0,362,66,5.48,56,4.79,1,36:23,2:50,14,2,11,1,12,3,25.0,1,0,0.0,3,3,3,1,1,0,0,0
28,HOU,2015-12-06,1,0,10,89,5,42,0,1,46.7,50.0,Sun,12,13,@,BUF,L 21-30,21,6,14,1,15,7,46.7,1,0,0.0,390,0,10,89,5,42,15,131,4,4,3,2,1,0,401,71,5.65,58,6.72,1,31:53,3:12,15,8,7,0,16,8,50.0,0,0,,3,2,1,0,0,1,1,0
29,HOU,2015-12-13,1,1,4,36,6,46,2,2,21.4,43.8,Sun,13,14,,NWE,L 6-27,7,2,4,1,14,3,21.4,2,0,0.0,313,1,4,36,6,46,10,82,3,3,3,2,2,0,189,52,3.63,64,4.89,1,24:46,3:00,18,7,11,0,16,7,43.8,0,0,,0,0,0,2,2,0,0,0
30,HOU,2015-12-20,2,2,6,48,8,94,3,1,33.3,30.8,Sun,14,15,@,IND,W 16-10,20,7,9,4,15,5,33.3,2,2,100.0,190,2,6,48,8,94,14,142,1,1,1,1,1,0,305,68,4.49,54,3.52,2,33:56,3:05,14,3,10,1,13,4,30.8,0,0,,1,1,1,4,3,0,0,0
31,HOU,2015-12-27,1,4,4,28,4,43,2,0,43.8,25.0,Sun,15,16,@,TEN,W 34-6,19,5,13,1,16,7,43.8,0,0,,257,4,4,28,4,43,8,71,1,0,0,0,0,0,330,69,4.78,63,4.08,1,36:13,3:03,13,1,12,0,16,4,25.0,1,1,100.0,4,4,4,2,2,0,0,0
32,HOU,2016-01-03,1,4,9,55,7,53,3,2,47.1,8.3,Sun,16,17,,JAX,W 30-6,25,9,13,3,17,8,47.1,1,0,0.0,215,4,9,55,7,53,16,108,0,0,0,2,2,0,402,74,5.43,54,3.98,1,35:37,3:05,11,1,9,1,12,1,8.3,2,1,50.0,3,3,3,4,3,0,0,0
33,HOU,2016-09-11,1,1,6,69,4,30,3,0,60.0,30.8,Sun,1,1,,CHI,W 23-14,17,5,12,0,20,12,60.0,0,0,,258,1,6,69,4,30,10,99,2,2,2,0,0,0,344,72,4.78,54,4.78,1,36:19,2:58,14,3,10,1,13,4,30.8,2,0,0.0,2,2,2,3,3,0,0,0
34,HOU,2016-09-18,2,3,5,44,9,77,4,4,26.7,21.4,Sun,2,2,,KAN,W 19-12,15,2,12,1,15,4,26.7,1,1,100.0,291,3,5,44,9,77,14,121,0,0,0,4,4,0,351,69,5.09,60,4.85,2,33:59,3:15,14,3,10,1,14,3,21.4,0,0,,1,1,1,5,4,0,0,0
35,HOU,2016-09-22,3,0,6,43,3,15,0,2,40.0,28.6,Thu,3,3,@,NWE,L 0-27,19,9,10,0,15,6,40.0,3,0,0.0,282,0,6,43,3,15,9,58,3,3,3,2,2,0,284,70,4.06,59,4.78,3,31:22,3:02,15,8,4,3,14,4,28.6,0,0,,0,0,0,0,0,0,0,0
36,HOU,2016-10-02,2,1,6,59,11,93,2,2,41.7,46.7,Sun,4,4,,TEN,W 27-20,21,6,13,2,12,5,41.7,1,0,0.0,320,1,6,59,11,93,17,152,2,2,2,2,2,0,359,62,5.79,62,5.16,2,28:18,3:08,16,8,7,1,15,7,46.7,1,0,0.0,3,3,3,3,2,0,0,0
37,HOU,2016-10-09,1,0,4,15,9,97,2,1,7.7,50.0,Sun,5,5,@,MIN,L 13-31,16,4,8,4,13,1,7.7,1,0,0.0,351,0,4,15,9,97,13,112,4,4,4,1,1,0,214,60,3.57,69,5.09,1,22:32,3:01,22,8,13,1,14,7,50.0,0,0,,1,1,1,3,2,0,0,0
38,HOU,2016-10-16,1,1,7,59,7,42,2,3,45.5,35.7,Sun,6,6,,IND,W 26-23 (OT),26,10,15,1,11,5,45.5,0,0,,392,1,7,59,7,42,14,101,2,2,2,3,3,0,414,68,6.09,67,5.85,1,30:17,3:35,19,9,9,1,14,5,35.7,1,0,0.0,3,3,2,2,2,0,0,0
39,HOU,2016-10-24,2,0,2,15,7,83,3,2,38.9,27.3,Mon,7,7,@,DEN,L 9-27,14,5,8,1,18,7,38.9,2,0,0.0,347,0,2,15,7,83,9,98,3,3,3,2,2,0,271,67,4.04,60,5.78,2,29:22,3:05,19,11,8,0,11,3,27.3,0,0,,0,0,0,3,3,0,0,0
40,HOU,2016-10-30,1,0,6,49,8,75,2,2,40.0,27.3,Sun,8,8,,DET,W 20-13,20,8,10,2,15,6,40.0,1,1,100.0,289,0,6,49,8,75,14,124,1,1,1,3,2,0,269,63,4.27,56,5.16,1,33:58,2:54,19,2,13,4,11,3,27.3,1,0,0.0,2,2,2,2,2,0,0,0
41,HOU,2016-11-13,0,2,4,89,4,48,1,2,46.7,58.8,Sun,9,10,@,JAX,W 24-21,16,9,6,1,15,7,46.7,1,0,0.0,327,2,4,89,4,48,8,137,2,1,1,2,2,0,273,61,4.48,73,4.48,0,27:50,3:00,23,3,18,2,17,10,58.8,1,0,0.0,3,3,3,3,1,0,0,0
42,HOU,2016-11-21,2,1,7,101,4,21,2,2,50.0,36.4,Mon,10,11,@,OAK,L 20-27,22,6,14,2,16,8,50.0,2,1,50.0,325,1,7,101,4,21,11,122,3,3,3,2,2,0,354,74,4.78,51,6.37,2,36:27,3:22,16,3,9,4,11,4,36.4,2,1,50.0,2,2,2,2,2,0,0,0
43,HOU,2016-11-27,4,1,9,58,10,78,2,0,36.4,36.4,Sun,11,12,,SDG,L 13-21,22,6,14,2,11,4,36.4,2,1,50.0,302,1,9,58,10,78,19,136,3,3,3,1,0,0,353,65,5.43,49,6.16,4,30:01,3:04,18,5,9,4,11,4,36.4,0,0,,1,1,1,2,2,0,0,0
44,HOU,2016-12-04,1,1,3,12,4,30,0,0,40.0,33.3,Sun,12,13,@,GNB,L 13-21,17,8,9,0,15,6,40.0,2,1,50.0,309,1,3,12,4,30,7,42,3,3,3,0,0,0,307,64,4.80,57,5.42,1,31:31,3:08,16,7,9,0,12,4,33.3,2,1,50.0,2,2,1,0,0,0,0,0
45,HOU,2016-12-11,1,3,7,124,9,59,5,1,35.7,41.7,Sun,13,14,@,IND,W 22-17,20,8,8,4,14,5,35.7,0,0,,348,3,7,124,9,59,16,183,2,2,2,2,1,0,316,67,4.72,61,5.70,1,36:05,3:12,21,5,13,3,12,5,41.7,1,0,0.0,1,1,1,5,5,0,0,0
46,HOU,2016-12-18,2,1,6,71,12,91,4,2,28.6,23.1,Sun,14,15,,JAX,W 21-20,23,6,13,4,14,4,28.6,1,0,0.0,150,1,6,71,12,91,18,162,2,2,2,2,2,0,387,78,4.96,50,3.00,2,36:42,3:22,9,3,4,2,13,3,23.1,1,0,0.0,1,1,1,4,4,0,0,1
47,HOU,2016-12-24,0,1,3,25,6,60,2,1,28.6,43.8,Sat,15,16,,CIN,W 12-10,17,4,8,5,14,4,28.6,0,0,,294,1,3,25,6,60,9,85,1,1,1,2,1,0,250,57,4.39,63,4.67,0,31:06,2:43,15,3,12,0,16,7,43.8,1,1,100.0,1,1,0,2,2,0,0,0
48,HOU,2017-01-01,1,1,6,35,7,50,1,1,20.0,60.0,Sun,16,17,@,TEN,L 17-24,20,6,13,1,15,3,20.0,6,4,66.7,236,1,6,35,7,50,13,85,3,3,3,1,1,0,289,74,3.91,59,4.00,1,29:08,3:11,16,6,9,1,15,9,60.0,0,0,,2,2,2,2,1,0,0,0
49,HOU,2017-09-10,4,0,9,94,10,89,0,3,41.7,25.0,Sun,1,1,,JAX,L 7-29,23,4,11,8,12,5,41.7,1,0,0.0,280,0,9,94,10,89,19,183,3,3,2,4,3,0,203,69,2.94,60,4.67,4,29:55,3:06,19,7,8,4,12,3,25.0,1,1,100.0,1,1,1,0,0,0,0,0
50,HOU,2017-09-14,0,1,9,61,7,45,2,3,26.7,26.7,Thu,2,2,@,CIN,W 13-9,14,6,6,2,15,4,26.7,0,0,,295,1,9,61,7,45,16,106,0,0,0,3,3,0,266,62,4.29,62,4.76,0,32:15,3:04,12,4,8,0,15,4,26.7,2,1,50.0,1,1,1,2,2,0,0,0
51,HOU,2017-09-24,2,1,10,60,5,69,4,0,42.9,46.2,Sun,3,3,@,NWE,L 33-36,23,7,13,3,14,6,42.9,0,0,,396,1,10,60,5,69,15,129,5,4,4,0,0,0,417,67,6.22,60,6.60,2,33:38,3:19,21,1,16,4,13,6,46.2,0,0,,3,3,3,4,4,0,0,0
52,HOU,2017-10-01,1,5,3,20,6,88,3,0,50.0,25.0,Sun,4,4,,TEN,W 57-14,33,10,19,4,12,6,50.0,1,1,100.0,195,5,3,20,6,88,9,108,2,2,2,0,0,0,445,78,5.71,41,4.76,1,39:41,2:56,9,3,6,0,8,2,25.0,0,0,,7,7,6,3,3,0,0,0
53,HOU,2017-10-08,1,0,7,59,6,64,0,5,30.0,56.3,Sun,5,5,,KAN,L 34-42,20,6,13,1,10,3,30.0,1,1,100.0,450,0,7,59,6,64,13,123,4,3,3,5,5,0,392,57,6.88,73,6.16,1,21:43,3:24,29,5,21,3,16,9,56.3,0,0,,5,2,2,0,0,3,1,0
54,HOU,2017-10-15,1,3,4,44,11,72,1,1,38.5,21.4,Sun,6,6,,CLE,W 33-17,18,4,12,2,13,5,38.5,0,0,,247,3,4,44,11,72,15,116,2,2,2,1,1,0,340,63,5.40,63,3.92,1,29:04,2:59,16,7,7,2,14,3,21.4,0,0,,4,3,2,1,1,1,1,1
55,HOU,2017-10-29,3,1,8,93,10,120,1,2,20.0,41.7,Sun,7,8,@,SEA,L 38-41,25,8,15,2,10,2,20.0,1,1,100.0,479,1,8,93,10,120,18,213,5,5,5,2,2,0,509,69,7.38,64,7.48,3,30:22,3:19,21,3,15,3,12,5,41.7,0,0,,5,5,5,1,1,0,0,0
56,HOU,2017-11-05,1,1,7,74,6,68,0,2,28.6,28.6,Sun,8,9,,IND,L 14-20,19,6,11,2,14,4,28.6,1,0,0.0,371,1,7,74,6,68,13,142,2,2,2,2,2,0,288,67,4.30,61,6.08,1,29:01,3:12,17,7,8,2,14,4,28.6,0,0,,2,2,2,1,0,0,0,0
57,HOU,2017-11-12,4,0,8,60,10,86,0,4,33.3,37.5,Sun,9,10,@,LAR,L 7-33,17,3,9,5,12,4,33.3,1,0,0.0,443,0,8,60,10,86,18,146,3,3,3,4,4,0,283,64,4.42,66,6.71,4,28:29,3:06,19,6,13,0,16,6,37.5,1,0,0.0,1,1,1,1,0,0,0,0
58,HOU,2017-11-19,2,2,6,42,10,90,1,0,53.3,30.0,Sun,10,11,,ARI,W 31-21,22,7,12,3,15,8,53.3,0,0,,292,2,6,42,10,90,16,132,3,3,3,0,0,0,357,67,5.33,54,5.41,2,33:46,3:11,17,1,14,2,10,3,30.0,1,0,0.0,4,4,4,1,1,0,0,0
59,HOU,2017-11-27,3,0,6,36,7,89,3,3,42.9,21.4,Mon,11,12,@,BAL,L 16-23,20,4,11,5,14,6,42.9,0,0,,294,0,6,36,7,89,13,125,2,2,2,3,3,0,303,64,4.73,65,4.52,3,30:16,3:06,17,7,7,3,14,3,21.4,2,2,100.0,1,1,1,3,3,0,0,0
60,HOU,2017-12-03,1,1,11,85,7,63,2,1,50.0,45.5,Sun,12,13,@,TEN,L 13-24,24,3,17,4,16,8,50.0,1,1,100.0,344,1,11,85,7,63,18,148,3,3,3,2,1,0,384,75,5.12,50,6.88,1,33:49,3:29,19,9,8,2,11,5,45.5,1,1,100.0,1,1,1,4,2,0,0,0
61,HOU,2017-12-10,1,1,8,81,11,87,1,4,23.1,18.2,Sun,13,14,,SFO,L 16-26,18,4,12,2,13,3,23.1,2,1,50.0,416,1,8,81,11,87,19,168,2,2,2,4,4,0,311,64,4.86,66,6.30,1,25:11,3:19,20,4,12,4,11,2,18.2,0,0,,2,2,1,2,1,0,0,0
62,HOU,2017-12-17,1,0,14,127,8,54,0,1,25.0,30.0,Sun,14,15,@,JAX,L 7-45,9,3,6,0,16,4,25.0,0,0,,464,0,14,127,8,54,22,181,6,6,6,1,1,0,186,56,3.32,68,6.82,1,26:42,3:16,25,8,14,3,10,3,30.0,0,0,,1,1,1,0,0,0,0,0
63,HOU,2017-12-25,2,0,7,80,4,24,0,2,25.0,58.3,Mon,15,16,,PIT,L 6-34,13,7,5,1,12,3,25.0,1,0,0.0,330,0,7,80,4,24,11,104,4,4,4,2,2,0,227,52,4.37,58,5.69,2,29:04,2:56,20,6,12,2,12,7,58.3,0,0,,1,0,0,0,0,1,0,0
64,HOU,2017-12-31,1,0,7,34,4,20,2,2,45.5,46.2,Sun,16,17,@,IND,L 13-22,15,4,8,3,11,5,45.5,0,0,,250,0,7,34,4,20,11,54,2,2,2,2,2,1,209,53,3.94,62,4.03,1,28:47,2:50,20,10,7,3,13,6,46.2,0,0,,1,1,1,2,2,0,0,0
65,HOU,2018-09-09,2,3,6,44,6,36,2,2,18.2,28.6,Sun,1,1,@,NWE,L 20-27,21,10,8,3,11,2,18.2,1,0,0.0,389,3,6,44,6,36,12,80,3,3,3,2,2,0,325,71,4.58,72,5.40,2,28:50,3:12,23,5,16,2,14,4,28.6,1,1,100.0,2,2,2,2,2,0,0,0
66,HOU,2018-09-16,1,0,11,88,8,70,1,2,45.5,33.3,Sun,2,2,@,TEN,L 17-20,21,6,13,2,11,5,45.5,0,0,,283,0,11,88,8,70,19,158,2,2,2,2,2,0,437,62,7.05,57,4.96,1,29:38,2:57,15,7,7,1,15,5,33.3,2,2,100.0,2,2,2,2,1,0,0,0
67,HOU,2018-09-23,2,0,7,50,3,20,3,2,41.7,53.8,Sun,3,3,,NYG,L 22-27,21,2,18,1,12,5,41.7,2,2,100.0,379,0,7,50,3,20,10,70,3,3,3,2,2,0,427,62,6.89,60,6.32,2,24:30,2:58,21,4,16,1,13,7,53.8,0,0,,2,1,1,3,3,1,0,0
68,HOU,2018-09-30,1,2,10,54,10,85,3,2,50.0,58.8,Sun,4,4,@,IND,W 37-34 (OT),30,6,23,1,16,8,50.0,1,1,100.0,478,2,10,54,10,85,20,139,4,2,2,2,2,0,466,84,5.55,83,5.76,1,40:04,3:57,28,3,23,2,17,10,58.8,1,0,0.0,4,4,4,4,3,0,0,0
69,HOU,2018-10-07,2,2,5,25,7,72,4,3,33.3,28.6,Sun,5,5,,DAL,W 19-16 (OT),25,4,18,3,15,5,33.3,1,0,0.0,292,2,5,25,7,72,12,97,1,1,1,3,3,0,462,76,6.08,60,4.87,2,36:38,3:23,14,6,8,0,14,4,28.6,1,1,100.0,1,1,1,5,4,0,0,0
70,HOU,2018-10-14,3,3,6,50,12,104,2,2,23.1,40.0,Sun,6,6,,BUF,W 20-13,15,3,9,3,13,3,23.1,0,0,,229,3,6,50,12,104,18,154,1,1,1,2,2,0,216,57,3.79,58,3.95,3,27:00,2:55,12,4,8,0,15,6,40.0,0,0,,2,2,2,2,2,0,0,0
71,HOU,2018-10-21,0,3,6,35,2,15,2,0,50.0,47.4,Sun,7,7,@,JAX,W 20-7,15,7,7,1,16,8,50.0,0,0,,259,3,6,35,2,15,8,50,1,1,1,0,0,0,272,62,4.39,68,3.81,0,29:35,2:52,15,4,11,0,19,9,47.4,1,0,0.0,2,2,2,2,2,0,0,0
72,HOU,2018-10-25,0,1,8,57,5,63,0,3,50.0,30.8,Thu,8,8,,MIA,W 42-23,17,8,8,1,12,6,50.0,1,1,100.0,370,1,8,57,5,63,13,120,2,2,2,3,3,0,427,55,7.76,65,5.69,0,28:51,3:21,18,6,11,1,13,4,30.8,1,0,0.0,6,6,6,0,0,0,0,0
73,HOU,2018-11-04,0,1,7,60,8,50,2,1,30.8,35.7,Sun,9,9,@,DEN,W 19-17,17,4,11,2,13,4,30.8,1,0,0.0,348,1,7,60,8,50,15,110,2,2,2,3,1,0,290,61,4.75,64,5.44,0,32:25,3:05,19,5,13,1,14,5,35.7,2,2,100.0,2,2,1,2,2,0,0,0
74,HOU,2018-11-18,3,2,7,40,6,43,3,0,36.4,40.0,Sun,10,11,@,WAS,W 23-21,19,7,8,4,11,4,36.4,0,0,,278,2,7,40,6,43,13,83,3,3,3,1,0,0,320,58,5.52,73,3.81,3,29:03,3:03,23,9,12,2,15,6,40.0,1,1,100.0,2,2,2,5,3,0,0,0
75,HOU,2018-11-26,0,1,3,53,7,50,2,1,36.4,33.3,Mon,11,12,,TEN,W 34-17,19,7,11,1,11,4,36.4,1,1,100.0,365,1,3,53,7,50,10,103,2,2,2,1,1,0,462,62,7.45,52,7.02,0,29:58,2:44,14,3,10,1,12,4,33.3,1,0,0.0,4,4,4,2,2,0,0,0
