Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
19,GNB,2015-09-28,0,1,12,89,7,38,1,0,36.4,20.0,Mon,3,3,,KAN,W 38-28,26,6,15,5,11,4,36.4,1,0,0.0,326,1,12,89,7,38,19,127,4,2,2,0,0,0,448,68,6.59,65,5.02,0,33:30,3:27,23,6,13,4,10,2,20.0,2,2,100.0,5,5,5,1,1,0,0,0
20,GNB,2015-10-04,0,1,8,65,4,30,1,1,33.3,30.8,Sun,4,4,@,SFO,W 17-3,18,9,8,1,15,5,33.3,2,2,100.0,196,1,8,65,4,30,12,95,0,0,0,1,1,0,362,68,5.32,50,3.92,0,36:34,2:50,8,1,7,0,13,4,30.8,1,0,0.0,2,2,2,2,1,0,0,0
21,GNB,2015-10-11,3,4,7,67,8,40,1,1,30.8,27.8,Sun,5,5,,STL,W 24-10,14,4,9,1,13,4,30.8,1,0,0.0,334,4,7,67,8,40,15,107,1,1,1,4,1,0,322,59,5.46,70,4.77,3,26:17,3:14,17,8,8,1,18,5,27.8,1,1,100.0,3,3,3,1,1,0,0,0
22,GNB,2015-10-18,0,1,6,50,9,76,2,2,33.3,50.0,Sun,6,6,,SDG,W 27-20,17,3,11,3,9,3,33.3,0,0,,548,1,6,50,9,76,15,126,2,2,2,2,2,0,370,49,7.55,89,6.16,0,22:00,3:29,32,4,26,2,18,9,50.0,3,1,33.3,3,3,3,2,2,0,0,0
23,GNB,2015-11-01,0,1,2,15,11,93,1,2,25.0,50.0,Sun,7,8,@,DEN,L 10-29,14,7,3,4,8,2,25.0,0,0,,500,1,2,15,11,93,13,108,3,3,3,2,2,1,140,46,3.04,63,7.94,0,26:33,2:52,24,9,15,0,12,6,50.0,0,0,,1,1,1,1,1,0,0,0
24,GNB,2015-11-08,2,1,7,87,6,45,0,3,21.4,33.3,Sun,8,9,@,CAR,L 29-37,21,3,16,2,14,3,21.4,3,2,66.7,427,1,7,87,6,45,13,132,4,4,4,4,3,0,402,72,5.58,66,6.47,2,27:48,3:40,20,9,10,1,15,5,33.3,0,0,,4,3,3,0,0,1,1,0
25,GNB,2015-11-15,0,1,5,55,3,35,1,2,47.4,31.3,Sun,9,10,,DET,L 16-18,22,3,17,2,19,9,47.4,0,0,,287,1,5,55,3,35,8,90,2,2,0,2,2,0,372,82,4.54,64,4.48,0,29:20,3:36,16,2,13,1,16,5,31.3,1,1,100.0,2,1,1,2,1,1,0,0
26,GNB,2015-11-22,0,1,4,19,8,110,5,0,37.5,38.5,Sun,10,11,@,MIN,W 30-13,19,6,10,3,16,6,37.5,0,0,,342,1,4,19,8,110,12,129,2,2,1,0,0,0,320,70,4.57,62,5.52,0,30:22,3:15,16,5,11,0,13,5,38.5,2,0,0.0,2,1,1,5,5,1,1,0
27,GNB,2015-11-26,2,0,3,38,12,95,2,1,27.3,35.7,Thu,11,12,,CHI,L 13-17,23,9,9,5,11,3,27.3,2,0,0.0,290,0,3,38,12,95,15,133,2,2,2,1,1,0,365,73,5.00,63,4.60,2,28:48,3:18,17,4,12,1,14,5,35.7,0,0,,1,1,1,2,2,0,0,0
28,GNB,2015-12-03,1,1,7,55,9,108,0,3,25.0,37.5,Thu,12,13,@,DET,W 27-23,19,5,11,3,12,3,25.0,1,1,100.0,306,1,7,55,9,108,16,163,2,2,2,3,3,0,313,63,4.97,63,4.86,1,26:56,3:15,17,6,11,0,16,6,37.5,1,1,100.0,4,3,3,1,0,1,0,0
29,GNB,2015-12-13,0,1,8,69,6,30,0,0,50.0,9.1,Sun,13,14,,DAL,W 28-7,29,15,12,2,14,7,50.0,1,0,0.0,270,1,8,69,6,30,14,99,1,1,1,0,0,0,435,81,5.37,51,5.29,0,37:48,3:07,11,5,5,1,11,1,9.1,2,0,0.0,4,4,4,0,0,0,0,0
30,GNB,2015-12-20,2,2,6,75,10,95,3,2,30.8,29.4,Sun,14,15,@,OAK,W 30-20,18,3,11,4,13,4,30.8,0,0,,372,2,6,75,10,95,16,170,2,2,2,2,2,0,293,69,4.25,75,4.96,2,29:29,3:35,20,8,10,2,17,5,29.4,4,1,25.0,3,3,3,4,3,0,0,0
31,GNB,2015-12-27,4,2,7,59,10,119,0,1,29.4,50.0,Sun,15,16,@,ARI,L 8-38,16,5,7,4,17,5,29.4,3,2,66.7,381,2,7,59,10,119,17,178,5,5,5,1,1,0,178,64,2.78,56,6.80,4,29:44,3:02,19,5,13,1,10,5,50.0,0,0,,1,0,0,0,0,1,1,0
32,GNB,2016-01-03,2,2,7,54,5,37,2,2,13.3,18.2,Sun,16,17,,MIN,L 13-20,19,5,13,1,15,2,13.3,6,3,50.0,242,2,7,54,5,37,12,91,2,2,2,2,2,0,350,75,4.67,49,4.94,2,35:42,3:06,14,6,5,3,11,2,18.2,1,1,100.0,1,1,1,2,2,0,0,0
33,GNB,2016-09-11,0,1,5,24,9,79,2,3,50.0,26.7,Sun,1,1,@,JAX,W 27-23,18,6,10,2,14,7,50.0,1,1,100.0,348,1,5,24,9,79,14,103,2,2,2,3,3,0,294,60,4.90,68,5.12,0,28:37,3:10,20,4,14,2,15,4,26.7,4,3,75.0,3,3,3,2,2,0,0,0
34,GNB,2016-09-18,3,1,6,72,13,137,0,1,46.2,28.6,Sun,2,2,@,MIN,L 14-17,20,5,10,5,13,6,46.2,1,0,0.0,284,1,6,72,13,137,19,209,2,2,2,1,1,0,263,64,4.11,57,4.98,3,29:42,3:12,15,2,11,2,14,4,28.6,2,1,50.0,2,2,2,0,0,0,0,0
35,GNB,2016-09-25,0,1,4,45,4,86,2,2,50.0,57.1,Sun,3,3,,DET,W 34-27,17,6,9,2,10,5,50.0,0,0,,418,1,4,45,4,86,8,131,3,3,3,3,2,0,324,50,6.48,67,6.24,0,24:53,2:54,22,4,17,1,14,8,57.1,1,1,100.0,4,4,4,2,2,0,0,0
36,GNB,2016-10-09,2,1,6,57,6,51,3,3,47.4,30.8,Sun,4,5,,NYG,W 23-16,23,9,13,1,19,9,47.4,0,0,,221,1,6,57,6,51,12,108,1,1,1,3,3,0,406,77,5.27,54,4.09,2,36:38,3:15,14,2,12,0,13,4,30.8,0,0,,2,2,2,3,3,0,0,0
37,GNB,2016-10-16,4,2,5,23,7,60,3,3,53.8,27.3,Sun,5,6,,DAL,L 16-30,24,4,17,3,13,7,53.8,1,0,0.0,424,2,5,23,7,60,12,83,3,3,3,3,3,0,372,67,5.55,62,6.84,4,30:10,3:09,24,7,14,3,11,3,27.3,1,1,100.0,1,1,1,3,3,0,0,0
38,GNB,2016-10-20,1,2,9,56,10,108,2,1,56.3,25.0,Thu,6,7,,CHI,W 26-10,32,5,21,6,16,9,56.3,2,1,50.0,189,2,9,56,10,108,19,164,1,1,1,1,1,0,406,81,5.01,45,4.20,1,39:36,3:12,13,3,9,1,8,2,25.0,0,0,,3,3,2,3,2,0,0,0
39,GNB,2016-10-30,0,0,6,68,7,46,1,2,60.0,44.4,Sun,7,8,@,ATL,L 32-33,24,5,16,3,10,6,60.0,1,0,0.0,367,0,6,68,7,46,13,114,4,3,3,2,2,0,331,60,5.52,56,6.55,0,31:17,3:06,25,6,16,3,9,4,44.4,1,1,100.0,4,3,3,1,1,1,1,0
40,GNB,2016-11-06,1,2,4,25,4,35,2,1,33.3,50.0,Sun,8,9,,IND,L 26-31,25,7,16,2,12,4,33.3,0,0,,355,2,4,25,4,35,8,60,4,4,4,1,1,0,405,65,6.23,66,5.38,1,29:57,3:09,22,7,14,1,14,7,50.0,0,0,,3,2,2,3,2,1,0,0
41,GNB,2016-11-13,3,0,12,107,7,65,2,2,26.7,50.0,Sun,9,10,@,TEN,L 25-47,21,4,17,0,15,4,26.7,4,2,50.0,446,0,12,107,7,65,19,172,6,5,5,2,2,0,402,73,5.51,59,7.56,3,30:29,3:36,19,3,13,3,14,7,50.0,1,0,0.0,3,2,1,2,2,1,0,0
42,GNB,2016-11-20,2,0,6,59,6,40,1,1,46.7,64.3,Sun,10,11,@,WAS,L 24-42,19,2,15,2,15,7,46.7,2,1,50.0,515,0,6,59,6,40,12,99,6,4,3,1,1,0,424,65,6.52,62,8.31,2,30:23,3:16,21,6,14,1,14,9,64.3,1,1,100.0,3,3,3,2,1,0,0,0
43,GNB,2016-11-28,0,1,7,51,7,42,2,2,71.4,45.5,Mon,11,12,@,PHI,W 27-13,25,7,15,3,14,10,71.4,1,1,100.0,292,1,7,51,7,42,14,93,1,1,1,2,2,0,387,67,5.78,58,5.03,0,35:23,2:58,20,7,12,1,11,5,45.5,1,0,0.0,3,3,3,2,2,0,0,0
44,GNB,2016-12-04,1,1,4,30,3,12,0,0,33.3,40.0,Sun,12,13,,HOU,W 21-13,16,7,9,0,12,4,33.3,2,1,50.0,307,1,4,30,3,12,7,42,2,2,1,0,0,0,309,57,5.42,64,4.80,1,28:29,3:08,17,8,9,0,15,6,40.0,2,1,50.0,3,3,3,0,0,0,0,0
45,GNB,2016-12-11,0,6,5,50,7,63,1,1,36.4,50.0,Sun,13,14,,SEA,W 38-10,18,5,10,3,11,4,36.4,1,0,0.0,354,6,5,50,7,63,12,113,1,1,1,1,1,0,330,56,5.89,68,5.21,0,28:10,3:11,22,7,14,1,12,6,50.0,1,0,0.0,5,5,5,2,1,0,0,0
46,GNB,2016-12-18,0,4,8,64,6,40,3,2,30.0,37.5,Sun,14,15,@,CHI,W 30-27,20,9,9,2,10,3,30.0,1,0,0.0,449,4,8,64,6,40,14,104,3,3,3,2,2,0,451,58,7.78,63,7.13,0,32:47,3:15,29,5,21,3,8,3,37.5,0,0,,3,3,3,3,3,0,0,0
47,GNB,2016-12-24,0,2,3,21,8,70,1,2,46.2,33.3,Sat,15,16,,MIN,W 38-25,19,1,18,0,13,6,46.2,0,0,,446,2,3,21,8,70,11,91,3,2,1,2,2,0,348,58,6.00,74,6.03,0,28:59,3:12,22,4,18,0,15,5,33.3,3,3,100.0,5,5,5,1,1,0,0,0
48,GNB,2017-01-01,0,1,10,75,5,30,1,1,53.8,41.7,Sun,16,17,@,DET,W 31-24,28,9,17,2,13,7,53.8,0,0,,408,1,10,75,5,30,15,105,3,3,3,2,1,0,448,71,6.31,64,6.38,0,34:09,3:21,24,5,19,0,12,5,41.7,0,0,,4,3,2,1,1,1,1,0
49,GNB,2017-09-10,1,1,8,70,8,50,1,3,56.3,25.0,Sun,1,1,,SEA,W 17-9,26,8,16,2,16,9,56.3,0,0,,225,1,8,70,8,50,16,120,0,0,0,3,3,0,370,74,5.00,48,4.69,1,39:13,3:09,12,3,8,1,12,3,25.0,0,0,,2,2,2,1,1,0,0,0
50,GNB,2017-09-17,2,0,10,70,6,34,1,2,41.7,45.5,Sun,2,2,@,ATL,L 23-34,24,4,18,2,12,5,41.7,3,3,100.0,364,0,10,70,6,34,16,104,4,4,4,2,2,0,367,68,5.40,58,6.28,2,31:23,3:10,19,7,12,0,11,5,45.5,0,0,,3,2,2,1,1,1,0,0
51,GNB,2017-09-24,1,1,4,33,7,68,2,1,46.7,33.3,Sun,3,3,,CIN,W 27-24 (OT),22,4,15,3,15,7,46.7,0,0,,301,1,4,33,7,68,11,101,3,3,3,2,1,0,344,65,5.29,60,5.02,1,29:21,3:18,21,6,13,2,12,4,33.3,0,0,,3,3,3,2,2,0,0,0
52,GNB,2017-09-28,0,4,7,55,8,62,0,0,50.0,41.7,Thu,4,4,,CHI,W 35-14,17,5,9,3,14,7,50.0,1,1,100.0,308,4,7,55,8,62,15,117,2,2,2,1,0,0,260,53,4.91,64,4.81,0,28:09,3:52,20,7,11,2,12,5,41.7,2,2,100.0,5,5,5,0,0,0,0,0
53,GNB,2017-10-08,1,3,6,38,7,70,1,1,42.9,58.3,Sun,5,5,@,DAL,W 35-31,25,9,13,3,7,3,42.9,1,1,100.0,408,3,6,38,7,70,13,108,4,4,4,1,1,0,342,58,5.90,72,5.67,1,24:54,3:07,26,10,15,1,12,7,58.3,3,3,100.0,5,4,2,1,1,1,0,0
54,GNB,2017-10-15,3,2,8,92,7,65,1,3,23.5,33.3,Sun,6,6,@,MIN,L 10-23,14,2,11,1,17,4,23.5,3,2,66.7,351,2,8,92,7,65,15,157,2,2,2,3,3,0,227,65,3.49,70,5.01,3,27:51,3:16,24,7,13,4,12,4,33.3,1,0,0.0,1,1,1,1,1,0,0,0
55,GNB,2017-10-22,1,2,8,54,7,80,1,2,36.4,53.3,Sun,7,7,,NOR,L 17-26,16,8,4,4,11,4,36.4,0,0,,485,2,8,54,7,80,15,134,3,3,2,2,2,0,260,50,5.20,75,6.47,1,23:04,2:58,25,7,16,2,15,8,53.3,1,1,100.0,2,2,2,2,1,0,0,0
56,GNB,2017-11-06,0,1,2,20,2,19,1,3,22.2,61.5,Mon,8,9,,DET,L 17-30,21,7,13,1,9,2,22.2,2,0,0.0,417,1,2,20,2,19,4,39,3,3,3,4,3,0,311,58,5.36,67,6.22,0,23:05,2:45,24,4,19,1,13,8,61.5,0,0,,2,2,2,2,1,0,0,0
57,GNB,2017-11-12,0,1,5,35,8,78,3,3,43.8,28.6,Sun,9,10,@,CHI,W 23-16,18,6,10,2,16,7,43.8,1,1,100.0,323,1,5,35,8,78,13,113,1,1,1,3,3,0,342,65,5.26,57,5.67,0,33:53,3:03,14,1,12,1,14,4,28.6,1,0,0.0,2,2,2,4,3,0,0,0
58,GNB,2017-11-19,5,1,5,53,3,30,0,3,30.8,21.4,Sun,10,11,,BAL,L 0-23,16,5,11,0,13,4,30.8,4,1,25.0,219,1,5,53,3,30,8,83,2,2,2,3,3,0,265,67,3.96,57,3.84,5,29:57,3:01,14,4,7,3,14,3,21.4,1,1,100.0,0,0,0,0,0,0,0,0
59,GNB,2017-11-26,0,3,3,27,5,45,0,1,46.2,61.5,Sun,11,12,@,PIT,L 28-31,15,6,8,1,13,6,46.2,1,1,100.0,462,3,3,27,5,45,8,72,4,3,2,1,1,0,307,54,5.69,70,6.60,0,26:24,3:04,28,6,21,1,13,8,61.5,1,1,100.0,4,4,4,1,0,0,0,0
60,GNB,2017-12-03,1,1,7,47,8,74,2,2,41.7,56.3,Sun,12,13,,TAM,W 26-20 (OT),16,10,5,1,12,5,41.7,0,0,,395,1,7,47,8,74,15,121,2,2,2,2,2,0,276,53,5.21,74,5.34,1,26:44,2:59,25,8,16,1,16,9,56.3,0,0,,3,2,2,2,2,0,0,0
61,GNB,2017-12-10,0,2,3,20,6,45,0,0,50.0,53.8,Sun,13,14,@,CLE,W 27-21 (OT),24,7,14,3,16,8,50.0,3,2,66.7,345,2,3,20,6,45,9,65,3,3,3,0,0,0,341,74,4.61,57,6.05,0,36:17,3:19,17,5,12,0,13,7,53.8,0,0,,4,3,3,0,0,0,0,0
62,GNB,2017-12-17,4,0,6,28,5,40,1,1,36.4,50.0,Sun,14,15,@,CAR,L 24-31,24,9,13,2,11,4,36.4,3,2,66.7,387,0,6,28,5,40,11,68,4,4,4,1,1,0,384,67,5.73,70,5.53,4,26:03,3:14,29,11,15,3,12,6,50.0,0,0,,3,3,3,1,1,0,0,0
63,GNB,2017-12-23,2,0,6,79,2,10,0,3,26.7,26.7,Sat,15,16,,MIN,L 0-16,12,5,6,1,15,4,26.7,4,0,0.0,236,0,6,79,2,10,8,89,1,1,1,3,3,0,239,65,3.68,61,3.87,2,28:23,2:58,15,5,9,1,15,4,26.7,0,0,,0,0,0,0,0,0,0,0
64,GNB,2017-12-31,4,0,8,68,5,62,1,2,28.6,33.3,Sun,16,17,@,DET,L 11-35,17,4,10,3,14,4,28.6,2,1,50.0,356,0,8,68,5,62,13,130,4,3,3,2,2,0,256,63,4.06,54,6.59,4,31:47,2:56,18,4,12,2,12,4,33.3,0,0,,1,0,0,1,1,1,1,0
65,GNB,2018-09-09,2,1,8,72,5,35,1,3,38.5,41.2,Sun,1,1,,CHI,W 24-23,16,2,14,0,13,5,38.5,1,0,0.0,294,1,8,72,5,35,13,107,2,2,2,3,3,0,370,59,6.27,66,4.45,2,26:38,3:07,18,7,8,3,17,7,41.2,2,0,0.0,3,3,3,1,1,0,0,0
66,GNB,2018-09-16,0,1,7,54,8,70,5,0,30.8,50.0,Sun,2,2,,MIN,T 29-29 (OT),24,9,11,4,13,4,30.8,0,0,,480,1,7,54,8,70,15,124,4,3,3,3,0,0,351,70,5.01,68,7.06,0,38:08,3:37,24,3,20,1,14,7,50.0,0,0,,2,2,2,6,5,0,0,0
67,GNB,2018-09-23,1,1,11,115,6,66,1,1,42.9,45.5,Sun,3,3,@,WAS,L 17-31,19,7,11,1,14,6,42.9,2,0,0.0,386,1,11,115,6,66,17,181,4,4,4,1,1,0,340,66,5.15,55,7.02,1,30:55,3:16,20,9,7,4,11,5,45.5,0,0,,2,2,2,1,1,0,0,0
68,GNB,2018-09-30,2,3,5,60,3,20,3,0,57.9,18.8,Sun,4,4,,BUF,W 22-0,22,9,12,1,19,11,57.9,1,0,0.0,145,3,5,60,3,20,8,80,0,0,0,0,0,0,423,74,5.72,56,2.59,2,34:37,3:11,11,2,6,3,16,3,18.8,0,0,,2,2,1,3,3,0,0,0
69,GNB,2018-10-07,3,0,12,112,8,71,1,1,30.0,38.5,Sun,5,5,@,DET,L 23-31,30,6,23,1,10,3,30.0,2,2,100.0,264,0,12,112,8,71,20,183,4,4,4,2,1,0,521,76,6.86,57,4.63,3,33:20,3:23,18,6,9,3,13,5,38.5,0,0,,3,1,0,5,1,2,1,0
70,GNB,2018-10-15,0,3,6,54,2,10,4,3,30.8,22.2,Mon,6,6,,SFO,W 33-30,26,8,17,1,13,4,30.8,2,1,50.0,401,3,6,54,2,10,8,64,3,3,3,3,3,0,521,70,7.44,55,7.29,0,31:08,3:10,18,9,8,1,9,2,22.2,0,0,,3,3,3,4,4,0,0,0
71,GNB,2018-10-28,1,0,2,10,2,15,2,2,22.2,44.4,Sun,7,8,@,LAR,L 27-29,16,5,11,0,9,2,22.2,0,0,,416,0,2,10,2,15,4,25,3,1,1,2,2,1,359,52,6.90,75,5.55,1,25:50,3:19,23,4,18,1,18,8,44.4,1,1,100.0,3,3,3,2,2,0,0,0
72,GNB,2018-11-04,1,0,7,63,5,30,1,1,46.2,36.4,Sun,8,9,@,NWE,L 17-31,22,6,14,2,13,6,46.2,1,0,0.0,433,0,7,63,5,30,12,93,4,4,4,1,1,0,367,69,5.32,69,6.28,1,32:34,3:10,28,11,13,4,11,4,36.4,1,0,0.0,2,2,2,1,1,0,0,0
73,GNB,2018-11-11,1,2,6,45,3,10,1,4,40.0,28.6,Sun,9,10,,MIA,W 31-12,21,10,11,0,10,4,40.0,2,1,50.0,294,2,6,45,3,10,9,55,0,0,0,4,4,0,377,55,6.85,66,4.45,1,27:52,2:54,19,6,11,2,14,4,28.6,4,3,75.0,4,4,4,1,1,0,0,0
74,GNB,2018-11-15,0,1,5,80,6,30,1,2,27.3,40.0,Thu,10,11,@,SEA,L 24-27,14,3,11,0,11,3,27.3,0,0,,378,1,5,80,6,30,11,110,3,3,3,2,2,0,359,48,7.48,69,5.48,0,25:42,2:56,23,9,12,2,15,6,40.0,2,2,100.0,3,3,3,2,1,0,0,0
75,GNB,2018-11-25,1,0,4,20,6,55,1,1,20.0,50.0,Sun,11,12,@,MIN,L 17-24,14,5,8,1,10,2,20.0,1,0,0.0,416,0,4,20,6,55,10,75,3,3,3,3,1,0,254,51,4.98,69,6.03,1,25:23,3:07,22,4,18,0,14,7,50.0,1,0,0.0,2,2,2,1,1,0,0,0
